,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
0,SH600886,0.09905393576482428,1.0,,,,SH600886,国投电力,2026-07-24,-0.024999991,0.027631512,-0.90476376,0.0,0.0,0.0026315216,0.09523625,-0.02236847,-0.8095275,1.025641,1.025641,0.997301,1.0114217,0.99594814,0.92644966,0.88123804,0.9291468,0.9041825,1.0151166,0.99338764,0.95175445,0.9347957,0.92948735,0.012190284,0.027822174,0.047289602,0.047185645,0.036985196,-0.0011466197,0.007934037,0.0075737005,0.004261584,0.00093184324,0.022118267,0.74544865,0.89774495,0.63215566,0.19361086,-0.012823304,-0.029090807,-0.023704585,0.003411357,0.043023303,1.0431906,1.0431906,1.0431906,1.0431906,1.0431906,0.9844775,0.92172986,0.8650455,0.8650455,0.8650455,1.022676,1.01539,1.0017538,0.9840756,0.96112865,1.0070151,0.9742229,0.90715307,0.8986527,0.900808,0.2,0.6,0.8,0.8666667,0.93333334,0.26437846,0.6444068,0.75755364,0.75755364,0.75755364,0.4,0.7,0.85,0.9,0.95,0.2,0.1,0.05,0.36666667,0.68333334,0.2,0.6,0.8,0.53333336,0.26666668,-0.124433376,0.61128634,0.87952197,0.7360603,0.60459226,-0.47098523,0.019654863,0.39117607,0.31354234,0.49909022,0.6,0.7,0.65,0.56666666,0.51666665,0.4,0.3,0.3,0.4,0.41666666,0.2,0.4,0.35,0.16666667,0.1,0.52943254,0.7534803,0.7716182,0.60234094,0.57537293,0.47056746,0.24651968,0.22838181,0.39765906,0.4246271,0.058865055,0.50696063,0.5432364,0.20468184,0.15074582,1.1229697,1.0512863,0.7818309,0.7531618,0.7523999,0.17508428,0.24316028,0.33484948,0.28103796,0.26492092,0.38509372,0.43570197,0.78969985,0.6792146,0.99988025,0.14744638,0.6647399,0.57882935,0.5524849,0.5331161,0.8525536,0.33526012,0.42117068,0.44751507,0.46688393,-0.7051073,0.32947978,0.15765864,0.10496984,0.06623216
1,SH601186,0.09535871663989612,1.0,,,,SH601186,中国铁建,2026-07-24,-0.007633603,0.016793912,-0.45454586,0.009160309,0.54545414,0.0,0.0,-0.016793912,-1.0,1.0076923,1.0169231,1.0,1.0073988,0.98538625,0.9498956,0.9269311,0.9707725,1.0375783,1.0016701,0.9863257,0.96195203,0.9645094,0.9829158,0.007548923,0.01971635,0.029353788,0.026822375,0.03380629,0.0024008239,0.006041624,0.0047333883,0.00083878817,-0.0011986052,0.2528661,0.8607278,0.9100892,0.07578998,0.38340443,-0.0064718034,-0.013513004,-0.0069191884,0.023328159,0.05244303,1.0169231,1.0169231,1.0169231,1.0169231,1.0468678,0.9775103,0.94648314,0.9100447,0.9100447,0.9100447,1.0066806,1.0010438,0.993737,0.9893528,1.0129436,0.99686855,0.9753654,0.9363257,0.9388309,0.95073074,0.6,0.8,0.9,0.93333334,0.7583333,0.5706193,0.75975156,0.8416602,0.8416602,0.6574565,1.0,1.0,1.0,1.0,0.13333334,0.6,0.2,0.05,0.36666667,0.68333334,0.4,0.8,0.95,0.6333333,-0.55,-0.68139184,0.6191384,0.7620253,0.69173855,0.45087788,0.035041172,0.259912,0.3955315,0.5613753,0.42392817,0.6,0.7,0.7,0.6,0.46666667,0.4,0.2,0.25,0.36666667,0.51666665,0.2,0.5,0.45,0.23333333,-0.05,0.64583254,0.79268247,0.7058823,0.5451612,0.46727273,0.3541675,0.20731753,0.2941177,0.4548388,0.53272724,0.29166505,0.58536494,0.41176462,0.0903224,-0.06545451,1.3759679,1.1368043,0.91162574,0.9417898,0.9484025,0.39821208,0.4041889,0.37033817,0.33616707,0.28376555,0.49551824,0.7387971,0.71454495,0.786945,0.86705333,0.38869357,0.52133876,0.51620436,0.5214132,0.49995354,0.6113064,0.47866124,0.48379567,0.47858682,0.50004643,-0.22261286,0.042677533,0.032408684,0.042826373,-9.292235e-05
2,SH600674,0.08758448025901713,0.75,,,,SH600674,川投能源,2026-07-24,-0.021897798,0.024939105,-0.8780507,0.0012165443,0.048780594,0.0018247616,0.073168695,-0.021289581,-0.8536626,1.0223881,1.0236318,0.9981344,1.0120541,0.98198026,0.9123149,0.870022,0.9645639,0.93656063,1.0082117,0.9847065,0.94083244,0.9295255,0.9385212,0.0069712154,0.02756825,0.04966622,0.047895715,0.036243603,6.0353494e-05,0.008298677,0.008078499,0.0034856966,-1.5576292e-05,0.00018738197,0.83063596,0.9259919,0.41047582,5.633332e-05,-0.008332442,-0.02205057,-0.017578164,0.019931877,0.061938275,1.0255054,1.0255054,1.0255054,1.0255054,1.0255054,0.97077805,0.90671813,0.85758996,0.85758996,0.85758996,1.0139276,1.0075918,1.0008721,0.9735107,0.96405923,1.0034888,0.9599561,0.8990181,0.88731766,0.9016292,0.2,0.6,0.8,0.8666667,0.93333334,0.5339549,0.78528494,0.8481056,0.8481056,0.8481056,0.4,0.7,0.85,0.9,0.95,0.2,0.1,0.05,0.36666667,0.68333334,0.2,0.6,0.8,0.53333336,0.26666668,-0.2114246,-0.019526176,0.75905704,0.6372065,0.5362545,0.3324785,0.60581654,0.5123966,0.05807069,0.30321863,0.6,0.7,0.65,0.53333336,0.55,0.4,0.3,0.35,0.46666667,0.43333334,0.2,0.4,0.3,0.06666667,0.11666667,0.6592336,0.80257416,0.7994438,0.5502567,0.5474929,0.34076637,0.19742587,0.20055622,0.44974327,0.4525071,0.31846726,0.60514826,0.59888756,0.10051348,0.09498579,1.4152442,1.4230696,1.08113,1.065825,1.0345037,0.45136225,0.3339828,0.44030085,0.40509692,0.37547785,1.1254767,0.72629255,1.0127066,1.0149674,1.0439231,0.18729278,0.5067124,0.5444932,0.492185,0.5126937,0.8127072,0.49328765,0.4555068,0.507815,0.48730633,-0.62541443,0.013424716,0.088986404,-0.015630014,0.025387349
3,SH600887,0.08352040848146028,0.75,,,,SH600887,伊利股份,2026-07-24,-0.016011614,0.021834005,-0.7333338,0.0,0.0,0.005822391,0.26666617,-0.010189223,-0.46666762,1.0162722,1.0162722,0.99408287,1.0011035,0.96560544,0.92012054,0.8975588,0.9471176,0.90215915,1.0038476,0.97670203,0.94506377,0.93480116,0.94815147,0.0058508813,0.031283803,0.040211786,0.03707975,0.033537418,0.0008870706,0.0096378345,0.006392906,0.0030901271,-0.00044253026,0.05746638,0.8700241,0.88462234,0.538246,0.05310392,-0.005621768,-0.020072306,-0.005796368,0.020391978,0.064903155,1.023671,1.023671,1.023671,1.023671,1.023671,0.9615406,0.90680665,0.87869954,0.87869954,0.87869954,1.0081376,1.002295,0.9988183,0.9632389,0.98154837,0.9997046,0.9541427,0.9096171,0.9045131,0.9120576,0.4,0.7,0.85,0.9,0.9166667,0.61901087,0.79744875,0.8367194,0.8367194,0.8367194,0.4,0.7,0.85,0.9,0.95,0.2,0.1,0.15,0.43333334,0.71666664,0.2,0.6,0.7,0.46666667,0.23333333,-0.39116508,0.43823904,0.4952541,0.42940006,0.251332,0.56116474,0.616523,0.32599634,0.34114838,0.34887582,0.6,0.8,0.75,0.6,0.51666665,0.4,0.2,0.2,0.36666667,0.46666667,0.2,0.6,0.55,0.23333333,0.05,0.7888104,0.8802692,0.7550568,0.58794016,0.5820274,0.2111896,0.11973078,0.2449432,0.41205984,0.41797262,0.5776208,0.76053846,0.5101136,0.17588031,0.16405477,1.4148772,1.2629365,1.1183819,1.1075743,1.1515552,0.4532814,0.35703135,0.3150906,0.27450952,0.4790425,1.2762924,1.2191768,1.1017678,0.9890182,1.5277493,0.4526355,0.46088883,0.5151763,0.52219546,0.5059335,0.5473645,0.5391112,0.48482367,0.47780454,0.4940665,-0.094728984,-0.07822234,0.030352643,0.044390943,0.011867002
4,SZ000651,0.08254300982706124,0.75,,,,SZ000651,格力电器,2026-07-24,-0.003202689,0.010840109,-0.29544806,0.0076374197,0.70455194,0.0,0.0,-0.010840109,-1.0,1.0032129,1.010875,1.0,1.0056331,0.987395,0.9453782,0.91497713,0.95155734,0.9270886,1.0037568,0.9900148,0.9666337,0.95181245,0.9611591,0.003663546,0.017135529,0.027884414,0.03185557,0.028049335,-0.0006426921,0.005024025,0.004425802,0.003184894,-0.00027370013,0.076938316,0.78798884,0.88171643,0.77467763,0.029040543,-0.0024713795,-0.012622918,-0.008678771,0.0020065801,0.046915036,1.0155708,1.0155708,1.0155708,1.0155708,1.0155708,0.9819577,0.94216496,0.9102819,0.89644057,0.89644057,1.0045476,1.0030155,1.0005437,0.98502207,0.98788935,1.0021746,0.98121595,0.943945,0.9208108,0.93623286,0.2,0.6,0.8,0.8666667,0.90833336,0.5367651,0.7878813,0.85211414,0.8692965,0.8692965,0.4,0.7,0.85,0.9,0.95,0.2,0.1,0.15,0.2,0.6,0.2,0.6,0.7,0.7,0.35,0.16054074,0.16929701,0.11211577,0.17159781,0.18771222,0.34426767,0.36246082,0.5353276,0.2714975,0.56271625,0.6,0.7,0.65,0.56666666,0.45,0.4,0.2,0.3,0.4,0.53333336,0.2,0.5,0.35,0.16666667,-0.083333336,0.6946537,0.8671077,0.74713165,0.6008235,0.5699386,0.30534628,0.13289233,0.25286838,0.39917648,0.43006143,0.38930744,0.7342154,0.49426326,0.20164703,0.13987714,1.4456338,1.3976754,1.3460968,1.3070151,1.2770103,0.478777,0.36730784,0.36620858,0.32927394,0.602301,1.2066859,0.9362185,0.9164722,0.9229224,2.28503,0.19754803,0.50372595,0.48707286,0.50155365,0.49671763,0.80245197,0.49627408,0.5129272,0.49844638,0.50328237,-0.60490394,0.007451861,-0.025854308,0.0031072772,-0.0065647503
5,SH601328,0.08066205893798323,1.0,,,,SH601328,交通银行,2026-07-24,0.0042796154,0.009985713,0.4285738,0.0014264834,0.14285243,0.0042796154,0.4285738,0.0071327467,0.71429515,0.9957386,1.0014204,0.99147725,0.9975769,0.9699592,0.9389002,0.90122193,0.9648676,0.9577393,0.9880855,0.9766802,0.94536656,0.9436863,0.9381449,0.0130241,0.0151039045,0.03596059,0.03318315,0.026751546,0.00229124,0.0039190287,0.005821325,0.0016266091,0.00052120385,0.07737235,0.61714864,0.91718745,0.18622284,0.115775675,0.0073320176,0.0056841704,-0.0006691477,0.03272785,0.046479568,1.005769,1.005769,1.005769,1.005769,1.005769,0.9602807,0.9348193,0.8818571,0.8818571,0.8818571,0.998778,0.98951113,0.9734215,0.97006106,0.9620162,0.9832993,0.96262723,0.9077393,0.9118126,0.91700613,1.0,1.0,1.0,1.0,1.0,0.8731761,0.9186889,0.95344275,0.95344275,0.95344275,0.4,0.7,0.85,0.9,0.95,0.6,0.1,0.15,0.43333334,0.71666664,-0.2,0.6,0.7,0.46666667,0.23333333,-0.057144098,0.12847733,0.28088957,0.22304817,0.27376255,0.37999752,0.5000797,0.45265627,0.37428027,0.26776493,0.6,0.7,0.7,0.56666666,0.51666665,0.2,0.2,0.2,0.36666667,0.41666666,0.4,0.5,0.5,0.2,0.1,0.6629834,0.718978,0.7046413,0.54463136,0.5352592,0.33701655,0.28102198,0.29535872,0.45536867,0.46474084,0.32596686,0.437956,0.40928254,0.089262694,0.07051834,1.0605497,0.98799694,0.917222,0.9623064,0.8607856,0.37182733,0.28158408,0.21905513,0.23810463,0.22799267,0.8202443,0.9753182,0.9476098,0.87250847,1.0461458,0.5107685,0.5428355,0.49175182,0.5147043,0.5227626,0.48923153,0.45716456,0.50824815,0.4852957,0.47723737,0.021536918,0.08567089,-0.016496357,0.029408555,0.04552525
6,SH601658,0.07702141641195716,1.0,,,,SH601658,邮储银行,2026-07-24,0.0,0.013671947,0.0,0.0058594462,0.42857438,0.007812501,0.5714256,0.0019530547,0.14285125,1.0,1.0058595,0.9921875,0.99792033,0.9943741,0.96483827,0.9423348,0.9774965,0.98593533,0.99943745,0.99451476,0.9744726,0.9682607,0.9638303,0.008983804,0.008476487,0.022220785,0.02316279,0.018999193,-0.0014064834,0.0015258021,0.003488678,0.0016786901,0.0003601173,0.06127576,0.29701337,0.8627223,0.40706247,0.1095765,0.0033755377,-0.0013808983,-0.0076150415,0.0073983073,0.02554623,1.020579,1.020579,1.020579,1.020579,1.020579,0.9770974,0.96192515,0.92152643,0.91168976,0.91168976,1.0025316,0.99887484,0.995218,0.9943741,0.9848102,0.9963432,0.9873418,0.95189875,0.9437412,0.9465542,0.8,0.9,0.95,0.96666664,0.98333335,0.52671885,0.64914477,0.79224145,0.8110096,0.8110096,0.4,0.7,0.85,0.9,0.95,0.6,0.1,0.05,0.2,0.6,-0.2,0.6,0.8,0.7,0.35,0.09527022,0.17948362,0.40490308,0.06110334,0.24314149,0.10769847,0.33883497,0.3924041,0.3545722,0.2840705,0.6,0.6,0.6,0.53333336,0.5,0.2,0.3,0.3,0.4,0.43333334,0.4,0.3,0.3,0.13333334,0.06666667,0.5500002,0.666667,0.66400015,0.5338983,0.5138121,0.44999984,0.33333305,0.33599985,0.4661017,0.48618788,0.10000034,0.33333394,0.32800034,0.06779657,0.027624222,1.1145594,1.06381,0.9840031,1.1056356,0.96173936,0.34060308,0.25996932,0.2136213,0.34029064,0.31527817,1.064535,0.9917564,0.97432834,0.97886616,1.1718444,0.46538112,0.5071676,0.511078,0.49904457,0.5107706,0.53461885,0.49283245,0.48892203,0.50095546,0.48922935,-0.06923776,0.014335106,0.022155968,-0.0019108773,0.021541279
7,SH601377,0.07494719079292846,1.0,,,,SH601377,兴业证券,2026-07-24,-0.017770518,0.019386102,-0.91666275,0.001615585,0.08333728,0.0,0.0,-0.019386102,-1.0,1.018092,1.0197369,1.0,1.0100918,1.0064403,1.013466,0.98711944,0.96077275,0.96370023,1.013466,1.0118266,1.0102166,1.0075526,0.9894028,0.009312611,0.008479005,0.010307516,0.014949298,0.026064191,-0.0033372333,0.0003264479,0.00031651126,0.00050472416,0.0007370644,0.3210482,0.013587808,0.033001855,0.088342205,0.24390584,-0.00679154,-0.013295684,-0.013223456,-0.014871166,-0.011146176,1.027906,1.027906,1.0441855,1.0491445,1.0491445,1.0,0.99174976,0.9836899,0.9523312,0.9259527,1.0204917,1.0202576,1.0202576,1.0216627,1.0137002,1.0065573,1.0051522,1.0,0.9996487,0.96077275,0.2,0.15,0.225,0.26666668,0.55,0.0,0.2281827,0.2696078,0.49237832,0.6010731,0.4,0.7,0.15,0.23333333,0.6166667,1.0,0.2,0.1,0.2,0.33333334,-0.6,0.5,0.05,0.033333335,0.28333333,0.60472405,0.41840568,0.40085113,0.1515615,0.4389748,0.5403325,0.3655782,0.5865509,0.51496524,0.34760535,0.4,0.4,0.5,0.5,0.46666667,0.6,0.6,0.5,0.5,0.5,-0.2,-0.2,0.0,0.0,-0.033333335,0.44859806,0.44041446,0.525701,0.53927326,0.5235921,0.5514019,0.5595855,0.47429904,0.46072674,0.4764079,-0.10280386,-0.11917107,0.05140193,0.0785465,0.047184203,1.2423109,1.2708453,1.4609206,1.8061223,1.5195223,0.26194456,0.2737688,0.53782946,0.83015007,0.6988707,0.51765317,0.4668362,1.2432209,1.5778061,1.7708533,0.06259376,0.3994081,0.4197355,0.4992239,0.5058143,0.93740624,0.6005919,0.5802645,0.5007761,0.4941857,-0.8748125,-0.20118378,-0.160529,-0.0015522421,0.011628644
8,SH601919,0.06829371576803447,0.75,,,,SH601919,中远海控,2026-07-24,0.0013072179,0.008496761,0.15384896,0.005228768,0.6153837,0.0019607751,0.23076735,-0.0019607751,-0.23076735,0.9986945,1.005222,0.9967363,1.0012661,0.9490496,0.9123549,0.873812,0.8991552,0.8973073,0.98590285,0.96470433,0.92756075,0.9152059,0.9122008,0.01312626,0.025632745,0.04484933,0.04152539,0.032455668,0.007734961,0.008135742,0.0073869997,0.003661583,0.000787918,0.8681091,0.9234545,0.9494942,0.6025762,0.1797549,-0.0013727715,-0.0013151648,0.0022627823,0.03170113,0.0645556,1.005222,1.005222,1.005222,1.005222,1.005222,0.9469819,0.9078881,0.85380644,0.85380644,0.85380644,0.9972545,0.98980993,0.9712249,0.9510032,0.93933475,0.9736008,0.94736004,0.89128834,0.8744456,0.8871172,1.0,1.0,1.0,1.0,1.0,0.9103376,0.9463502,0.9655125,0.9655125,0.9655125,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.15,0.43333334,0.71666664,0.8,0.9,0.85,0.56666666,0.28333333,-0.85986733,0.5198533,0.7031949,0.3618185,0.33798712,0.7619669,0.38333684,0.5908825,0.5046291,0.6328401,0.8,0.7,0.65,0.56666666,0.51666665,0.2,0.3,0.35,0.43333334,0.46666667,0.6,0.4,0.3,0.13333334,0.05,0.93273604,0.8952377,0.8010072,0.6555374,0.58080596,0.06726396,0.10476232,0.19899279,0.34446257,0.41919404,0.8654721,0.79047537,0.6020144,0.31107485,0.16161193,1.1324283,1.0100067,0.86072224,0.93730456,0.9943805,0.14866151,0.17134318,0.22417238,0.25714794,0.29732335,0.9325242,0.8704944,1.0740982,0.9604946,1.2351434,0.51789975,0.6448553,0.5336303,0.48853046,0.5073359,0.48210028,0.3551447,0.4663697,0.51146954,0.49266413,0.035799462,0.2897106,0.067260645,-0.022939058,0.014671767
9,SZ000001,0.0671842832298728,1.0,,,,SZ000001,平安银行,2026-07-24,0.000901722,0.008115375,0.11111279,0.0072136535,0.8888872,0.0,0.0,-0.006311931,-0.7777744,0.9990991,1.0072072,0.9990991,1.00231,0.97117287,0.9414384,0.9216197,0.9855864,0.99255985,0.99063116,0.978379,0.9555396,0.9585277,0.96121186,0.009309735,0.015930451,0.028053947,0.027811583,0.025458667,0.0043240725,0.004848556,0.00457449,0.00063797965,-0.00019754573,0.53932583,0.84914166,0.93060523,0.040781565,0.018363854,0.0007206787,-0.00019749264,0.0010027827,0.032221593,0.044615727,1.0072072,1.0072072,1.0072072,1.0135127,1.0135127,0.96756816,0.9351316,0.8999985,0.8999985,0.8999985,0.99855864,0.99099153,0.97910035,0.9863071,0.9859351,0.98666745,0.96883065,0.9268446,0.9363936,0.93923354,1.0,1.0,1.0,0.96666664,0.95,0.81818014,0.9000055,0.93277454,0.8809601,0.8809601,1.0,1.0,1.0,0.033333335,0.51666665,0.2,0.1,0.15,0.43333334,0.71666664,0.8,0.9,0.85,-0.4,-0.2,-0.75446284,0.28787714,0.37719,0.4263793,0.47170758,-0.011630223,0.051087286,0.21996306,0.22655897,0.23051319,0.8,0.8,0.7,0.56666666,0.46666667,0.2,0.2,0.3,0.43333334,0.5,0.6,0.6,0.4,0.13333334,-0.033333335,0.76666665,0.8037515,0.71429586,0.5215037,0.5067891,0.23333333,0.19624847,0.28570414,0.47849628,0.4932109,0.53333336,0.60750306,0.4285917,0.043007422,0.013578188,1.1549447,1.0136193,0.9245391,0.9906537,0.9551123,0.2830657,0.25570393,0.21239236,0.25202465,0.23509921,0.68873644,0.73279846,0.7690864,0.8225027,0.9188212,0.5215719,0.5369301,0.48825452,0.49617657,0.41560414,0.4784281,0.46306992,0.5117455,0.5038234,0.5843959,0.04314378,0.07386015,-0.023490982,-0.0076468475,-0.16879173
