,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-09-03,SH600000,0.001992346026750403,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260903_18,cd7f242584694845b53ace44f3055161,0.059,,,
1,2026-09-03,SH601066,0.06093626096844673,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
2,2026-09-03,SH601077,0.042826153337955475,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
3,2026-09-03,SH601088,-0.01435181312263012,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
4,2026-09-03,SH601100,0.03465447574853897,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
5,2026-09-03,SH601111,-0.01021556369960308,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
6,2026-09-03,SH601117,0.03396458923816681,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
7,2026-09-03,SH601127,0.013505294919013977,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
8,2026-09-03,SH601136,-0.04984623193740845,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
9,2026-09-03,SH601138,0.0311216302216053,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
10,2026-09-03,SH601166,0.023334363475441933,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
11,2026-09-03,SH601169,0.0393860749900341,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
12,2026-09-03,SH601186,0.0032935484778136015,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
13,2026-09-03,SH601211,0.0026147030293941498,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
14,2026-09-03,SH601059,0.012486658990383148,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
15,2026-09-03,SH601225,-0.05637320131063461,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
16,2026-09-03,SH601238,-0.041735246777534485,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
17,2026-09-03,SH601288,0.0532887801527977,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
18,2026-09-03,SH601318,0.01662432588636875,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
19,2026-09-03,SH601319,-0.022932294756174088,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
20,2026-09-03,SH601328,0.014174273237586021,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
21,2026-09-03,SH601336,0.008110111579298973,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
22,2026-09-03,SH601360,-0.0010576127097010612,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
23,2026-09-03,SH601377,0.024681786075234413,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
24,2026-09-03,SH601390,0.017881833016872406,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
25,2026-09-03,SH601398,-0.002322610467672348,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
26,2026-09-03,SH601456,0.03808120638132095,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
27,2026-09-03,SH601600,-0.10130222886800766,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
28,2026-09-03,SH601601,-0.006996741984039545,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
29,2026-09-03,SH601229,0.07350461930036545,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
30,2026-09-03,SH601058,-0.06557410210371017,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
31,2026-09-03,SH601021,-0.012752518989145756,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
32,2026-09-03,SH601018,0.057498931884765625,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
33,2026-09-03,SH600588,0.020347341895103455,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
34,2026-09-03,SH600600,-0.04242970049381256,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
35,2026-09-03,SH600660,-0.01516346912831068,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
36,2026-09-03,SH600674,-0.004590664058923721,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
37,2026-09-03,SH600690,0.023398365825414658,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
38,2026-09-03,SH600741,-0.03358631953597069,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
39,2026-09-03,SH600760,-0.033211253583431244,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
40,2026-09-03,SH600795,-0.0035577835515141487,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
41,2026-09-03,SH600803,-0.050126347690820694,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
42,2026-09-03,SH600809,-0.06391076743602753,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
43,2026-09-03,SH600845,-0.02133215218782425,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
44,2026-09-03,SH600875,-0.012935657054185867,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
45,2026-09-03,SH600886,0.037315331399440765,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
46,2026-09-03,SH600887,0.08010334521532059,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
47,2026-09-03,SH600893,-0.01695590279996395,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
48,2026-09-03,SH600900,0.020225178450345993,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
49,2026-09-03,SH600905,0.06296758353710175,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
50,2026-09-03,SH600918,-0.03905192017555237,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
51,2026-09-03,SH600919,-0.025464070960879326,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
52,2026-09-03,SH600926,0.03722970560193062,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
53,2026-09-03,SH600930,-0.004845290444791317,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
54,2026-09-03,SH600938,-0.03678801655769348,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
55,2026-09-03,SH600941,0.019867517054080963,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
56,2026-09-03,SH600958,0.037628062069416046,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
57,2026-09-03,SH600989,-0.02778097428381443,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
58,2026-09-03,SH600999,0.05023616924881935,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
59,2026-09-03,SH601006,0.023573119193315506,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
60,2026-09-03,SH601009,0.06984134018421173,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
61,2026-09-03,SH601012,-0.03889232873916626,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
62,2026-09-03,SH601607,0.022458799183368683,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
63,2026-09-03,SH601618,-0.004170288797467947,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
64,2026-09-03,SH601628,-0.015400892123579979,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
65,2026-09-03,SH601633,-0.007666930556297302,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
66,2026-09-03,SH603259,-0.07844727486371994,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
67,2026-09-03,SH603260,0.08553183823823929,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
68,2026-09-03,SH603288,-0.0409533716738224,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
69,2026-09-03,SH603296,0.023387743160128593,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
70,2026-09-03,SH603369,-0.08322811871767044,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
71,2026-09-03,SH603392,-0.06306574493646622,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260903_16,d078417212654c8f94ed15d40b0848d9,0.077,,,
