,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
0,SZ300394,0.1202266003973147,0.8125,,,,SZ300394,天孚通信,2026-09-01,-0.035548728,0.056502584,-0.6291523,0.0034476067,0.061016798,0.017506247,0.30983093,-0.021490088,-0.38033816,1.036859,1.0404336,0.9818485,1.0032693,1.0211688,1.1575646,0.8420386,0.9175025,1.2040128,1.031965,1.0455647,1.0115712,0.9298492,1.0241706,0.026781864,0.04045125,0.08803263,0.1445475,0.17402051,-0.003089692,-0.007738126,0.008348778,0.012865677,-0.0047693728,0.033272754,0.3354433,0.314794,0.613968,0.2290981,-0.025785677,-0.010743117,-0.090884596,-0.11640154,0.116525896,1.0988587,1.1506535,1.1717045,1.1717045,1.3742701,0.97314864,0.9572217,0.7665714,0.61782426,0.61782426,1.0497513,1.0871588,1.0871588,1.0615627,1.1686457,1.0057501,1.0057501,0.91194254,0.8262858,0.86378056,0.2,0.2,0.4,0.6,0.45,0.21359761,0.22115436,0.57617754,0.689997,0.50522554,0.4,0.1,0.5,0.6666667,0.2,0.2,0.4,0.05,0.23333333,0.6166667,0.2,-0.3,0.45,0.43333334,-0.41666666,0.3824373,0.34232998,-0.06373644,0.0747081,0.16390568,0.49683857,-0.23518197,0.2391557,0.05075259,0.0779421,0.2,0.2,0.5,0.5,0.5,0.8,0.8,0.5,0.5,0.5,-0.6,-0.6,0.0,0.0,0.0,0.41797915,0.25819823,0.6118075,0.5331509,0.46523863,0.5820209,0.7418018,0.38819247,0.46684912,0.53476137,-0.1640417,-0.48360357,0.22361504,0.06630177,-0.069522746,1.115866,1.3897545,1.5750154,1.5109943,1.5218958,0.26952457,0.38038886,0.43906453,0.46284,0.38433012,1.045563,1.0859532,0.8281799,1.0741019,0.9156421,0.38181803,0.39710623,0.4021236,0.45202366,0.48004156,0.618182,0.60289377,0.59787637,0.5479763,0.51995844,-0.23636398,-0.20578754,-0.19575278,-0.09595267,-0.039916888
1,SZ300476,0.11923571034306575,0.8125,,,,SZ300476,胜宏科技,2026-09-01,-0.033318102,0.041782487,-0.79741794,0.0045641367,0.10923564,0.0039002465,0.09334644,-0.033981994,-0.8133071,1.0344665,1.0391879,0.9959653,1.0076205,1.0515493,1.1563249,0.866174,1.0312891,1.3511907,1.0560664,1.0613664,1.1085552,1.0425898,1.1879238,0.047970526,0.035078738,0.069952406,0.1234342,0.20706595,-0.022676863,-0.004835073,-0.0064540706,0.005867737,-0.0086134095,0.5586721,0.17415245,0.29794088,0.1751346,0.5277554,-0.010712629,-0.039608665,-0.04724155,-0.12767202,0.06617177,1.1371845,1.1371845,1.2347819,1.2347819,1.6130128,0.98759276,0.98759276,0.8199451,0.7635028,0.7635028,1.0823355,1.0881093,1.1796014,1.1579549,1.4032569,1.0296019,1.0422853,1.0499606,0.9702286,1.0301396,0.2,0.1,0.05,0.26666668,0.15,0.082940646,0.082940646,0.43403792,0.5018199,0.27839255,0.4,0.7,0.35,0.56666666,0.15,0.8,0.9,0.05,0.23333333,0.6166667,-0.4,-0.2,0.3,0.33333334,-0.46666667,0.25410154,0.11086433,0.33691603,0.1627199,0.22854114,0.078321695,-0.14330843,0.29207125,0.10676646,0.12963802,0.6,0.5,0.55,0.5,0.48333332,0.4,0.5,0.45,0.5,0.51666665,0.2,0.0,0.1,0.0,-0.033333335,0.382737,0.30278713,0.5721072,0.4885132,0.4437535,0.61726296,0.6972129,0.4278928,0.5114868,0.5562465,-0.23452596,-0.39442575,0.14421438,-0.022973597,-0.112493,1.4857433,1.3144307,1.7605072,1.6621345,1.6874312,0.5867446,0.46479842,0.73835534,0.6574059,0.5375733,1.081493,1.1394638,1.3835653,1.2987542,1.1065317,0.51867735,0.45885095,0.45754093,0.46231994,0.475159,0.48132265,0.5411491,0.5424591,0.5376801,0.524841,0.037354697,-0.08229813,-0.08491815,-0.07536013,-0.04968202
2,SZ000657,0.11136890982435882,0.75,,,,SZ000657,中钨高新,2026-09-01,-0.05244755,0.053359725,-0.98290515,0.00015202936,0.0028491407,0.0007601468,0.014245703,-0.05183943,-0.9715086,1.0553505,1.055511,0.9991978,1.0117804,1.0237232,1.1702147,0.8376194,0.9696609,1.0868651,1.0442408,1.0504609,1.0680941,0.99816656,1.1660028,0.03696304,0.031651035,0.059624728,0.11732446,0.2487948,-0.0049716374,-0.0029522069,-0.00077541865,0.008445641,-0.009108066,0.04522761,0.079749726,0.005919536,0.40159646,0.4087611,-0.03429758,-0.03717599,-0.06072766,-0.12062837,0.102685146,1.1134135,1.1326579,1.211286,1.211286,1.8240863,0.9991978,0.9946849,0.8344278,0.76157796,0.76157796,1.0735613,1.0735613,1.1024776,1.0932374,1.4330076,1.0087253,1.0211599,1.0211599,0.8856637,0.9650104,0.2,0.1,0.1,0.4,0.25,0.0070237378,0.038523026,0.4393489,0.5301708,0.22439544,0.6,0.1,0.5,0.6666667,0.16666667,1.0,0.5,0.05,0.23333333,0.6166667,-0.4,-0.4,0.45,0.43333334,-0.45,0.9167241,0.6811854,0.36934343,0.6417196,0.45750093,0.8218053,0.61914676,0.46958762,0.46795377,0.2208531,0.2,0.2,0.5,0.43333334,0.46666667,0.8,0.8,0.5,0.56666666,0.53333336,-0.6,-0.6,0.0,-0.13333334,-0.06666667,0.42983457,0.30388469,0.57840985,0.51046044,0.48780847,0.57016546,0.6961153,0.42159015,0.4895396,0.51219153,-0.14033085,-0.39223063,0.15681972,0.020920824,-0.02438304,1.1720301,1.3035775,1.6287172,1.4137963,1.4678763,0.21401982,0.22678164,0.5251757,0.5366113,0.48105642,0.9796183,0.83528644,0.7868426,0.8291203,0.7259461,0.38277343,0.2733191,0.4744291,0.46882915,0.48404002,0.61722654,0.7266809,0.52557087,0.53117085,0.51596,-0.23445314,-0.45336178,-0.051141776,-0.06234167,-0.03191998
3,SH688041,0.09378855831410532,0.9375,,,,SH688041,海光信息,2026-09-01,-0.007215024,0.03207139,-0.22496763,0.017244836,0.5377016,0.007611527,0.23733078,-0.016848333,-0.5253385,1.0072675,1.0246376,0.9923332,1.0064807,0.92665946,1.1184028,1.0995108,1.3757707,1.0365111,0.979716,0.9750865,1.061884,1.0993212,1.2019833,0.034957085,0.039708212,0.094014704,0.106444605,0.1472658,0.018720914,0.00024104597,-0.013566221,-0.010063486,-0.0055763084,0.7170074,0.0003377929,0.72877634,0.69270974,0.43731016,-0.017157841,0.023828797,0.066995084,0.04659935,-0.03748222,1.0246376,1.0919737,1.1929841,1.3936276,1.5779678,0.9112238,0.9014625,0.9014625,0.9014625,0.9014625,1.0027761,1.0027761,1.1532832,1.1659468,1.3551685,0.9686672,0.92577654,0.9818001,0.9835501,1.0875075,0.8,0.8,0.4,0.26666668,0.13333334,0.7827634,0.517227,0.3380109,0.20021227,0.14565666,1.0,0.1,0.15,0.033333335,0.38333333,0.2,0.5,0.75,0.8333333,0.9166667,0.8,-0.4,-0.6,-0.8,-0.53333336,-0.17300192,0.049512062,-0.37401536,-0.03716658,0.5580337,0.718295,-0.056987334,0.06703977,0.060028214,0.29403135,0.4,0.3,0.4,0.36666667,0.46666667,0.6,0.7,0.6,0.6333333,0.53333336,-0.2,-0.4,-0.2,-0.26666668,-0.06666667,0.8223783,0.31236586,0.40561342,0.30527616,0.49264848,0.17762174,0.6876341,0.5943866,0.69472384,0.5073515,0.6447565,-0.37526828,-0.18877316,-0.3894477,-0.014703038,1.4403087,1.5804904,1.4345415,1.5352579,2.1125603,0.40987313,0.39715216,0.38794234,0.382737,0.77358526,1.3791232,1.0481656,1.1275285,0.9067117,0.8684035,0.44376233,0.4035849,0.46630517,0.4069841,0.48050705,0.5562377,0.5964151,0.5336948,0.5930159,0.5194929,-0.11247534,-0.1928302,-0.067389645,-0.18603182,-0.038985904
4,SZ300408,0.09017004517071826,0.75,,,,SZ300408,三环集团,2026-09-01,-0.04192985,0.06438597,-0.6512264,0.013070166,0.20299709,0.009385961,0.14577648,-0.045614053,-0.70844704,1.043765,1.0574071,0.99020326,1.0073464,0.9989113,1.1352396,1.107674,0.9846151,1.1254417,1.0211158,1.0169234,1.0940381,1.0597699,1.1613915,0.023723396,0.0208494,0.08119497,0.08845563,0.18112874,0.0032782767,0.0012714006,-0.011471602,0.0017188825,-0.006552079,0.04773946,0.03408703,0.6986473,0.029264634,0.39910153,-0.027672354,-0.02264476,0.014942104,-0.08469364,0.031894807,1.0813923,1.0921215,1.2614031,1.2614031,1.6512582,0.97326994,0.9471804,0.9471804,0.9064334,0.7876738,1.0344632,1.032446,1.1740737,1.1674225,1.3304248,0.9990305,0.99861556,1.0027936,0.99661493,0.99861556,0.4,0.4,0.2,0.33333334,0.23333333,0.24722059,0.36442104,0.1680961,0.2635904,0.24586621,0.6,0.1,0.25,0.5,0.23333333,0.2,0.5,0.75,0.23333333,0.5,0.4,-0.4,-0.5,0.26666668,-0.26666668,0.72854227,0.18111704,0.6807159,0.18152986,0.2410955,0.5033421,-0.1392815,-0.060167674,0.22717199,0.117713414,0.4,0.5,0.55,0.56666666,0.46666667,0.6,0.5,0.45,0.43333334,0.53333336,-0.2,0.0,0.1,0.13333334,-0.06666667,0.50457925,0.2992682,0.40141425,0.506985,0.48054957,0.49542075,0.7007318,0.5985858,0.49301502,0.5194504,0.00915847,-0.40146363,-0.19717152,0.013969968,-0.038900826,1.1303805,1.2303392,1.5377306,1.7131459,1.8111846,0.31291032,0.39491573,0.4640564,0.51837236,0.44484285,0.85045755,1.5393056,1.4101493,1.0208731,1.0990745,0.5154258,0.38603702,0.4249771,0.42865783,0.46879312,0.4845742,0.61396295,0.57502294,0.5713422,0.5312069,0.030851621,-0.22792594,-0.15004583,-0.14268433,-0.06241377
5,SH600926,0.08040239335187416,1.0,,,,SH600926,杭州银行,2026-09-01,0.023381276,0.025779357,0.90697676,0.0023980797,0.093023255,0.0,0.0,0.020983197,0.81395346,0.97715294,1.0023433,0.97715294,0.99438506,0.97366685,0.9701558,0.9455782,0.9073952,0.92912,0.98406845,0.9822032,0.9646039,0.9571282,0.932686,0.010221891,0.008087669,0.020200409,0.0220077,0.036009464,0.0027430353,0.00066365045,0.0029821103,0.0020642255,0.0013020161,0.18002811,0.061722513,0.7627726,0.6818151,0.3987487,0.010445464,0.014810385,0.0070660636,0.0129405195,0.028904563,1.0023433,1.0023433,1.0023433,1.0023433,1.0023433,0.9660393,0.9660393,0.92844224,0.8980845,0.84016484,0.9873601,0.98494625,0.9842001,0.980733,0.9647136,0.97840685,0.9741935,0.9454465,0.9386439,0.9014264,1.0,1.0,1.0,1.0,1.0,0.93545365,0.93545365,0.9682915,0.9775243,0.9855512,1.0,1.0,1.0,1.0,1.0,0.4,0.7,0.35,0.033333335,0.25,0.6,0.3,0.65,0.96666664,0.75,0.47936156,0.5700799,0.70346165,0.435401,-0.1163724,0.30487064,0.38929752,0.59928817,0.41711298,0.16131702,0.6,0.6,0.6,0.6,0.53333336,0.2,0.3,0.35,0.36666667,0.41666666,0.4,0.3,0.25,0.23333333,0.11666667,0.75862056,0.6511107,0.6623032,0.6791167,0.56152374,0.24137945,0.34888926,0.3376968,0.32088327,0.43847623,0.51724106,0.30222148,0.3246064,0.35823348,0.123047516,0.77333844,0.71924204,0.64930403,0.6726058,0.7287419,0.17164856,0.15555856,0.15983602,0.14223209,0.16976105,0.902609,0.7722148,0.91344315,0.79451853,0.82012546,0.8593209,0.5433257,0.570433,0.50539184,0.509054,0.14067914,0.45667428,0.42956698,0.49460816,0.49094602,0.71864176,0.08665144,0.14086603,0.010783686,0.01810796
6,SH688521,0.07393011813580823,0.8125,,,,SH688521,芯原股份,2026-09-01,-0.03761505,0.04516803,-0.8327804,0.0025510478,0.05647906,0.005001932,0.110740535,-0.035164166,-0.7785189,1.0390853,1.041736,0.9948026,1.0089974,0.8549377,1.1086279,1.0763514,1.2718296,1.1070687,0.9914346,0.95059776,1.0344049,1.0466164,1.2537934,0.038698748,0.057938874,0.09878342,0.102714464,0.2720267,0.015779624,0.011054938,-0.01157922,-0.0060786526,-0.010769888,0.41566122,0.33372134,0.48090425,0.2714271,0.47807842,-0.022993803,-0.00034497335,0.07559767,0.041524004,0.06391834,1.0426196,1.07921,1.2056652,1.3455821,1.9525468,0.84890854,0.83872145,0.83872145,0.83872145,0.83872145,1.0135759,1.0013514,1.1105614,1.1335552,1.5253534,0.96476096,0.91698545,0.935946,0.95307696,1.0060291,0.6,0.8,0.4,0.36666667,0.18333334,0.7799836,0.6706288,0.43951833,0.31819105,0.14479697,0.8,0.1,0.15,0.033333335,0.25,0.2,0.5,0.75,0.8333333,0.9166667,0.6,-0.4,-0.6,-0.8,-0.6666667,-0.11557319,0.4466301,0.096439265,-0.04102973,0.48630464,0.91516566,0.6143321,0.4605368,0.3285781,0.20569591,0.6,0.4,0.45,0.4,0.48333332,0.4,0.6,0.55,0.6,0.51666665,0.2,-0.2,-0.1,-0.2,-0.033333335,0.7438405,0.4014708,0.4607492,0.41876358,0.48572576,0.25615948,0.59852916,0.5392508,0.5812364,0.51427424,0.48768106,-0.19705835,-0.078501575,-0.16247283,-0.028548475,1.4646451,1.3713577,1.3355318,1.3289765,1.4989066,0.3487773,0.3598091,0.37126812,0.3494575,0.37451875,0.5786744,0.85927266,0.9107317,0.8633309,0.84810984,0.50510526,0.34315643,0.47502056,0.44725442,0.49112916,0.49489474,0.6568436,0.5249794,0.5527456,0.50887084,0.010210543,-0.31368718,-0.049958885,-0.10549119,-0.017741673
7,SZ300502,0.06790041065819573,0.6875,,,,SZ300502,新易盛,2026-09-01,0.0025635958,0.06720094,0.038148213,0.030339975,0.4514814,0.03429737,0.5103704,0.00652099,0.09703718,0.99744296,1.0302624,0.9632333,0.9948353,0.99518436,1.1226387,1.1121874,1.3698019,1.2839423,0.99876374,1.0158511,1.042556,1.0600076,1.2057616,0.010382654,0.031929404,0.048619978,0.08305794,0.16694617,0.00020609381,-0.0058535263,-0.0032406468,-0.0044012954,-0.0081817545,0.0009850382,0.30808103,0.1554898,0.21762083,0.7325543,0.0008240534,0.010489685,-0.011769919,0.0038111573,0.03560024,1.060302,1.1171526,1.1717678,1.3693808,1.5363821,0.95578533,0.95578533,0.95578533,0.86144817,0.86144817,1.003123,1.0238181,1.07326,1.1144366,1.3720114,0.9904327,0.9942559,0.9971699,0.9945536,1.0225668,0.8,0.5,0.3,0.3,0.15,0.42303923,0.2740003,0.20471413,0.27277598,0.20528203,0.6,0.4,0.45,0.033333335,0.26666668,0.2,0.6,0.8,0.23333333,0.6166667,0.4,-0.2,-0.35,-0.2,-0.35,-0.10765589,0.4033955,0.23427169,-0.12279852,0.054852076,-0.27694583,0.06795255,0.0032314956,-0.16964523,-0.0733104,0.6,0.5,0.5,0.46666667,0.48333332,0.4,0.5,0.5,0.53333336,0.51666665,0.2,0.0,0.0,-0.06666667,-0.033333335,0.5368502,0.32186615,0.41588143,0.3734624,0.45823902,0.46314976,0.67813385,0.5841186,0.62653756,0.541761,0.07370048,-0.3562677,-0.16823716,-0.25307515,-0.08352197,0.9685874,1.0554856,1.2434064,1.3607327,1.3877143,0.112158954,0.224286,0.3691489,0.4606907,0.390702,0.92697763,1.122215,0.95507455,1.2213829,1.0465944,0.547606,0.49348778,0.43416712,0.45805207,0.49495706,0.45239398,0.5065122,0.5658329,0.54194796,0.5050429,0.09521203,-0.013024427,-0.13166577,-0.08389589,-0.010085875
8,SH601328,0.06781652797847305,1.0,,,,SH601328,交通银行,2026-09-01,0.016574608,0.023480723,0.70588154,0.0027624613,0.11764806,0.004143652,0.17647038,0.017955799,0.76470387,0.9836956,1.0027174,0.97961956,0.9956763,0.9727229,0.9527521,0.9566488,0.9254749,0.9084267,0.976717,0.9739893,0.9573551,0.95955515,0.9296233,0.015818857,0.01142608,0.019085126,0.018311085,0.03835194,0.0075012106,0.0019129416,0.0027778929,0.00066415785,0.0016149018,0.56215036,0.25693327,0.74149626,0.10195679,0.540776,0.008280558,0.017402455,0.016254922,0.030814579,0.022737073,1.0027174,1.0027174,1.0027174,1.0027174,1.0027174,0.95269793,0.95269793,0.9296,0.91865146,0.8436276,0.9871408,0.9796396,0.9730151,0.9744764,0.96512425,0.9640526,0.96570873,0.9391135,0.9412567,0.8867998,1.0,1.0,1.0,1.0,1.0,0.94567275,0.94567275,0.96283484,0.96767515,0.982919,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.3,0.033333335,0.26666668,0.4,0.2,0.7,0.96666664,0.73333335,0.8350149,0.66191936,0.5450336,0.57251304,-0.07918635,0.45321158,0.60140467,0.53691345,0.42459044,0.42455336,0.8,0.7,0.6,0.56666666,0.5833333,0.2,0.3,0.4,0.4,0.38333333,0.6,0.4,0.2,0.16666667,0.2,0.75,0.74129355,0.6440128,0.6290051,0.5705705,0.25,0.25870648,0.3559872,0.3709949,0.42942944,0.5,0.48258707,0.2880256,0.25801018,0.1411411,0.74449384,0.73113596,0.6806003,0.81409514,0.91058314,0.22170508,0.2022641,0.16984172,0.30009943,0.28654265,0.846989,0.90686285,1.072463,1.1492753,1.0246089,0.732674,0.5520793,0.5385086,0.46724138,0.5061209,0.267326,0.44792068,0.46149144,0.53275865,0.49387905,0.46534798,0.10415863,0.077017136,-0.06551725,0.012241896
9,SH601838,0.06491281411213645,1.0,,,,SH601838,成都银行,2026-09-01,0.026413169,0.031695735,0.8333351,0.003697796,0.116665415,0.0015847697,0.049999464,0.024300143,0.76666915,0.9742665,1.0036026,0.97272253,0.995038,0.96339774,0.92645025,0.9302486,0.93266577,0.9292126,0.97527623,0.9675759,0.94792813,0.9483425,0.9360497,0.015420447,0.014368272,0.0227257,0.019132582,0.028906405,0.008080121,0.0038778707,0.0035330048,0.0009553273,0.000654667,0.68640727,0.6677118,0.8459058,0.19322301,0.15644172,0.008563546,0.014973655,0.01850832,0.037805248,0.04463764,1.0036026,1.0036026,1.0036026,1.0036026,1.0036026,0.956206,0.92692685,0.9145734,0.9145734,0.8569874,0.9845303,0.9734806,0.9658149,0.96312153,0.9605662,0.96498615,0.95932317,0.9278315,0.93011045,0.917127,1.0,1.0,1.0,1.0,1.0,0.9239896,0.9530147,0.9595342,0.9595342,0.9754279,1.0,1.0,1.0,1.0,1.0,0.4,0.1,0.15,0.43333334,0.23333333,0.6,0.9,0.85,0.56666666,0.76666665,0.9140254,0.15869573,0.47391424,0.32441247,0.15080796,0.7851935,0.79870224,0.6054851,0.12538461,0.21763092,0.6,0.7,0.6,0.56666666,0.53333336,0.4,0.3,0.4,0.43333334,0.46666667,0.2,0.4,0.2,0.13333334,0.06666667,0.9076935,0.8736851,0.7500003,0.6390872,0.557877,0.09230647,0.12631491,0.2499997,0.36091283,0.44212303,0.81538707,0.7473702,0.5000006,0.27817434,0.11575395,0.6701226,0.7341646,0.6283199,0.6818599,0.7580773,0.22210614,0.20917934,0.20263629,0.21642034,0.21555653,1.1443207,0.94549435,1.1975223,1.0147585,0.97752416,0.7262282,0.5759068,0.50043434,0.49733478,0.5131548,0.27377182,0.42409322,0.49956566,0.5026652,0.4868452,0.45245636,0.1518136,0.0008686822,-0.005330422,0.026309606
