,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
0,SH688521,0.14020647494552074,0.8333333333333334,,,,SH688521,芯原股份,2026-08-26,0.09393944,0.113151565,0.8302089,0.009090944,0.08034307,0.010121187,0.08944805,0.094969675,0.83931386,0.9141274,1.0083103,0.90487534,0.96636367,1.0265374,1.1711911,1.0638227,1.4015512,1.3041551,0.9644321,1.0574182,1.097374,1.1473075,1.3501643,0.039121475,0.115310445,0.11210193,0.12652135,0.28215614,-0.005335177,-0.031210946,-0.00689863,-0.009611578,-0.0092364615,0.046495102,0.6715649,0.1325463,0.4472635,0.32683772,0.04623822,0.08303098,-0.031836968,-0.007939593,-0.077688724,1.0498614,1.2557341,1.2851523,1.4342936,2.0812743,0.8940166,0.8940166,0.8940166,0.8940166,0.8940166,0.99060386,1.1550361,1.1837784,1.2479779,1.6259168,0.92978394,0.9774404,0.98824376,1.0159113,1.1461828,1.0,0.5,0.3,0.2,0.1,0.68005687,0.2930004,0.27096316,0.19616486,0.089267366,0.2,0.3,0.35,0.16666667,0.31666666,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.6,-0.6,-0.8,-0.6666667,0.6321265,0.24264126,0.037008718,0.13181543,0.48935035,0.68521637,0.5433417,0.4038538,0.23336633,0.16809243,0.4,0.4,0.45,0.36666667,0.48333332,0.6,0.6,0.55,0.6333333,0.51666665,-0.2,-0.2,-0.1,-0.26666668,-0.033333335,0.4349715,0.35058028,0.47410306,0.38963333,0.46177733,0.5650285,0.6494197,0.52589697,0.61036664,0.5382227,-0.13005696,-0.29883945,-0.051793896,-0.22073334,-0.07644536,0.7172534,0.78341454,0.76726717,0.7852364,0.8588891,0.20005143,0.25201914,0.20794179,0.22398856,0.21088947,1.051704,0.9495919,0.90047264,0.8645781,0.8633867,0.47657022,0.58490676,0.5143238,0.5307391,0.50696266,0.52342975,0.4150932,0.48567623,0.46926084,0.49303737,-0.046859536,0.16981356,0.028647551,0.061478306,0.013925259
1,SH688041,0.07823190497569814,0.8333333333333334,,,,SH688041,海光信息,2026-08-26,-0.004482733,0.022758596,-0.1969688,0.0063793235,0.28030393,0.011896539,0.52272725,0.0010344816,0.045454547,1.0045029,1.010911,0.98804986,0.9979087,1.1246334,1.245515,1.2296877,1.4033551,1.2268414,1.0273503,1.1179489,1.1711079,1.2344589,1.3112005,0.03562377,0.10377595,0.095325015,0.12612566,0.1513345,-0.01944109,-0.032614045,-0.010708902,-0.012122597,-0.003788796,0.7445631,0.9053725,0.44171706,0.71595556,0.19117293,0.011531832,0.028814273,-0.06937331,-0.058681242,-0.19943099,1.1345224,1.285897,1.2935656,1.5111256,1.7110076,0.97746557,0.97746557,0.97746557,0.97746557,0.97746557,1.0661377,1.2209591,1.2505175,1.3522856,1.4694239,0.9998706,1.0038296,1.0664741,1.1289804,1.1979386,0.4,0.2,0.1,0.06666667,0.033333335,0.14347948,0.07306138,0.071288906,0.042226195,0.030720025,0.2,0.1,0.35,0.16666667,0.45,0.8,0.9,0.95,0.96666664,0.98333335,-0.6,-0.8,-0.6,-0.8,-0.53333336,0.3265332,-0.122162715,-0.350618,0.2428679,0.5105543,-0.8301397,-0.29096216,-0.07662255,-0.04096219,0.24582548,0.2,0.2,0.4,0.36666667,0.45,0.8,0.8,0.6,0.6333333,0.55,-0.6,-0.6,-0.2,-0.26666668,-0.1,0.040101517,0.121224135,0.32218224,0.32946798,0.4579644,0.9598985,0.8787759,0.67781776,0.670532,0.5420356,-0.91979694,-0.7575517,-0.35563552,-0.34106404,-0.084071204,1.2068313,1.1894885,1.121644,1.2457752,1.6226057,0.29132855,0.24685618,0.28500694,0.3525868,0.56453186,1.2476822,1.0408378,0.9584717,0.9023157,0.8570917,0.36656517,0.567712,0.4362807,0.4733325,0.49026632,0.63343483,0.43228796,0.56371933,0.5266675,0.5097337,-0.26686966,0.13542408,-0.12743863,-0.05333499,-0.019467354
2,SZ300502,0.07397925498929543,0.9166666666666666,,,,,,2026-08-26,-0.0088974675,0.058405444,-0.1523397,0.015260034,0.26127762,0.034247942,0.5863827,0.01009044,0.1727654,1.0089773,1.0243744,0.9654446,0.99934524,1.031897,1.0737758,1.0562217,1.3942533,1.3362733,1.0369983,1.0722808,1.0526421,1.1103803,1.2409148,0.04326959,0.059088368,0.05902077,0.11556939,0.16245514,-0.017957265,-0.013861354,0.0023515075,-0.008103647,-0.007658399,0.43058097,0.5044508,0.055558562,0.3810458,0.67781144,-0.0010837027,-0.009904661,-0.074981466,0.0071225883,-0.014992082,1.1284426,1.18361,1.18361,1.3992683,1.551909,0.9654446,0.9654446,0.8701541,0.8701541,0.8701541,1.0522497,1.1256992,1.1113898,1.2149655,1.392849,1.0041934,1.0265659,1.001645,1.017338,1.0560962,0.2,0.1,0.2,0.13333334,0.06666667,0.21199879,0.15839088,0.4142399,0.24540246,0.19045834,0.6,0.3,0.65,0.033333335,0.33333334,1.0,1.0,0.05,0.36666667,0.68333334,-0.4,-0.7,0.6,-0.33333334,-0.35,0.5235336,0.44061184,-0.1634363,-0.024103219,-0.058878794,0.48872727,0.22255391,0.058082625,-0.23802365,-0.070537396,0.4,0.5,0.45,0.43333334,0.45,0.6,0.5,0.55,0.56666666,0.55,-0.2,0.0,-0.1,-0.13333334,-0.1,0.41372862,0.41211522,0.47012565,0.38871413,0.45248604,0.58627135,0.5878848,0.5298743,0.61128587,0.54751396,-0.17254272,-0.17576958,-0.059748698,-0.22257172,-0.09502792,1.1389487,1.2551523,1.5600252,1.6042863,1.5505998,0.26820344,0.2803575,0.5245374,0.51513445,0.4194256,1.0135992,0.8827597,1.1103016,1.0400368,1.0073565,0.34016305,0.46120465,0.45342335,0.48951638,0.48752874,0.65983695,0.53879535,0.5465766,0.5104836,0.51247126,-0.31967393,-0.0775907,-0.093153276,-0.020967271,-0.024942499
3,SZ300308,0.060331906101632415,0.9166666666666666,,,,,,2026-08-26,-0.004795381,0.042105265,-0.1138903,0.012865481,0.30555516,0.024444403,0.58055454,0.0067835404,0.16110907,1.0048184,1.017746,0.9754378,1.0024242,1.0525315,1.082382,1.1176401,1.3742028,1.4006456,1.037564,1.0768695,1.0781951,1.1242018,1.2727295,0.047781657,0.06280125,0.057845853,0.094011165,0.17712718,-0.023927528,-0.014893401,-0.0021186408,-0.0072521092,-0.008812604,0.62692165,0.5155403,0.046950288,0.46118113,0.75498426,0.0102909785,-0.009849225,-0.05806805,-0.019046238,-0.012757698,1.1161462,1.1927004,1.2150536,1.3667878,1.665154,0.9754378,0.9754378,0.9319884,0.9319884,0.9319884,1.0717585,1.1188382,1.1155151,1.2068318,1.4426312,0.99884796,1.0181633,1.0213784,1.0505008,1.0821164,0.4,0.2,0.1,0.06666667,0.033333335,0.17456087,0.11305299,0.24026825,0.15642059,0.092764266,0.6,0.3,0.2,0.033333335,0.21666667,1.0,1.0,0.05,0.36666667,0.68333334,-0.4,-0.7,0.15,-0.33333334,-0.46666667,-0.023718549,-0.06770194,-0.00062550174,-0.117135175,-0.3205198,-0.26600122,-0.13080446,-0.13613127,-0.34786645,-0.26648933,0.6,0.6,0.6,0.56666666,0.56666666,0.4,0.4,0.4,0.43333334,0.43333334,0.2,0.2,0.2,0.13333334,0.13333334,0.35030684,0.39530063,0.43806472,0.39462847,0.4385821,0.64969313,0.6046994,0.5619353,0.60537153,0.56141794,-0.2993863,-0.20939876,-0.12387057,-0.2107431,-0.122835845,1.2973884,1.3068615,1.7962854,1.7975866,1.628064,0.31368104,0.3117046,0.7185731,0.6631738,0.53381646,1.0808213,1.0620065,1.0367838,1.0286422,1.0958617,0.34923172,0.45448443,0.45403504,0.49611136,0.4937311,0.6507683,0.54551554,0.54596496,0.5038886,0.50626886,-0.30153653,-0.09103111,-0.091929905,-0.007777246,-0.012537763
4,SZ002384,0.06007317580103647,0.8333333333333334,,,,,,2026-08-26,0.011712038,0.08146376,0.1437699,0.027536323,0.33801928,0.042215403,0.5182108,0.026391117,0.32396144,0.9884235,1.0272175,0.9466968,0.99141306,1.0141,1.029998,0.9249883,1.3505363,1.0852575,1.0059181,1.0359297,0.9879598,1.029974,1.138681,0.020333616,0.044981733,0.07520431,0.11339384,0.15224324,-0.008675038,-0.010232595,0.008517692,-0.004570285,-0.005442356,0.45504418,0.47436276,0.44897935,0.12589522,0.38976035,0.011431908,0.010117026,-0.06887789,0.036295168,0.021868397,1.0751204,1.1311508,1.1311508,1.420049,1.4410386,0.9466968,0.9466968,0.8324773,0.8324773,0.8324773,1.0205406,1.0646018,1.0356379,1.1039118,1.2897562,0.9932513,0.99921834,0.94963396,0.96384245,0.9994965,0.6,0.3,0.55,0.43333334,0.21666667,0.4150573,0.28897804,0.56088907,0.2851103,0.27527666,0.6,0.3,0.65,0.033333335,0.5,1.0,1.0,0.05,0.36666667,0.68333334,-0.4,-0.7,0.6,-0.33333334,-0.18333334,-0.4890307,0.007924972,-0.54757196,0.13345557,0.057566673,-0.3522019,-0.17679664,0.24031927,0.2067281,0.20145833,0.6,0.6,0.6,0.5,0.53333336,0.4,0.4,0.4,0.5,0.46666667,0.2,0.2,0.2,0.0,0.06666667,0.42276222,0.4477287,0.5484558,0.38559085,0.4874698,0.5772378,0.5522713,0.45154423,0.61440915,0.5125302,-0.15447557,-0.10454259,0.09691158,-0.22881831,-0.025060387,0.93837744,0.9985335,1.2718532,1.415706,1.3861798,0.17186326,0.1822644,0.3651171,0.42607188,0.37063774,0.87048054,0.9920415,0.8382476,0.7074347,0.6729117,0.44443613,0.45584172,0.4177739,0.43917447,0.47922176,0.55556387,0.5441583,0.5822261,0.5608255,0.52077824,-0.11112771,-0.08831658,-0.16445217,-0.12165104,-0.041556455
5,SH601607,0.05979593393111991,0.9166666666666666,,,,SH601607,上海医药,2026-08-26,0.005511242,0.0171464,0.32142273,0.010410374,0.6071464,0.0012247829,0.071430914,-0.0036743486,-0.21429273,0.99451894,1.0103533,0.9933009,1.0007657,0.99693835,1.008487,1.0109578,1.0062846,0.984208,0.996702,1.0016276,1.0081754,1.0092819,0.9847085,0.011848388,0.011522224,0.011986097,0.011198963,0.029144613,-0.0018263004,-0.002437331,-0.0014364751,-0.00064278016,0.0011761442,0.059397187,0.4101737,0.5026997,0.25531188,0.49671167,0.0069506043,0.00934039,0.005471137,3.84158e-05,-0.019404734,1.0200914,1.0273966,1.0334882,1.0383439,1.0383439,0.9762365,0.9762365,0.9762365,0.9762365,0.8953565,1.002922,1.0111727,1.0187464,1.0186281,1.0129023,0.98598063,0.9947468,0.9993877,1.0004727,0.9608315,0.8,0.5,0.25,0.2,0.5833333,0.5418663,0.46449283,0.41507074,0.38261923,0.7318373,0.2,0.1,0.4,0.13333334,0.56666666,0.6,0.8,0.9,0.93333334,0.3,-0.4,-0.7,-0.5,-0.8,0.26666668,0.16378006,0.15998417,0.28202462,0.45695138,0.28288442,0.0059420047,0.19979827,0.2904962,0.30900028,0.27139387,0.6,0.4,0.4,0.43333334,0.46666667,0.2,0.5,0.55,0.53333336,0.5,0.4,-0.1,-0.15,-0.1,-0.033333335,0.5253779,0.45701805,0.46743265,0.48805875,0.5128004,0.47462207,0.5429819,0.5325674,0.51194125,0.48719957,0.050755877,-0.085963905,-0.06513471,-0.023882493,0.025600841,1.0644804,0.98845077,1.0019116,1.0907248,1.0321848,0.32623234,0.2768159,0.2115774,0.3540053,0.3533208,1.14496,1.1505404,1.0900906,0.97622824,0.97639173,0.51835823,0.51284176,0.5008227,0.44719568,0.50968385,0.48164177,0.48715824,0.49917728,0.5528043,0.49031612,0.03671643,0.02568355,0.0016454607,-0.10560862,0.019367728
6,SZ000657,0.05469176720472693,0.8333333333333334,,,,,,2026-08-26,-0.01284655,0.033996522,-0.37787837,0.014883316,0.4377894,0.006266654,0.18433222,-0.021463213,-0.63133556,1.0130137,1.0280907,0.9936518,1.0089555,1.049974,1.117747,0.8338399,1.1077521,1.0528218,1.0352857,1.0645034,1.0055313,0.97790647,1.1589506,0.034003843,0.04843654,0.12661134,0.11591615,0.24447766,-0.011440607,-0.009553847,0.013676103,0.0070975726,-0.008028934,0.28299722,0.35663322,0.40836412,0.29055843,0.32895553,-0.012404501,-0.021511078,-0.13545433,-0.08082125,0.07790298,1.1042576,1.1982174,1.1982174,1.1982174,1.8044064,0.98395324,0.98395324,0.75336134,0.75336134,0.75336134,1.0638845,1.0907747,1.090583,1.0814425,1.417547,1.0101427,1.0208056,0.8948711,0.8761083,0.95459896,0.2,0.1,0.35,0.53333336,0.26666668,0.13338457,0.07489231,0.55442345,0.55442345,0.23466042,0.6,0.4,0.7,0.8,0.23333333,0.8,0.9,0.05,0.36666667,0.68333334,-0.2,-0.5,0.65,0.43333334,-0.45,0.6818889,0.5190041,0.6267947,0.6069375,0.44023728,0.3442478,0.21059474,0.44734493,0.33972532,0.2161819,0.2,0.4,0.55,0.43333334,0.48333332,0.8,0.6,0.45,0.56666666,0.51666665,-0.6,-0.2,0.1,-0.13333334,-0.033333335,0.35048345,0.3640274,0.5795657,0.4656446,0.49265307,0.6495165,0.6359726,0.42043427,0.5343554,0.5073469,-0.29903308,-0.2719452,0.15913147,-0.06871078,-0.014693882,1.3218448,1.4990693,1.6383232,1.4418697,1.5341958,0.19096003,0.31559032,0.5677121,0.5569241,0.49217224,0.60024303,0.70710355,0.74566346,0.7594581,0.69847363,0.1064561,0.34540552,0.49803787,0.4935377,0.4886882,0.8935439,0.6545945,0.5019621,0.5064623,0.51131177,-0.7870878,-0.309189,-0.0039242744,-0.012924611,-0.022623586
7,SZ000001,0.05440815341248601,1.0,,,,,,2026-08-26,0.01558438,0.01991344,0.7826061,0.0017316239,0.08695755,0.0025974358,0.13043633,0.016450193,0.8260849,0.9846548,1.001705,0.9820972,0.99545735,0.9607865,0.9590816,0.961639,0.92413044,0.91449565,0.9836326,0.96735054,0.9687997,0.95879745,0.9308897,0.01171018,0.019658359,0.017110698,0.021616202,0.035989586,0.007160719,0.005781276,-2.6920607e-05,0.0014989773,0.0014466725,0.9348161,0.7928012,8.663677e-05,0.3726774,0.49281803,0.0020459231,0.00663374,0.03145603,0.019467399,0.026433427,1.001705,1.001705,1.001705,1.001705,1.001705,0.9539657,0.94032717,0.94032717,0.91390043,0.8516637,0.99045235,0.98601955,0.9884064,0.9773244,0.9607865,0.9725506,0.94697654,0.95805866,0.94407815,0.89582235,1.0,1.0,1.0,1.0,1.0,0.9642841,0.9722204,0.9722204,0.9805813,0.98863614,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.7,0.06666667,0.33333334,0.8,0.6,0.3,0.93333334,0.6666667,0.36381343,0.5097732,0.5558796,0.2574939,0.23942529,0.77153546,0.5088715,0.45359683,0.38157043,0.3374964,1.0,0.6,0.5,0.6,0.56666666,0.0,0.3,0.45,0.36666667,0.41666666,1.0,0.3,0.05,0.23333333,0.15,1.0,0.7727271,0.62162155,0.6642066,0.5770907,0.0,0.2272729,0.37837842,0.33579335,0.42290932,1.0,0.5454542,0.24324314,0.32841328,0.15418135,0.9276018,0.87096494,0.97994286,0.9957989,0.9738247,0.12428484,0.18655048,0.43134445,0.3789298,0.31064686,0.7577934,1.0179164,1.5466866,1.3888248,1.0725447,0.39745197,0.6162829,0.4740458,0.5099586,0.50813234,0.60254806,0.3837171,0.5259542,0.4900414,0.4918677,-0.20509607,0.23256579,-0.051908363,0.019917192,0.01626464
8,SH688256,0.048585122561890515,0.75,,,,SH688256,寒武纪,2026-08-26,0.014925371,0.03555227,0.41981485,0.016766207,0.47159314,0.0038606925,0.10859201,0.002019857,0.05681373,0.9852941,1.0165197,0.9814902,1.0029868,1.0298945,1.083707,1.1244166,1.3210411,1.2745132,0.989298,1.0404828,1.0633627,1.1118095,1.234749,0.02400676,0.0639703,0.0612964,0.09349563,0.1546358,-0.0006153907,-0.01606661,-0.0044494383,-0.008198726,-0.0065341527,0.0016427627,0.5782336,0.1844202,0.59595275,0.5445758,0.011932784,0.031817023,-0.021093108,0.007072082,-0.041991476,1.047941,1.1470618,1.1892197,1.3556885,1.5882367,0.93137676,0.93137676,0.93137676,0.93137676,0.93137676,1.0029415,1.093728,1.1183587,1.1884341,1.3747091,0.9825473,0.9909811,1.0062748,1.0205349,1.0838017,0.8,0.4,0.2,0.13333334,0.06666667,0.58871615,0.3181641,0.26614362,0.16172841,0.10447169,0.2,0.4,0.4,0.16666667,0.31666666,0.6,0.8,0.9,0.93333334,0.96666664,-0.4,-0.4,-0.5,-0.76666665,-0.65,-0.7669811,-0.3434179,-0.0015933289,-0.13450985,0.024228178,-0.90196043,-0.46481067,-0.31206176,-0.3407423,0.089037485,0.6,0.6,0.6,0.53333336,0.51666665,0.4,0.4,0.4,0.46666667,0.48333332,0.2,0.2,0.2,0.06666667,0.033333335,0.41559297,0.38608542,0.43078777,0.39128613,0.45557138,0.58440703,0.6139146,0.5692122,0.60871387,0.5444286,-0.16881403,-0.22782919,-0.13842444,-0.21742772,-0.08885721,1.3665136,1.3385822,1.4802729,1.4428664,1.4115943,0.29594162,0.2537192,0.32147226,0.3203328,0.30378613,0.73689556,0.994592,0.76863366,0.80465853,0.92997426,0.3177726,0.4914549,0.46860972,0.5013507,0.49272588,0.68222743,0.5085451,0.5313903,0.4986493,0.5072741,-0.36445484,-0.017090218,-0.06278057,0.0027013733,-0.014548228
9,SH600050,0.048448447128689245,1.0,,,,SH600050,中国联通,2026-08-26,-0.0023148197,0.009259279,-0.25,0.0046296394,0.5,0.0023148197,0.25,-0.0046296394,-0.5,1.0023202,1.0069606,0.9976798,1.0023129,0.9676617,0.9975124,1.0261194,0.99129355,1.0136815,0.9915423,0.99303484,1.0063432,1.0098673,0.991335,0.010458114,0.012605288,0.020757204,0.01925454,0.029094512,0.0052238754,-0.00066334923,-0.0027905577,-0.0011649197,0.0005681509,0.623762,0.025385767,0.6325756,0.28367913,0.116306804,-0.001990043,0.009950248,0.020167021,0.0070240176,-0.0080954395,1.0072961,1.0121053,1.0535578,1.0535578,1.0535578,0.9607901,0.951418,0.951418,0.951418,0.9119514,1.000995,1.0029851,1.0218905,1.0261194,1.0166667,0.98507464,0.98507464,0.9952736,0.99676615,0.9659204,0.8,0.7,0.45,0.36666667,0.59166664,0.84311545,0.800529,0.47564268,0.47564268,0.62178427,0.8,0.2,0.2,0.46666667,0.73333335,0.2,0.5,0.75,0.8333333,0.3,0.6,-0.3,-0.55,-0.36666667,0.43333334,-0.10134531,-0.5281566,0.31293926,0.27142528,0.23593695,0.62259275,-0.4728528,-0.34311926,-0.09951739,0.056405775,0.6,0.4,0.35,0.4,0.41666666,0.4,0.5,0.6,0.53333336,0.51666665,0.2,-0.1,-0.25,-0.13333334,-0.1,0.7954543,0.5119049,0.43478277,0.5155555,0.48747155,0.20454566,0.4880951,0.5652172,0.48444447,0.5125284,0.59090865,0.023809815,-0.13043445,0.031111058,-0.025056887,1.604,1.7686304,1.9639581,2.0937972,2.0536275,0.5491222,0.6884211,0.63937676,0.70600015,0.58983785,0.9012316,1.3179157,1.062339,1.2944878,1.1483852,0.15943874,0.45736325,0.45980856,0.46818984,0.49219415,0.8405613,0.54263675,0.5401914,0.53181016,0.5078058,-0.68112254,-0.0852735,-0.08038286,-0.063620314,-0.015611687
