,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-06-26,SH600000,-0.001083656663868856,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260626_17,b5c09ff8f6d0410ba4ddbc43fcd3d2e2,0.104,,,
1,2026-06-26,SZ000157,-0.11577468350000322,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
2,2026-06-26,SZ000166,-0.04987677642288747,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
3,2026-06-26,SZ000301,-0.004535814107490753,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
4,2026-06-26,SZ000333,0.025550762928932286,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
5,2026-06-26,SZ000338,0.14934256080146643,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
6,2026-06-26,SZ000408,-0.15154368042305078,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
7,2026-06-26,SZ000425,-0.05371557025099484,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
8,2026-06-26,SZ000538,-0.07414993001536133,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
9,2026-06-26,SZ000568,-0.15819805251789668,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
10,2026-06-26,SZ000596,-0.11616707996385112,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
11,2026-06-26,SZ000617,0.013110445434033882,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
12,2026-06-26,SZ000625,-0.046060631799186076,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
13,2026-06-26,SZ000630,0.2224705893599119,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
14,2026-06-26,SZ000651,0.013530536203514775,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
15,2026-06-26,SZ000661,-0.0014654559186934788,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
16,2026-06-26,SZ000708,-0.009918063263378107,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
17,2026-06-26,SZ000725,-0.25022125608971635,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
18,2026-06-26,SZ000768,0.0033341826823019027,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
19,2026-06-26,SZ000776,0.06898397325175243,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
20,2026-06-26,SZ000100,-0.08114879484137029,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
21,2026-06-26,SZ000786,-0.06974879788321889,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
22,2026-06-26,SZ000063,-0.024196980960121715,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
23,2026-06-26,SZ000001,-0.09076269136955438,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
24,2026-06-26,SH688008,0.09350932274997854,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260626_14,d711e2108a5e4713b2c2116c071734bf,0.115,,,
