,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-06-23,SH600000,-4.7616067081358764e-05,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260623_18,9da1449c33a34cbf88a0d5841d81b5c6,0.047,,,
1,2026-06-23,SH601225,0.016814175993204117,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
2,2026-06-23,SH601211,0.003649963065981865,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
3,2026-06-23,SH601186,-0.0024318178184330463,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
4,2026-06-23,SH601169,0.03323834016919136,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
5,2026-06-23,SH601166,-0.04728088900446892,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
6,2026-06-23,SH601138,-0.020992424339056015,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
7,2026-06-23,SH601136,-0.042481545358896255,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
8,2026-06-23,SH601127,0.01996711827814579,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
9,2026-06-23,SH601117,-0.017907192930579185,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
10,2026-06-23,SH601111,0.013560764491558075,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260623_15,1666d922f7ab4012928de2823d97df3d,0.071,,,
