,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
0,SH601901,0.06254766700884395,0.6666666666666666,,,,SH601901,方正证券,2026-06-25,0.060648758,0.10155152,0.59722155,0.036671426,0.36111155,0.004231335,0.041666884,0.028208667,0.27777693,0.9428192,1.0345745,0.9388298,0.9949083,0.90706325,0.8674102,0.93060726,0.9640644,0.91325897,0.9402726,0.9185874,0.8998141,0.9116068,0.924494,0.041204542,0.038575877,0.036543872,0.03431946,0.030606518,0.024659235,0.010957156,0.0033028668,-0.00058718683,-0.0004918756,0.89538324,0.7395637,0.28590456,0.02268681,0.07877393,0.010408896,0.032105412,0.068808615,0.096907414,0.0900163,1.0345745,1.0345745,1.0345745,1.0345745,1.0345745,0.878674,0.8558091,0.8461661,0.8461661,0.8461661,0.95836437,0.9390335,0.91895914,0.9370508,0.9469641,0.9224288,0.8877323,0.86716235,0.8793061,0.9021066,1.0,1.0,1.0,1.0,1.0,0.7782271,0.8065928,0.81649166,0.81649166,0.81649166,1.0,1.0,1.0,1.0,1.0,0.4,0.1,0.4,0.6,0.8,0.6,0.9,0.6,0.4,0.2,0.9821199,0.8783379,0.85731447,0.52325636,0.19838186,0.76254237,0.7454108,0.68250155,0.5295765,0.52239347,0.8,0.7,0.5,0.46666667,0.46666667,0.2,0.3,0.5,0.5,0.48333332,0.6,0.4,0.0,-0.033333335,-0.016666668,0.83783776,0.82822067,0.6111109,0.5451713,0.5686274,0.16216226,0.17177932,0.38888907,0.45482868,0.43137258,0.67567545,0.65644133,0.22222187,0.09034266,0.13725485,0.5469282,0.39238366,0.30843508,0.27632537,0.22800602,0.29070246,0.263167,0.20376202,0.17507572,0.13744494,1.1694496,1.4519634,1.7315907,1.9302256,2.1456664,1.0,0.77608603,0.69995993,0.6732704,0.6001466,0.0,0.223914,0.3000401,0.32672963,0.3998534,1.0,0.552172,0.39991984,0.34654078,0.2002932
1,SH688009,0.03948531302611707,0.8888888888888888,,,,SH688009,中国通号,2026-06-25,0.0020450058,0.020449875,0.1000009,0.010224907,0.49999848,0.008179962,0.4000006,6.158358e-08,3.0114404e-06,0.9979592,1.0102041,0.9897959,0.9997822,1.015126,1.0117646,0.9815126,1.0386554,1.1445378,1.010084,1.0084033,1.0089076,1.0058824,1.047423,0.014699884,0.012041563,0.015239635,0.015345014,0.04928416,-0.0045378176,0.0006722678,0.00053073815,0.00041390528,-0.0024715082,0.23823538,0.028571324,0.04245018,0.056385703,0.7670245,-0.0010083766,-0.011428546,-0.013949557,-0.01188396,0.025486544,1.0405715,1.0405715,1.0438068,1.0465729,1.1885636,0.98740995,0.9790002,0.96938777,0.96938777,0.96938777,1.0221848,1.0188235,1.0208403,1.0188235,1.0981512,0.9989916,0.9989916,0.9989916,0.99294114,1.0,0.4,0.3,0.275,0.41666666,0.20833333,0.23682699,0.34106508,0.41134945,0.39660785,0.13966975,0.6,0.8,0.25,0.033333335,0.05,0.4,0.1,0.15,0.43333334,0.71666664,0.2,0.7,0.1,-0.4,-0.6666667,0.76799,0.35275865,0.06422764,0.21918118,-0.2273726,0.6179182,0.45855522,0.15449496,0.109947786,-0.034400232,0.4,0.4,0.45,0.36666667,0.35,0.6,0.5,0.45,0.53333336,0.55,-0.2,-0.1,0.0,-0.16666667,-0.2,0.40000033,0.45205486,0.537931,0.44334984,0.38624346,0.59999967,0.54794514,0.46206897,0.55665016,0.61375654,-0.19999935,-0.095890276,0.07586202,-0.113300316,-0.22751306,1.2264048,1.2904689,1.5282521,1.413911,1.3215379,0.22582084,0.18296291,0.5258032,0.47313133,0.4785201,0.7541773,0.77559924,0.8365678,0.86777353,1.1993376,0.38467482,0.42947686,0.48092172,0.49364388,0.4978029,0.61532515,0.57052314,0.5190783,0.5063561,0.5021971,-0.23065037,-0.1410463,-0.038156584,-0.012712219,-0.004394166
2,SH601916,0.037898314073265674,0.8888888888888888,,,,SH601916,浙商银行,2026-06-25,-0.0033333742,0.00999998,-0.33333808,0.003333303,0.33333096,0.003333303,0.33333096,-0.0033333742,-0.33333808,1.0033445,1.006689,0.9966555,1.0007324,1.0169082,1.0386474,0.99033815,1.0024154,1.0362319,1.0072464,1.0164251,1.0187198,1.0115137,1.0059179,0.011200031,0.012720408,0.013411562,0.015285713,0.01465173,-0.00048309215,-0.003191336,-0.00028876562,0.00082700653,0.00035497005,0.004651163,0.57697165,0.016225584,0.22685492,0.17902161,-0.006280198,-0.0020641212,-0.015976548,-0.023505291,-0.016389497,1.0299139,1.039008,1.0399456,1.0399456,1.0405078,0.99051476,0.99051476,0.98905,0.98905,0.97974795,1.0111111,1.0289855,1.0289855,1.0265701,1.0241547,1.0,1.0019324,1.0024154,0.9990338,0.9927536,0.3,0.15,0.125,0.31666666,0.43333334,0.24074723,0.19559902,0.21514693,0.21514693,0.33331293,0.6,0.1,0.45,0.6333333,0.016666668,0.4,0.7,0.1,0.4,0.11666667,0.2,-0.6,0.35,0.23333333,-0.1,0.91452885,0.12510532,0.5065163,0.74253047,0.6117106,0.44887134,0.43729123,0.44205472,0.38174665,0.16819674,0.4,0.2,0.4,0.3,0.26666668,0.6,0.6,0.4,0.43333334,0.45,-0.2,-0.4,0.0,-0.13333334,-0.18333334,0.37931034,0.28947368,0.5277778,0.4939759,0.44680852,0.62068963,0.7105263,0.4722222,0.5060241,0.5531915,-0.2413793,-0.42105263,0.055555556,-0.012048192,-0.10638298,1.2214255,1.1302724,1.1389685,0.9636208,0.84040904,0.21911855,0.20691213,0.25258645,0.33176315,0.35818902,0.69624037,1.0442152,0.9844264,1.2433885,1.7315586,0.56164044,0.47680923,0.52828074,0.53753877,0.50116307,0.43835956,0.52319074,0.47171926,0.46246123,0.49883696,0.12328089,-0.046381507,0.05656148,0.07507753,0.0023260796
3,SH601607,0.0325259611618461,0.5555555555555556,,,,SH601607,上海医药,2026-06-25,-0.006297283,0.018891731,-0.3333354,0.0018891613,0.099999376,0.010705287,0.56666523,0.0025188425,0.13333042,1.0063372,1.0082383,0.9892269,0.99746424,1.0208857,1.0297307,1.0386328,1.0804611,1.0417713,1.0097352,1.018917,1.0248431,1.0328559,1.05694,0.008383684,0.011860007,0.012457724,0.016617889,0.027931271,-0.0021456308,-0.0033875601,-0.0015431879,-0.0016504547,-0.0014241621,0.16374958,0.7478517,0.5370667,0.7644643,0.7929344,-0.005443974,-0.0036729022,-0.0101827895,-0.008924299,-0.014927225,1.0335838,1.0386416,1.0525652,1.0810764,1.100755,0.98410755,0.98410755,0.98410755,0.98410755,0.98410755,1.0136385,1.0296166,1.0334284,1.0455946,1.0834855,1.0050673,1.0078408,1.0149167,1.02076,1.0296052,0.2,0.1,0.05,0.033333335,0.016666668,0.32121408,0.29142252,0.23215023,0.16389243,0.13624355,0.8,0.3,0.2,0.033333335,0.1,0.4,0.7,0.85,0.9,0.95,0.4,-0.4,-0.65,-0.8666667,-0.85,0.81119245,-0.18223956,-0.08372997,-0.3079698,0.24115176,0.28534275,0.38362277,0.36451855,0.21768044,0.3468989,0.4,0.3,0.4,0.33333334,0.4,0.6,0.7,0.6,0.6666667,0.56666666,-0.2,-0.4,-0.2,-0.33333334,-0.16666667,0.29109547,0.2920981,0.38912535,0.3400635,0.45330438,0.70890456,0.7079019,0.61087465,0.6599365,0.5466956,-0.41780907,-0.41580382,-0.22174929,-0.31987298,-0.09339122,1.175449,1.0482774,0.94459665,0.8888134,0.9645554,0.17816581,0.20434345,0.21502313,0.21566823,0.3144142,0.5841315,0.8192952,0.7276173,0.73215467,0.8436818,0.62003535,0.579243,0.4838687,0.51270723,0.5144173,0.37996462,0.420757,0.5161313,0.48729274,0.4855827,0.24007076,0.15848598,-0.032262612,0.025414517,0.028834572
4,SZ300059,0.028688563314858136,0.4444444444444444,,,,,,2026-06-25,0.053393234,0.07634732,0.69934654,0.022954086,0.30065346,0.0,0.0,0.030439146,0.39869305,0.9493131,1.0217906,0.9493131,0.99125063,0.90194,0.8422523,0.928943,0.99857664,0.9012341,0.9640913,0.91979885,0.8999274,0.91300946,0.92636704,0.049432073,0.06211515,0.050940137,0.045660194,0.043724824,0.020038426,0.01842332,0.00423234,-0.0005285096,-0.0002469433,0.4108181,0.80640316,0.24160665,0.0103832185,0.009728327,-0.004168174,-0.0027037964,0.059865415,0.09465395,0.08091778,1.0364715,1.0364715,1.0364715,1.0364715,1.0364715,0.87398934,0.81572264,0.81572264,0.81572264,0.81572264,0.99469084,0.9907113,0.91842526,0.9471316,0.95594585,0.9409765,0.8754138,0.8515364,0.8803411,0.8926547,1.0,1.0,1.0,1.0,0.96666664,0.77553535,0.83478284,0.83478284,0.83478284,0.83478284,0.6,0.8,0.9,0.93333334,0.96666664,0.4,0.1,0.55,0.7,0.85,0.2,0.7,0.35,0.23333333,0.11666667,0.97304916,0.8690748,0.8095417,0.6165129,0.45468313,0.9400513,0.8470763,0.71711665,0.57412785,0.634661,0.4,0.5,0.3,0.36666667,0.43333334,0.6,0.5,0.65,0.6,0.55,-0.2,0.0,-0.35,-0.23333333,-0.11666667,0.7284959,0.74522394,0.58389467,0.5012048,0.5504946,0.27150407,0.25477603,0.41610536,0.4987952,0.4495054,0.45699185,0.49044794,0.1677893,0.0024095813,0.10098924,0.9180592,0.6901569,0.5002631,0.46870846,0.38659444,0.358536,0.35727948,0.316524,0.27593964,0.23033004,1.2911837,1.4968286,2.010217,2.0446677,2.218025,0.7215864,0.6551516,0.60667604,0.56419605,0.54425305,0.2784136,0.34484842,0.393324,0.43580395,0.45574695,0.44317284,0.31030318,0.21335202,0.12839209,0.088506095
5,SZ002415,0.027876291795287163,0.4444444444444444,,,,,,2026-06-25,0.015929185,0.050147463,0.31764686,0.03244837,0.647059,0.0017699093,0.035294097,-0.0147492755,-0.29411808,0.9843206,1.0319396,0.9825784,1.0065897,0.9396041,0.882116,0.9189875,0.97895443,0.86201185,0.95824486,0.93060195,0.90952176,0.9178971,0.92863977,0.036096923,0.043488834,0.03751358,0.03328369,0.04723655,0.015911734,0.012670553,0.004714459,0.00017793424,0.0002266595,0.48577434,0.7781208,0.55278313,0.0022149184,0.007022493,0.009931698,0.012380585,0.04569087,0.07952285,0.06467376,1.0319396,1.0319396,1.0319396,1.0319396,1.0527431,0.9006965,0.864109,0.864109,0.864109,0.8401554,0.9904759,0.9602183,0.93821216,0.9410795,0.96714216,0.93269455,0.88896596,0.8816513,0.8869305,0.87944186,1.0,1.0,1.0,1.0,0.9166667,0.7566379,0.8096915,0.8096915,0.8096915,0.7518996,1.0,1.0,1.0,1.0,0.41666666,0.8,0.1,0.55,0.7,0.033333335,0.2,0.9,0.45,0.3,0.38333333,0.9615466,0.93892133,0.83826745,0.5393088,0.6466959,0.9356032,0.83819175,0.6588666,0.58518994,0.57236916,0.6,0.7,0.55,0.46666667,0.45,0.4,0.3,0.45,0.53333336,0.55,0.2,0.4,0.1,-0.06666667,-0.1,0.70635176,0.7595779,0.61444455,0.5222631,0.5828717,0.29364827,0.24042213,0.38555548,0.47773692,0.4171283,0.41270348,0.51915574,0.22888906,0.04452617,0.16574338,0.756175,0.6211547,0.5317328,0.48351374,0.44670552,0.29241216,0.26143542,0.21407604,0.18967278,0.205315,1.3775771,1.498818,1.6123563,1.691538,1.6424993,0.7208175,0.6971451,0.6077461,0.573097,0.55003995,0.2791825,0.3028549,0.39225388,0.42690298,0.44996005,0.44163504,0.3942902,0.21549223,0.14619404,0.10007987
6,SH600030,0.02609006539712389,0.7777777777777778,,,,SH600030,中信证券,2026-06-25,0.039454836,0.048421834,0.81481504,0.002869487,0.059260193,0.0060975077,0.12592477,0.04268286,0.8814796,0.96204275,1.0027605,0.9561767,0.98691386,0.9444445,0.88541025,0.8749233,0.9217823,0.8192654,0.96888685,0.94434214,0.90766835,0.9013744,0.89124125,0.032400236,0.038043123,0.046176285,0.038737472,0.04162115,0.014108859,0.01110615,0.0069412324,0.00281913,0.0014163967,0.4740536,0.7812431,0.7908667,0.4104586,0.35321695,0.0028954106,0.0056801657,0.026389964,0.057748202,0.066975065,1.0110524,1.0110524,1.0110524,1.0110524,1.0110524,0.9102991,0.8702368,0.8559065,0.8559065,0.80701095,0.99062824,0.9794455,0.94803566,0.9295376,0.924248,0.9532229,0.9146409,0.8687641,0.8710661,0.86806834,1.0,1.0,1.0,1.0,1.0,0.89030284,0.9215119,0.92876154,0.92876154,0.94583285,0.6,0.8,0.9,0.93333334,0.96666664,0.4,0.1,0.45,0.6333333,0.11666667,0.2,0.7,0.45,0.3,0.85,0.88766146,0.7951461,0.77708846,0.69766873,0.6581392,0.9003177,0.8297565,0.7767395,0.6723425,0.7527347,0.4,0.6,0.55,0.5,0.48333332,0.6,0.4,0.45,0.5,0.5,-0.2,0.2,0.1,0.0,-0.016666668,0.6702194,0.74637055,0.6952563,0.59605473,0.627998,0.3297806,0.25362948,0.3047437,0.40394527,0.37200204,0.34043878,0.49274108,0.39051256,0.19210947,0.25599596,0.93217057,0.76343083,0.622396,0.54390794,0.46302179,0.33317703,0.30766356,0.28057888,0.26206392,0.24030335,1.1254559,1.3352042,1.6399093,1.8375618,2.0505052,0.6419074,0.599451,0.5603721,0.5617948,0.53517145,0.3580926,0.400549,0.43962792,0.4382052,0.46482858,0.2838148,0.19890198,0.12074418,0.1235896,0.07034284
7,SH601377,0.023229331985261188,0.5555555555555556,,,,SH601377,兴业证券,2026-06-25,0.021311577,0.044262394,0.48148268,0.013114753,0.2962956,0.009836065,0.2222217,0.018032888,0.4074088,0.9791331,1.0128411,0.96950233,0.99630183,0.976,0.94057137,0.94057137,0.98114276,0.96628565,0.98274285,0.97559994,0.9526571,0.94946665,0.9538476,0.028541127,0.024033315,0.029263364,0.02481909,0.022629458,0.0109142875,0.004664938,0.0042384523,0.0015945336,0.00013883214,0.36558518,0.345363,0.73423344,0.31988755,0.011479727,-0.0045713936,0.0034078225,0.0070775975,0.027412638,0.042056877,1.0239651,1.0239651,1.0239651,1.0239651,1.0239651,0.92947525,0.92947525,0.9037298,0.9037298,0.9021504,1.0003428,0.9986285,0.9817142,0.9766857,0.9746285,0.9703999,0.9582857,0.92628574,0.93085706,0.93394285,0.8,0.9,0.95,0.96666664,0.98333335,0.74637395,0.74637395,0.80068177,0.80068177,0.8032661,0.6,0.8,0.9,0.93333334,0.96666664,0.4,0.7,0.05,0.36666667,0.11666667,0.2,0.1,0.85,0.56666666,0.85,0.74319214,0.6356312,0.7856713,0.659318,0.50196147,0.42533952,0.46465573,0.41269222,0.22094308,0.3172517,0.4,0.5,0.5,0.4,0.41666666,0.6,0.5,0.5,0.53333336,0.55,-0.2,0.0,0.0,-0.13333334,-0.13333334,0.5789473,0.64207643,0.5996168,0.5245172,0.52358115,0.42105266,0.35792357,0.4003832,0.47548282,0.47641885,0.15789467,0.2841529,0.19923359,0.049034376,0.047162317,1.0884907,0.84615505,0.6352005,0.5620364,0.4984809,0.32066938,0.3644494,0.34016296,0.30705047,0.25233185,1.1562065,1.4369951,1.8035628,1.9823294,1.9190608,0.63601667,0.5916821,0.56379175,0.5524594,0.5304177,0.36398333,0.40831792,0.43620825,0.44754058,0.4695823,0.2720333,0.18336414,0.1275835,0.10491883,0.060835395
8,SH601336,0.022082352554729,0.4444444444444444,,,,SH601336,新华保险,2026-06-25,0.043249447,0.0743299,0.581858,0.030258225,0.40708014,0.00082222716,0.011061863,0.013813448,0.18583973,0.95854354,1.0290039,0.9577554,0.9982156,0.9734314,0.91471946,0.9256316,1.0096074,1.004863,0.9724825,0.9711304,0.93785435,0.94038665,0.9665481,0.038019054,0.029596822,0.042585526,0.036156196,0.040928792,0.01627328,0.0034504712,0.0048120837,0.00090982596,-0.00092632405,0.45802337,0.12458854,0.44689995,0.049074158,0.15623124,-0.005029065,0.013342527,0.016430859,0.046420854,0.060778495,1.0290039,1.0290039,1.0290039,1.0290039,1.0586898,0.8882701,0.8882701,0.8671223,0.8671223,0.8671223,0.99838686,0.99656034,0.9780572,0.9753766,1.0045546,0.9614043,0.96173644,0.9033567,0.9093583,0.9316095,1.0,1.0,1.0,1.0,0.78333336,0.79390997,0.79390997,0.820833,0.820833,0.69363356,1.0,1.0,1.0,1.0,0.4,0.4,0.7,0.45,0.6333333,0.81666666,0.6,0.3,0.55,0.36666667,-0.41666666,0.20563033,0.1063027,0.6243547,0.38026357,0.10620692,-0.012081699,0.06291987,0.26648954,0.31104687,0.420125,0.4,0.5,0.45,0.4,0.41666666,0.6,0.5,0.55,0.6,0.5833333,-0.2,0.0,-0.1,-0.2,-0.16666667,0.56473976,0.6377923,0.5819608,0.49198493,0.49761653,0.43526024,0.36220774,0.4180392,0.50801504,0.5023835,0.12947953,0.27558452,0.16392156,-0.016030129,-0.0047669113,1.0367872,0.86018497,0.6889896,0.5957474,0.51832396,0.26549956,0.27506152,0.2740373,0.26794186,0.22415818,1.0987244,1.266283,1.5282013,1.6840454,1.778992,0.62100846,0.5580286,0.5621295,0.54151607,0.5283729,0.37899154,0.4419714,0.43787047,0.45848393,0.47162712,0.24201694,0.1160572,0.124259055,0.08303215,0.05674579
9,SH600919,0.021886664262818375,0.5555555555555556,,,,SH600919,江苏银行,2026-06-25,-0.00089688034,0.027802713,-0.032258734,0.023318311,0.8387063,0.0035875214,0.12903494,-0.02062767,-0.7419301,1.0008976,1.0242369,0.99640924,1.0100111,1.0354267,1.05314,1.0010735,1.0085882,0.97691894,1.0076221,1.0296832,1.0271068,1.0187153,1.0052423,0.0073929816,0.025687791,0.021062516,0.02122816,0.02451636,-0.0016103099,-0.007797783,-6.6995366e-05,0.0010799849,0.0010586523,0.11860957,0.84469545,0.0003541091,0.20059142,0.5687148,-0.004401455,0.0054067606,-0.026470317,-0.034375075,-0.03647265,1.0407394,1.0795149,1.0795149,1.0795149,1.0795149,0.9861456,0.9861456,0.9861456,0.9831171,0.95447135,1.0099839,1.0585077,1.0479871,1.0357487,1.0202898,1.0038646,1.0056897,1.0071927,1.0010735,0.97820723,0.2,0.1,0.05,0.13333334,0.35,0.25377208,0.14838271,0.14838271,0.17513801,0.36410248,0.2,0.3,0.65,0.76666665,0.8833333,0.4,0.7,0.85,0.33333334,0.13333334,-0.2,-0.4,-0.2,0.43333334,0.75,-0.015121865,-0.096513115,0.27364263,0.48656812,0.61401707,-0.68815404,-0.24120145,0.22354694,0.28986213,0.37355986,0.2,0.3,0.5,0.46666667,0.46666667,0.8,0.7,0.45,0.5,0.5,-0.6,-0.4,0.05,-0.033333335,-0.033333335,0.22033893,0.2585366,0.4974361,0.48529425,0.5236524,0.77966106,0.7414634,0.5025639,0.5147058,0.4763476,-0.5593222,-0.4829268,-0.0051278146,-0.02941152,0.047304798,0.99647397,0.9807051,0.97730315,0.91900903,0.8013452,0.028709052,0.07233721,0.13125145,0.15311055,0.20496187,0.8197111,0.83401406,0.7379358,0.7494585,0.8397251,0.7372684,0.4316647,0.5304767,0.5451878,0.5077484,0.26273164,0.5683353,0.46952328,0.4548122,0.49225157,0.47453675,-0.13667057,0.06095343,0.09037557,0.0154968435
