,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-06-08,SH600000,0.0036297826666255644,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260608_18,298905d04df943df87a1cfeb95a7f3cb,0.044,,,
1,2026-06-08,SZ000596,-0.03015945665538311,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
2,2026-06-08,SZ000568,-0.047988761216402054,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
3,2026-06-08,SZ000538,-0.031998634338378906,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
4,2026-06-08,SZ000425,-0.08246394991874695,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
5,2026-06-08,SZ000408,-0.05516257509589195,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
6,2026-06-08,SZ000338,-0.056937556713819504,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
7,2026-06-08,SZ000617,0.12752439081668854,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
8,2026-06-08,SZ000333,0.03632137551903725,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
9,2026-06-08,SZ000166,-0.030421126633882523,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
10,2026-06-08,SZ000157,-0.02011752873659134,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
11,2026-06-08,SZ000100,-0.045647792518138885,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
12,2026-06-08,SZ000063,-0.016137003898620605,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
13,2026-06-08,SZ000002,0.023582909256219864,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
14,2026-06-08,SZ000001,0.01161613967269659,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
15,2026-06-08,SZ000301,-0.022852472960948944,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
16,2026-06-08,SZ000625,-0.009131088852882385,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
17,2026-06-08,SZ000630,-0.050107743591070175,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
18,2026-06-08,SZ000651,0.011254405602812767,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
19,2026-06-08,SZ000977,0.027487266808748245,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
20,2026-06-08,SZ000975,0.0060673668049275875,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
21,2026-06-08,SZ000963,0.001565400860272348,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
22,2026-06-08,SZ000938,0.029962487518787384,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
23,2026-06-08,SZ000895,0.0021885817404836416,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
24,2026-06-08,SZ000876,0.006668681278824806,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
25,2026-06-08,SZ000858,0.007483470719307661,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
26,2026-06-08,SZ000807,-0.06976430118083954,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
27,2026-06-08,SZ000792,-0.020820051431655884,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
28,2026-06-08,SZ000786,0.04672609269618988,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
29,2026-06-08,SZ000776,-0.011866528540849686,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
30,2026-06-08,SZ000768,-0.023416470736265182,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
31,2026-06-08,SZ000725,-0.055351801216602325,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
32,2026-06-08,SZ000708,-0.016720721498131752,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
33,2026-06-08,SZ000661,0.007043785881251097,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
34,2026-06-08,SH688981,-0.032509755343198776,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
35,2026-06-08,SH688506,0.023595541715621948,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
36,2026-06-08,SH688472,0.05765233933925629,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
37,2026-06-08,SH688396,-0.1365891396999359,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
38,2026-06-08,SH603893,0.015844549983739853,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
39,2026-06-08,SH603799,-0.03841783106327057,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
40,2026-06-08,SH603501,-0.10904032737016678,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
41,2026-06-08,SH603392,0.08101790398359299,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
42,2026-06-08,SH603369,-0.05528121814131737,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
43,2026-06-08,SH603296,-0.043177083134651184,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
44,2026-06-08,SH603288,-0.02960345335304737,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
45,2026-06-08,SH603260,-0.033260829746723175,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
46,2026-06-08,SH603259,-0.02141590230166912,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
47,2026-06-08,SH603195,-0.02451859787106514,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
48,2026-06-08,SH603019,-0.019638026133179665,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
49,2026-06-08,SH601998,0.0018593785353004932,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
50,2026-06-08,SH601995,0.004324798006564379,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
51,2026-06-08,SH601988,0.05041259527206421,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
52,2026-06-08,SH601985,0.04441876709461212,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
53,2026-06-08,SH603986,-0.07783474773168564,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
54,2026-06-08,SZ000983,-0.022329295054078102,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
55,2026-06-08,SH603993,-0.06746838986873627,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
56,2026-06-08,SH605499,-0.007691121660172939,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
57,2026-06-08,SH688303,-0.12881477177143097,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
58,2026-06-08,SH688271,-0.08439032733440399,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
59,2026-06-08,SH688256,-0.10518977046012878,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
60,2026-06-08,SH688223,0.055641062557697296,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
61,2026-06-08,SH688187,-0.04346165060997009,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
62,2026-06-08,SH688169,-0.023101184517145157,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
63,2026-06-08,SH688126,-0.12376518547534943,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
64,2026-06-08,SH688111,-0.05690024048089981,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
65,2026-06-08,SH688082,-0.16351820528507233,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
66,2026-06-08,SH688047,-0.028379324823617935,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
67,2026-06-08,SH688041,-0.0305341649800539,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
68,2026-06-08,SH688036,0.02555389143526554,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
69,2026-06-08,SH688012,-0.0612371526658535,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
70,2026-06-08,SH688009,0.0020518850069493055,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
71,2026-06-08,SH688008,-0.06808485835790634,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
72,2026-06-08,SH605117,-0.020024653524160385,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
73,2026-06-08,SH601939,0.058334775269031525,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
74,2026-06-08,SZ000999,0.02486942708492279,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
75,2026-06-08,SZ001965,-0.0717160552740097,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
76,2026-06-08,SZ300413,0.03819664567708969,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
77,2026-06-08,SZ300408,-0.04237322881817818,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
78,2026-06-08,SZ300394,-0.10909765958786011,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
79,2026-06-08,SZ300347,0.0955079197883606,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
80,2026-06-08,SZ300316,-0.031117336824536324,EXP_LinearModel_Alpha158_csi300_custom_step0_s_20260608_16,ba70206160c34abfa4b09b38ee105be6,0.092,,,
