,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH601985,0.0311085286757537,0.9230769230769232,-0.003679812,0.03478834063025199,0.03478834063025199,SH601985,中国核电,2026-06-30,0.561264,0.56094164
1,1,SH601939,0.019167159945308,0.6923076923076923,0.00335145,0.015815709978877338,0.015815709978877338,SH601939,建设银行,2026-06-30,0.8163514,0.831212
2,2,SZ002415,0.0181187795504974,0.5384615384615384,-0.012350142,0.030468921552603112,0.030468921552603112,,,2026-06-30,3.0095937,3.0802948
3,3,SH601658,0.0152694690204578,0.7692307692307693,0.0074515343,0.007817934749217565,0.007817934749217565,SH601658,邮储银行,2026-06-30,0.29018328,0.2951035
4,4,SH600900,0.0122206573173177,0.6153846153846154,0.011683226,0.0005374316856038321,0.0005374316856038321,SH600900,长江电力,2026-06-30,10.02609,10.196387
5,5,SH601229,0.0070071884246498,0.5384615384615384,0.012466669,-0.005459480657991802,0.005459480657991802,SH601229,上海银行,2026-06-30,0.19808581,0.20279789
6,6,SH600886,0.0042290147096667,0.6153846153846154,0.011954546,-0.007725531265064745,0.007725531265064745,SH600886,国投电力,2026-06-30,26.384739,26.897348
7,7,SH601211,0.0016356661812317,0.4615384615384615,0.002674818,-0.0010391518577087297,0.0010391518577087297,SH601211,国泰海通,2026-06-30,0.044472832,0.04498991
8,8,SH600030,0.0006503903251127,0.3846153846153846,-0.02882588,0.029476269422097565,0.029476269422097565,SH600030,中信证券,2026-06-30,53.418262,53.347637
9,9,SH601688,0.000203952445198,0.4615384615384615,-0.02823925,0.02844320262830347,0.02844320262830347,SH601688,华泰证券,2026-06-30,0.094486885,0.09465167
