,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH601916,0.0606287496000772,0.75,0.011764765,0.0488639848143106,0.0488639848143106,SH601916,浙商银行,2026-06-08,0.23819174,0.24069317
1,1,SH600919,0.0573123279799641,1.0,0.006153822,0.05115850603477367,0.05115850603477367,SH600919,江苏银行,2026-06-08,0.39994028,0.40554962
2,2,SH601818,0.0568274337870782,0.9375,0.0154082775,0.04141915627548152,0.04141915627548152,SH601818,光大银行,2026-06-08,1.0045762,1.0194865
3,3,SH601939,0.0551514825032905,0.9375,0.012379169,0.04277231303917917,0.04277231303917917,SH601939,建设银行,2026-06-08,0.8843936,0.91311294
4,4,SH601988,0.0549540905482657,0.8125,0.014520168,0.04043392224382234,0.04043392224382234,SH601988,中国银行,2026-06-08,2.8495183,2.9136682
5,5,SH601166,0.0451635811699498,0.9375,0.023902535,0.0212610457314122,0.0212610457314122,SH601166,兴业银行,2026-06-08,1.2736763,1.306951
6,6,SH601169,0.044106951007527,0.9375,0.0118483305,0.0322586205097853,0.0322586205097853,SH601169,北京银行,2026-06-08,0.24248126,0.24586867
7,7,SH600900,0.0432906263449706,1.0,0.0020999908,0.04119063550024404,0.04119063550024404,SH600900,长江电力,2026-06-08,10.399995,10.470018
8,8,SZ000333,0.0366606817185546,0.6875,0.018707156,0.01795352553721915,0.01795352553721915,SZ000333,美的集团,2026-06-08,1.4684643,1.5134213
9,9,SH601398,0.0349240785244255,0.6875,0.019730091,0.015193987429454797,0.015193987429454797,SH601398,工商银行,2026-06-08,4.5729194,4.6745195
10,10,SH601088,0.0331274342642777,0.4375,-0.030035794,0.06316322804555821,0.06316322804555821,SH601088,中国神华,2026-06-08,0.07352454,0.07325079
11,11,SH601328,0.0307159939069944,0.75,0.0090909,0.021625093485851822,0.021625093485851822,SH601328,交通银行,2026-06-08,0.27765095,0.28229713
12,12,SH600377,0.029934226012585,0.875,-0.0015079975,0.03144222352540238,0.03144222352540238,SH600377,宁沪高速,2026-06-08,3.0648665,3.0844264
13,13,SH600015,0.0290052723625578,0.8125,0.008683443,0.02032182929309979,0.02032182929309979,SH600015,华夏银行,2026-06-08,5.162054,5.2141867
14,14,SH600018,0.0280122410400383,0.625,0.009558082,0.01845415941314621,0.01845415941314621,SH600018,上港集团,2026-06-08,0.98529726,1.0001451
15,15,SH600036,0.0253437514382611,0.8125,0.010619998,0.01472375346005065,0.01472375346005065,SH600036,招商银行,2026-06-08,14.235844,14.45314
16,16,SZ000001,0.0246952749324725,0.75,0.01707089,0.007624385459511076,0.007624385459511076,SZ000001,平安银行,2026-06-08,84.7863,86.462204
17,17,SH600016,0.0237969548538559,0.6875,0.017011762,0.006785193188511663,0.006785193188511663,SH600016,民生银行,2026-06-08,13.839677,14.075982
18,18,SH601658,0.0230543261957393,0.8125,0.017647028,0.005407298226378948,0.005407298226378948,SH601658,邮储银行,2026-06-08,0.29443645,0.30010748
19,19,SH600887,0.0213301923130864,0.625,0.018310905,0.003019287810217746,0.003019287810217746,SH600887,伊利股份,2026-06-08,3162.3936,3227.8489
20,20,SZ000651,0.0210789746139393,0.6875,0.008448124,0.012630850682054533,0.012630850682054533,SZ000651,格力电器,2026-06-08,804.28845,815.1178
21,21,SZ002142,0.0207915251526265,0.75,0.012683749,0.008107775953712926,0.008107775953712926,SZ002142,宁波银行,2026-06-08,0.40097985,0.40966135
22,22,SH601838,0.0206256199991126,0.8125,0.02631569,-0.005690069087801463,0.005690069087801463,SH601838,成都银行,2026-06-08,0.38268462,0.39369997
23,23,SZ000895,0.0198083865208856,0.5625,0.009961247,0.009847139076732767,0.009847139076732767,SZ000895,双汇发展,2026-06-08,153.24431,156.42458
24,24,SH600941,0.0173916340458265,0.8125,0.014746666,0.0026449680912366547,0.0026449680912366547,SH600941,中国移动,2026-06-08,0.043851804,0.04497135
25,25,SH600926,0.0136345731915874,0.625,0.02036035,-0.006725777417238284,0.006725777417238284,SH600926,杭州银行,2026-06-08,0.26123533,0.2668987
26,26,SH601225,0.0120221491420137,0.4375,-0.013611257,0.02563340621827713,0.02563340621827713,SH601225,陕西煤业,2026-06-08,3.9552934,3.9794781
27,27,SH601668,0.0119534262252358,0.6875,0.008960485,0.0029929407668617767,0.0029929407668617767,SH601668,中国建筑,2026-06-08,0.62144715,0.6286188
28,28,SH600999,0.0117379075129661,0.4375,0.01284802,-0.00111011208694845,0.00111011208694845,SH600999,招商证券,2026-06-08,0.072767764,0.07420894
