,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ002466,0.1021778819595104,0.6875,0.02554512,0.07663276172025259,0.07663276172025259,,,2026-06-09,0.6100893,0.6420793
1,1,SZ300782,0.0967531455968477,0.6875,-0.02814722,0.12490036620841996,0.12490036620841996,,,2026-06-09,1.0120877,1.0233277
2,2,SH600346,0.0950485428276332,0.9375,-0.0054873824,0.10053592523958998,0.10053592523958998,SH600346,恒力石化,2026-06-09,6.159608,6.2612305
3,3,SH600989,0.0930912844555005,0.9375,0.022393584,0.07069770020409669,0.07069770020409669,SH600989,宝丰能源,2026-06-09,0.12889077,0.13351612
4,4,SH600426,0.0737756553392165,0.875,-0.0022352338,0.07601088912293842,0.07601088912293842,SH600426,华鲁恒升,2026-06-09,42.74286,43.398335
5,5,SZ300347,0.0700971692117226,0.875,0.024253488,0.0458436816247475,0.0458436816247475,,,2026-06-09,2.5558875,2.6772282
6,6,SZ002460,0.0697469140839736,0.6875,0.03461981,0.035127105886952115,0.035127105886952115,,,2026-06-09,3.8538027,4.097266
7,7,SZ301269,0.0679657423906055,0.6875,-0.0043125153,0.07227825764939456,0.07227825764939456,,,2026-06-09,0.017406719,0.017698642
8,8,SH688041,0.0590642074813898,0.75,0.017669678,0.0413945297470148,0.0413945297470148,SH688041,海光信息,2026-06-09,0.079402745,0.08171526
9,9,SH600919,0.0561355099497105,0.8125,0.0045871735,0.051548336487796435,0.051548336487796435,SH600919,江苏银行,2026-06-09,0.40246165,0.4058118
10,10,SZ000617,0.0543967170235486,0.9375,-0.006994307,0.06139102406471681,0.06139102406471681,,,2026-06-09,2.2912214,2.3710115
11,11,SH601818,0.0541751689167997,0.9375,-0.0030348897,0.057210058614828266,0.057210058614828266,SH601818,光大银行,2026-06-09,1.0194865,1.0197111
12,12,SZ002601,0.0539116989851423,0.6875,-0.038703144,0.09261484258179148,0.09261484258179148,,,2026-06-09,0.19762743,0.19762304
13,13,SH601939,0.0526536076044728,0.9375,0.010317206,0.04233640122172134,0.04233640122172134,SH601939,建设银行,2026-06-09,0.895192,0.9051297
14,14,SH600900,0.0516717646289105,1.0,0.00723958,0.04443218447449156,0.04443218447449156,SH600900,长江电力,2026-06-09,10.421092,10.519291
15,15,SZ300308,0.0497207283017547,0.6875,-0.020052195,0.06977292289709161,0.06977292289709161,,,2026-06-09,105.27286,107.83358
16,16,SZ000333,0.0489496431479918,1.0,0.017285824,0.031663819325970316,0.031663819325970316,,,2026-06-09,1.4959477,1.5316181
17,17,SH600000,0.0474158531832328,0.9375,-0.004147291,0.05156314436670448,0.05156314436670448,SH600000,浦发银行,2026-06-09,3.4293683,3.436684
18,18,SH601166,0.0470228122431579,0.9375,-0.0053592324,0.0523820446688476,0.0523820446688476,SH601166,兴业银行,2026-06-09,1.3041894,1.3095404
19,19,SH601988,0.0463011511927947,0.9375,-0.003111422,0.04941257325471487,0.04941257325471487,SH601988,中国银行,2026-06-09,2.8904333,2.8956847
20,20,SZ000975,0.0446120134103827,0.75,0.013325691,0.03128632218723817,0.03128632218723817,,,2026-06-09,11.931491,12.208235
21,21,SH688008,0.0414120926907354,0.625,-0.009955108,0.051367200856476364,0.051367200856476364,SH688008,澜起科技,2026-06-09,0.043712117,0.04439917
22,22,SH601328,0.0403100978168103,0.8125,0.004239559,0.03607053864322632,0.03607053864322632,SH601328,交通银行,2026-06-09,0.28027782,0.28184652
23,23,SH603392,0.0400348788313202,0.8125,-0.0667485,0.1067833787016205,0.1067833787016205,SH603392,万泰生物,2026-06-09,1.6308585,1.5846503
24,24,SH600377,0.0371339734602696,0.8125,-0.029773414,0.06690738759524885,0.06690738759524885,SH600377,宁沪高速,2026-06-09,3.0604231,3.0510135
25,25,SZ000661,0.036196737334196,0.75,-0.027807057,0.06400379423803511,0.06400379423803511,,,2026-06-09,12.4395075,12.471581
26,26,SH600026,0.0359601605201996,0.8125,0.004459977,0.03150018337023622,0.03150018337023622,SH600026,中远海能,2026-06-09,3.0146172,3.065162
27,27,SH600372,0.0349808809664122,0.625,0.0,0.0349808809664122,0.0349808809664122,SH600372,中航机载,2026-06-09,0.55242825,0.5539728
28,28,SZ300413,0.0348310148208853,0.8125,-0.029071808,0.06390282268221342,0.06390282268221342,,,2026-06-09,0.29635936,0.2941757
29,29,SH601916,0.0341309143963384,0.625,-0.009302318,0.04343323249249929,0.04343323249249929,SH601916,浙商银行,2026-06-09,0.24069317,0.24086037
30,30,SH600036,0.0338567609514804,1.0,-0.004361987,0.03821874806543304,0.03821874806543304,SH600036,招商银行,2026-06-09,14.38657,14.457078
31,31,SZ000001,0.0336450600387305,1.0,-0.001765728,0.035410788035556674,0.035410788035556674,,,2026-06-09,86.23367,86.767105
32,32,SZ300274,0.0334547210228248,0.5625,0.022294879,0.011159842063169036,0.011159842063169036,,,2026-06-09,11.601871,12.28892
33,33,SH601658,0.0308001136067366,0.875,0.0043352842,0.026464829373643337,0.026464829373643337,SH601658,邮储银行,2026-06-09,0.29951787,0.3009357
34,34,SZ000002,0.0307383215582519,0.8125,-0.009521782,0.04026010395647578,0.04026010395647578,,,2026-06-09,489.24695,495.4616
35,35,SH600016,0.0303345505299655,0.875,-0.008401513,0.038736063629635914,0.038736063629635914,SH600016,民生银行,2026-06-09,14.075982,14.074047
36,36,SH600547,0.0300855626523045,0.625,0.012779236,0.01730632681246075,0.01730632681246075,SH600547,山东黄金,2026-06-09,116.79174,120.47902
37,37,SH601225,0.0298813183763885,0.5,0.011211753,0.018669565484847973,0.018669565484847973,SH601225,陕西煤业,2026-06-09,3.9018228,3.970265
38,38,SZ300476,0.029647131414411,0.4375,-0.014469266,0.044116397352216175,0.044116397352216175,,,2026-06-09,15.8749075,16.00675
39,39,SH601012,0.0287416823871308,0.8125,-0.031251132,0.05999281487538154,0.05999281487538154,SH601012,隆基绿能,2026-06-09,14.046602,13.866997
40,40,SZ300015,0.0281191925860284,0.875,0.019396067,0.008723125920378987,0.008723125920378987,,,2026-06-09,13.288213,13.86812
41,41,SH601816,0.027780172780885,0.875,-0.005535066,0.0333152389086621,0.0333152389086621,SH601816,京沪高铁,2026-06-09,0.12767842,0.12855545
42,42,SH601169,0.0275656952057926,0.9375,-0.0019515753,0.02951727048502844,0.02951727048502844,SH601169,北京银行,2026-06-09,0.24539675,0.24585462
43,43,SZ000938,0.026937813512673,0.625,-0.02199161,0.04892942403971157,0.04892942403971157,,,2026-06-09,0.49019364,0.49189475
44,44,SH600018,0.0267233829621602,0.8125,-0.0059171915,0.03264057446759233,0.03264057446759233,SH600018,上港集团,2026-06-09,0.99418,0.998323
45,45,SZ300498,0.0264777127517584,0.75,0.0021606684,0.02431704437865049,0.02431704437865049,,,2026-06-09,0.019647975,0.019794095
46,46,SH688223,0.0264327490652266,0.6875,-0.043557167,0.06998991611844926,0.06998991611844926,SH688223,晶科能源,2026-06-09,0.051272754,0.050274905
47,47,SZ002415,0.0255730559846702,0.625,-0.013171971,0.038745026828939,0.038745026828939,,,2026-06-09,2.6868055,2.6797009
48,48,SZ300628,0.0251379652116889,0.625,-0.009477794,0.03461575938206854,0.03461575938206854,,,2026-06-09,0.94156295,0.9588579
49,49,SH688256,0.0244258003700337,0.6875,-0.009342611,0.03376841120606275,0.03376841120606275,SH688256,寒武纪,2026-06-09,0.060676727,0.06185962
50,50,SH600887,0.0237282644458681,0.6875,0.0011751652,0.022553099269476497,0.022553099269476497,SH600887,伊利股份,2026-06-09,3220.2957,3246.7483
51,51,SH601668,0.0235714440072126,0.6875,0.0,0.0235714440072126,0.0235714440072126,SH601668,中国建筑,2026-06-09,0.6272954,0.63258904
52,52,SZ300502,0.0234375759314188,0.5,-0.04549223,0.0689298077772745,0.0689298077772745,,,2026-06-09,115.27849,168.61725
53,53,SZ002459,0.0217938876945589,0.8125,-0.027375221,0.04916910894700031,0.04916910894700031,,,2026-06-09,0.050616995,0.050666817
54,54,SZ300394,0.0217279454614908,0.5,0.0029665232,0.018761422291019608,0.018761422291019608,,,2026-06-09,42.57798,44.004112
55,55,SH601377,0.0216238969589576,0.875,-0.0030377507,0.024661647679935384,0.024661647679935384,SH601377,兴业证券,2026-06-09,0.2093748,0.21167791
56,56,SZ000625,0.0215896916428093,0.5625,-0.003963828,0.025553519729662327,0.025553519729662327,,,2026-06-09,11.631373,11.648166
