,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600018,0.0461863693751119,1.0,-0.001116097,0.04730246634853109,0.04730246634853109,SH600018,上港集团,2026-08-07,1.0831482,1.0954459
1,1,SH601985,0.0438335959000037,1.0,0.003610015,0.04022358098453739,0.04022358098453739,SH601985,中国核电,2026-08-07,0.58250093,0.5853906
2,2,SH601377,0.0421725870647825,1.0,-0.008293927,0.05046651378063333,0.05046651378063333,SH601377,兴业证券,2026-08-07,0.21833321,0.21877605
3,3,SH600919,0.0417882730499702,1.0,-0.004960358,0.046748631192822986,0.046748631192822986,SH600919,江苏银行,2026-08-07,0.42204198,0.42536092
4,4,SZ002142,0.040528564465209,0.9090909090909092,0.004311919,0.03621664525286769,0.03621664525286769,,,2026-08-07,0.4204151,0.42693043
5,5,SH600905,0.0403880257759557,0.9090909090909092,0.0,0.0403880257759557,0.0403880257759557,SH600905,三峡能源,2026-08-07,0.29589948,0.2974651
6,6,SH601021,0.038138517774149,1.0,-0.019181967,0.05732048455576521,0.05732048455576521,SH601021,春秋航空,2026-08-07,0.30977312,0.3080955
7,7,SZ000166,0.0341270324245547,1.0,-0.0055478215,0.03967485394631373,0.03967485394631373,,,2026-08-07,0.029524367,0.029584685
8,8,SH600926,0.0340795020587108,1.0,-0.004420638,0.03850014014312242,0.03850014014312242,SH600926,杭州银行,2026-08-07,0.267256,0.26970652
9,9,SH601169,0.0323965585915622,1.0,-0.0041952133,0.036591771909433295,0.036591771909433295,SH601169,北京银行,2026-08-07,0.26571208,0.2666512
10,10,SH601456,0.0321848622662243,1.0,0.0010672808,0.031117581496876157,0.031117581496876157,SH601456,国联民生,2026-08-07,0.26132676,0.26567152
11,11,SH601319,0.0313187673517343,1.0,-0.011668563,0.04298733024083342,0.04298733024083342,SH601319,中国人保,2026-08-07,0.4490059,0.44868523
12,12,SZ002736,0.0312966481044655,1.0,-0.00724113,0.03853777797964861,0.03853777797964861,,,2026-08-07,0.26603276,0.26636782
13,13,SH601878,0.028657161859054,1.0,-0.0037700534,0.03242721524574223,0.03242721524574223,SH601878,浙商证券,2026-08-07,0.08017542,0.080417104
14,14,SH601816,0.0276037095731718,0.9090909090909092,0.0090909,0.01851280915202922,0.01851280915202922,SH601816,京沪高铁,2026-08-07,0.12941298,0.1344037
15,15,SH600795,0.0267767537285219,0.7272727272727273,0.007969379,0.01880737430347307,0.01880737430347307,SH600795,国电电力,2026-08-07,41.886745,42.554375
16,16,SZ000001,0.0244657612075951,0.8181818181818182,-0.0026570559,0.027122817062392463,0.027122817062392463,,,2026-08-07,1.3897748,1.4033159
17,17,SH601788,0.0227044790176731,0.8181818181818182,-0.005744159,0.02844863823932227,0.02844863823932227,SH601788,光大证券,2026-08-07,0.03325176,0.033322304
18,18,SH601607,0.0226683958652601,0.9090909090909092,-0.0017935038,0.024461899626551604,0.024461899626551604,SH601607,上海医药,2026-08-07,1.1301361,1.145008
19,19,SH601838,0.0217421211979716,0.8181818181818182,0.00037062168,0.02137149951675822,0.02137149951675822,SH601838,成都银行,2026-08-07,0.39659423,0.4006117
20,20,SH601018,0.0215580741723218,0.9090909090909092,-0.0102669,0.031824974234882834,0.031824974234882834,SH601018,宁波港,2026-08-07,0.54893607,0.55059654
21,21,SH601117,0.0215505587901464,0.9090909090909092,-0.0097465515,0.03129711030381828,0.03129711030381828,SH601117,中国化学,2026-08-07,0.40819192,0.4188933
22,22,SH600958,0.0211889914023962,0.8181818181818182,-0.004262507,0.02545149836421871,0.02545149836421871,SH600958,东方证券,2026-08-07,0.071803585,0.072051
23,23,SH600025,0.0211240673672703,0.7272727272727273,0.004074931,0.017049136222555945,0.017049136222555945,SH600025,华能水电,2026-08-07,1.587892,1.6138743
24,24,SH600015,0.0210341271867807,0.7272727272727273,-0.002965331,0.023999458264356385,0.023999458264356385,SH600015,华夏银行,2026-08-07,5.5613766,5.5942082
25,25,SH601818,0.0207865440964537,0.8181818181818182,-0.009287894,0.030074437868578944,0.030074437868578944,SH601818,光大银行,2026-08-07,1.0214169,1.0259006
26,26,SH601901,0.0204848219477914,0.9090909090909092,-0.0052910447,0.02577586665985805,0.02577586665985805,SH601901,方正证券,2026-08-07,0.25851065,0.25907665
27,27,SH600886,0.0204412836623252,0.7272727272727273,0.0013967752,0.019044508416658695,0.019044508416658695,SH600886,XD国投电,2026-08-07,30.129446,30.593924
28,28,SH601658,0.0199956078449959,0.9090909090909092,0.0,0.0199956078449959,0.0199956078449959,SH601658,邮储银行,2026-08-07,0.30411023,0.3053365
29,29,SH600061,0.0199466714431534,1.0,-0.006149113,0.026095784621406572,0.026095784621406572,SH600061,国投资本,2026-08-07,5.162924,5.1957917
30,30,SZ000333,0.0196731974067256,0.7272727272727273,0.0037423372,0.015930860179857925,0.015930860179857925,,,2026-08-07,1.6758591,1.6919386
31,31,SZ000768,0.019275655971582,0.9090909090909092,-0.024619997,0.04389565251928097,0.04389565251928097,,,2026-08-07,2.9321673,2.903494
32,32,SH600029,0.0180597793041308,1.0,-0.019384265,0.03744404425011469,0.03744404425011469,SH600029,南方航空,2026-08-07,0.9920384,0.9921056
33,33,SH600016,0.0180094753949879,0.8181818181818182,-0.011324763,0.02933423869302257,0.02933423869302257,SH600016,民生银行,2026-08-07,14.235841,14.276361
34,34,SH600036,0.017729734786263,0.9090909090909092,0.0010418892,0.01668784559558917,0.01668784559558917,SH600036,招商银行,2026-08-07,15.188917,15.302546
35,35,SH601009,0.0176409359257559,0.9090909090909092,-0.00086063147,0.018501567391667764,0.018501567391667764,SH601009,南京银行,2026-08-07,1.6394414,1.6570225
36,36,SH600900,0.017294498151249,0.7272727272727273,0.00923121,0.008063288396305154,0.008063288396305154,SH600900,长江电力,2026-08-07,11.173885,11.312462
37,37,SH601186,0.0172200533134175,0.8181818181818182,-0.0083857775,0.025605830786867206,0.025605830786867206,SH601186,中国铁建,2026-08-07,0.10886935,0.1089838
38,38,SH601229,0.0171510575200114,0.9090909090909092,-0.004483044,0.021634101667502854,0.021634101667502854,SH601229,上海银行,2026-08-07,0.2098325,0.21179822
39,39,SH601916,0.0169069772697385,0.6363636363636364,-0.007125914,0.024032891366570774,0.024032891366570774,SH601916,浙商银行,2026-08-07,0.24658033,0.24814853
40,40,SH601668,0.0156954904160439,0.7272727272727273,-0.004374504,0.02006999450539937,0.02006999450539937,SH601668,中国建筑,2026-08-07,0.6748547,0.68084264
41,41,SH601919,0.0151514319236868,0.7272727272727273,-0.010343909,0.02549534118729764,0.02549534118729764,SH601919,中远海控,2026-08-07,0.35635576,0.35969082
42,42,SH601166,0.0146075468788101,0.6363636363636364,-0.0064662695,0.021073816371913127,0.021073816371913127,SH601166,兴业银行,2026-08-07,1.3362333,1.3400832
43,43,SH600674,0.0145026089235453,0.5454545454545454,0.011305213,0.0031973959489969596,0.0031973959489969596,SH600674,川投能源,2026-08-07,71.52746,73.47743
44,44,SH601077,0.0142106173047209,0.7272727272727273,0.0083681345,0.005842482806124708,0.005842482806124708,SH601077,渝农商行,2026-08-07,0.16183038,0.16504212
45,45,SZ000999,0.013079553530365,0.8181818181818182,-0.0051505566,0.018230110094696054,0.018230110094696054,,,2026-08-07,0.6203161,0.62570894
46,46,SH600741,0.0118275981484411,0.7272727272727273,-0.0075088143,0.019336412483310486,0.019336412483310486,SH600741,华域汽车,2026-08-07,23.151035,23.35389
47,47,SH601988,0.0111675994994638,0.6363636363636364,0.010423422,0.0007441776397225895,0.0007441776397225895,SH601988,中国银行,2026-08-07,2.8184824,2.8481827
48,48,SH601881,0.0101625871731609,0.7272727272727273,-0.0073528886,0.017515475757297862,0.017515475757297862,SH601881,中国银河,2026-08-07,0.18739301,0.18765694
49,49,SH601059,0.0093838315685596,0.7272727272727273,0.0017719269,0.007611904688676787,0.007611904688676787,SH601059,信达证券,2026-08-07,0.1217545,0.12262393
50,50,SH688009,0.0092815970126182,0.5454545454545454,-0.0064206123,0.01570220934782328,0.01570220934782328,SH688009,中国通号,2026-08-07,0.05187171,0.052040186
