,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SZ000988,0.1313448512432277,1.0,-0.015049875,0.14639472602578996,0.14639472602578996,SZ000988,华工科技,2026-08-14,3.598046,3.6271327
1,1,SZ002837,0.1174434594964106,1.0,-0.019090712,0.1365341715668757,0.1365341715668757,SZ002837,英维克,2026-08-14,18.442923,18.502348
2,2,SZ300433,0.1141789838273314,0.9,0.05759716,0.05658182348797593,0.05658182348797593,SZ300433,蓝思科技,2026-08-14,1.264009,1.3402474
3,3,SH600176,0.1130612663740071,0.8,-0.030438662,0.14349992794932448,0.14349992794932448,SH600176,中国巨石,2026-08-14,432.8188,440.20218
4,4,SH603986,0.1098736648476862,1.0,-0.01635003,0.12622369574673403,0.12622369574673403,SH603986,兆易创新,2026-08-14,12.664481,13.001379
5,5,SH600522,0.1085130480209514,0.7,-0.0170061,0.12551914724504198,0.12551914724504198,SH600522,中天科技,2026-08-14,20.078129,20.580877
6,6,SZ301308,0.1050387744057976,0.8,-0.016870499,0.12190927306302417,0.12190927306302417,SZ301308,江波龙,2026-08-14,0.043956596,0.04445188
7,7,SZ300476,0.0961662014765008,0.9,-0.023909569,0.1200757702631219,0.1200757702631219,SZ300476,胜宏科技,2026-08-14,13.266711,13.376882
8,8,SH600584,0.0829099588031899,0.7,-0.005016029,0.0879259876842629,0.0879259876842629,SH600584,长电科技,2026-08-14,10.917621,11.12729
9,9,SH688521,0.0784218727715644,1.0,-0.057445824,0.13586769691783515,0.13586769691783515,SH688521,芯原股份,2026-08-14,0.010331446,0.010147918
10,10,SH688183,0.0770197062103569,0.9,-0.029740334,0.10676003976748581,0.10676003976748581,SH688183,生益电子,2026-08-14,0.29711884,0.30185357
11,11,SH688256,0.0760555027896505,1.0,0.005621195,0.07043430795017296,0.07043430795017296,SH688256,寒武纪,2026-08-14,0.056979943,0.057669822
12,12,SZ300502,0.0727053111274556,0.7,-0.03100574,0.10371105129316605,0.10371105129316605,SZ300502,新易盛,2026-08-14,136.85262,137.14308
13,13,SH600460,0.0702180768615179,0.9,0.024375916,0.04584216133417415,0.04584216133417415,SH600460,士兰微,2026-08-14,17.122015,17.810919
14,14,SZ000657,0.0666002616008605,0.7,0.03475797,0.031842289837249654,0.031842289837249654,SZ000657,中钨高新,2026-08-14,5.5634375,5.9588666
15,15,SH688082,0.066305715131657,0.8,0.059309483,0.006996232557194115,0.006996232557194115,SH688082,盛美上海,2026-08-14,0.019625643,0.02088333
16,16,SZ000725,0.0632585344397518,0.9,0.06396401,-0.0007054748452213488,0.0007054748452213488,SZ000725,京东方Ａ,2026-08-14,0.35177,0.37478542
17,17,SH688396,0.0629923827801496,0.9,0.029853106,0.03313927723510565,0.03313927723510565,SH688396,华润微,2026-08-14,0.03674069,0.03805557
18,18,SH601229,0.0608757859639629,1.0,0.010743737,0.05013204874319874,0.05013204874319874,SH601229,上海银行,2026-08-14,0.21338356,0.21661124
19,19,SZ002916,0.0599836451906264,0.8,-0.028125763,0.08810940813007953,0.08810940813007953,SZ002916,深南电路,2026-08-14,2.8641539,2.8648734
20,20,SZ300308,0.0581668940288182,0.8,-0.012915969,0.07108286292377669,0.07108286292377669,SZ300308,中际旭创,2026-08-14,91.87539,92.60702
21,21,SZ002384,0.0549956610719491,0.9,-0.01764363,0.07263929157655725,0.07263929157655725,SZ002384,东山精密,2026-08-14,2.5857236,2.596645
22,22,SH600183,0.0499601262811108,0.6,-0.035157144,0.08511727035078243,0.08511727035078243,SH600183,生益科技,2026-08-14,140.86353,141.81921
23,23,SH600919,0.0498420720065006,1.0,0.0075604916,0.04228158044461095,0.04228158044461095,SH600919,江苏银行,2026-08-14,0.41543368,0.41956997
24,24,SH601838,0.0497025373794534,1.0,-0.0018601418,0.05156267913360379,0.05156267913360379,SH601838,成都银行,2026-08-14,0.39518812,0.3991956
25,25,SH600926,0.0481573073373718,0.9,0.01913321,0.02902409715518186,0.02902409715518186,SH600926,杭州银行,2026-08-14,0.26974055,0.27607885
26,26,SH601607,0.0435706811361303,0.9,-0.0024098754,0.04598055652904412,0.04598055652904412,SH601607,上海医药,2026-08-14,1.1131723,1.1179456
27,27,SH600795,0.0402382522891611,1.0,0.0060025454,0.03423570693241061,0.03423570693241061,SH600795,国电电力,2026-08-14,41.719547,42.05352
28,28,SH600018,0.0400013212399603,0.9,0.004524827,0.0354764942364813,0.0354764942364813,SH600018,上港集团,2026-08-14,1.0688292,1.0806097
29,29,SH600118,0.0386374018902169,0.8,0.0020307302,0.03660667164271934,0.03660667164271934,SH600118,中国卫星,2026-08-14,59.9073,60.655205
30,30,SH601077,0.0382333335360849,0.8,0.014462709,0.023770624109205017,0.023770624109205017,SH601077,渝农商行,2026-08-14,0.16388899,0.16687617
31,31,SZ000001,0.0381136492226511,0.9,-0.0045042634,0.04261791262368259,0.04261791262368259,SZ000001,平安银行,2026-08-14,1.3663889,1.3713135
32,32,SH688126,0.0370355170010977,0.7,0.036844134,0.0001913826703481905,0.0001913826703481905,SH688126,沪硅产业,2026-08-14,0.22633463,0.24562883
33,33,SH601169,0.0359773683460104,0.9,0.0019381046,0.034039263716493795,0.034039263716493795,SH601169,北京银行,2026-08-14,0.26142558,0.2624388
34,34,SH601816,0.0351534237302002,1.0,0.0037243366,0.031429087106054694,0.031429087106054694,SH601816,京沪高铁,2026-08-14,0.12892924,0.12988922
35,35,SH600519,0.0340370691236934,0.9,0.0037897825,0.030247286599584512,0.030247286599584512,SH600519,贵州茅台,2026-08-14,76.48626,77.06658
36,36,SZ000895,0.0335767533632332,0.8,0.008073449,0.02550330422840654,0.02550330422840654,SZ000895,双汇发展,2026-08-14,60.692383,61.231506
37,37,SZ000651,0.0334698856894376,0.9,0.004261017,0.029208868843734477,0.029208868843734477,SZ000651,格力电器,2026-08-14,496.11383,500.7148
38,38,SH600036,0.0331424506291841,1.0,0.0023581982,0.030784252463290543,0.030784252463290543,SH600036,招商银行,2026-08-14,14.911617,14.974142
39,39,SH600588,0.0317504142829423,0.8,-0.015481412,0.04723182669367838,0.04723182669367838,SH600588,用友网络,2026-08-14,4.3103604,4.295602
40,40,SH601456,0.031214358943442,0.9,-0.009625673,0.040840032237509385,0.040840032237509385,SH601456,国联民生,2026-08-14,0.26079386,0.26072893
