,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
0,SH688223,0.11599699866899683,1.0,,,,SH688223,晶科能源,2026-06-24,-0.0020534084,0.030800875,-0.06666721,0.0061601624,0.1999996,0.022587305,0.7333332,0.014373734,0.4666664,1.0020577,1.0082304,0.9773662,0.9924112,1.0894632,1.0695825,1.2842942,1.5268389,1.5924453,1.0341948,1.0540755,1.1063619,1.2011266,1.2972498,0.031759385,0.03254343,0.07832758,0.15849985,0.15621169,-0.017495016,-0.007952284,-0.01185967,-0.017128376,-0.006899144,0.75862056,0.54735434,0.8023869,0.9050578,0.59492636,0.0007952249,-0.018290253,0.006305045,0.04723488,-0.09372507,1.1129932,1.1129932,1.332548,1.6115761,1.6115761,0.9773662,0.9773662,0.9773662,0.9773662,0.9773662,1.0604373,1.07833,1.1622267,1.3666004,1.4071571,1.0,1.0381709,1.0477136,1.0612326,1.1049702,0.3,0.15,0.075,0.05,0.025,0.16688259,0.16688259,0.063724495,0.035688158,0.035688158,0.2,0.6,0.05,0.06666667,0.53333336,1.0,1.0,1.0,1.0,1.0,-0.8,-0.4,-0.95,-0.93333334,-0.46666667,0.25873035,0.26358336,0.29042512,0.7523973,0.6239017,-0.17352444,0.21096325,-0.13263793,0.01172531,0.3220026,0.2,0.5,0.4,0.36666667,0.41666666,0.6,0.4,0.55,0.6,0.55,-0.4,0.1,-0.15,-0.23333333,-0.13333334,0.10526319,0.34782612,0.24372765,0.24761917,0.3730835,0.8947368,0.6521739,0.7562723,0.75238085,0.6269165,-0.78947365,-0.30434778,-0.5125447,-0.5047617,-0.25383303,1.2147098,1.2989168,1.3036264,1.529451,1.6062938,0.15073863,0.2318154,0.24635956,0.48642296,0.5098592,1.0684652,0.8391878,0.8208229,0.9867873,0.988161,0.46396255,0.48207596,0.4349419,0.43567035,0.45082286,0.53603745,0.5179241,0.5650581,0.5643296,0.54917717,-0.072074875,-0.0358481,-0.13011621,-0.1286593,-0.098354295
1,SZ300408,0.10003195517152261,1.0,,,,,,2026-06-24,0.003107539,0.055452,0.05604016,0.03432086,0.61892915,0.0180236,0.32503068,-0.01318972,-0.23785834,0.9969021,1.0342145,0.97893435,1.0033832,1.0341473,0.97081035,0.80496997,0.60725266,0.38062364,1.0466973,0.99877065,0.9525923,0.86245346,0.6637158,0.042323552,0.077615336,0.07754224,0.15146968,0.23450314,-0.022570226,0.016382145,0.009850369,0.015869224,0.0130841695,0.7109641,0.40837374,0.56480217,0.8506712,0.9494997,-0.0015568099,-0.072490305,-0.04617084,-0.09255723,-0.049698796,1.1473095,1.1473095,1.1473095,1.1473095,1.1473095,0.97893435,0.8619057,0.81942356,0.58267885,0.35713804,1.077138,1.0711054,1.0341874,1.0003306,0.9127029,1.001322,0.90819937,0.88340825,0.67522275,0.4320777,0.2,0.4,0.7,0.8,0.9,0.12511152,0.48385587,0.5507294,0.7391046,0.8135727,0.4,0.7,0.85,0.9,0.95,1.0,0.3,0.05,0.13333334,0.05,-0.6,0.4,0.8,0.76666665,0.9,0.9347594,0.8658922,0.16765915,0.7644121,0.88265896,0.35501015,0.7502164,0.40160963,0.5109644,0.4566371,0.4,0.3,0.45,0.53333336,0.6,0.6,0.7,0.55,0.46666667,0.4,-0.2,-0.4,-0.1,0.06666667,0.2,0.37780476,0.5361819,0.6107836,0.67007303,0.70887935,0.62219524,0.46381807,0.38921642,0.32992697,0.29112068,-0.24439052,0.07236382,0.22156712,0.34014603,0.41775867,1.0863152,1.0406197,1.112092,0.99243736,0.7106635,0.08611799,0.17772096,0.17513064,0.29436594,0.3688609,0.9332729,1.4925557,1.0834787,1.2195605,1.5458738,0.05449025,0.40526915,0.47628284,0.56662416,0.5424404,0.94550973,0.59473085,0.52371716,0.43337587,0.45755956,-0.8910195,-0.18946174,-0.047434337,0.13324827,0.084880866
2,SH600845,0.0792089243222958,1.0,,,,SH600845,宝信软件,2026-06-24,-0.016477302,0.026136419,-0.6304345,0.0,0.0,0.009659118,0.36956546,-0.006818183,-0.26086906,1.0167533,1.0167533,0.99017906,0.99936074,1.0491087,1.0947498,1.2224252,1.3552837,1.2351406,1.0234469,1.0385823,1.0966421,1.1759117,1.2441034,0.016900782,0.026094437,0.070299305,0.13121095,0.118319765,-0.0065851193,-0.006379025,-0.011269197,-0.014439475,-0.0048773256,0.37953666,0.5478027,0.89939797,0.93856496,0.51826125,-0.01027667,-0.0098766545,0.0104152085,0.033460703,-0.10022234,1.0514126,1.1115048,1.2218391,1.4442427,1.4442427,0.99017906,0.99017906,0.99017906,0.99017906,0.99017906,1.0360429,1.0494518,1.1727198,1.3229173,1.3377433,1.0124692,1.0220598,1.034529,1.0422701,1.112059,0.2,0.1,0.05,0.033333335,0.016666668,0.16038515,0.080946885,0.042393766,0.021628996,0.021628996,0.4,0.1,0.15,0.2,0.6,1.0,1.0,1.0,1.0,1.0,-0.6,-0.9,-0.85,-0.8,-0.4,0.6383748,-0.58555734,0.010433139,0.72150135,0.48534542,-0.17843792,-0.75980115,-0.5532928,-0.33691534,0.41864252,0.4,0.5,0.5,0.46666667,0.45,0.6,0.5,0.5,0.53333336,0.55,-0.2,0.0,0.0,-0.06666667,-0.1,0.22573918,0.2284676,0.23234317,0.26708707,0.4258397,0.7742608,0.7715324,0.7676568,0.7329129,0.57416034,-0.54852164,-0.54306483,-0.53531367,-0.46582583,-0.14832063,1.0968602,1.057044,1.0668051,1.3554329,1.3619897,0.12227022,0.20949262,0.21783833,0.48402524,0.56103116,0.4717372,1.1745014,1.0080336,0.9784752,1.2875491,0.5774147,0.52321887,0.4131576,0.47905582,0.49270105,0.4225853,0.47678116,0.5868424,0.5209442,0.50729895,0.15482938,0.046437684,-0.17368479,-0.04188833,-0.014597913
3,SZ000975,0.07577610742298978,1.0,,,,,,2026-06-24,0.011640199,0.034920663,0.33333272,0.017460365,0.50000095,0.0058200997,0.16666636,-6.57371e-08,-1.8824699e-06,0.98849374,1.0172595,0.9827406,0.9990813,1.132302,1.0847275,1.3268996,1.4675671,1.4102253,1.072175,1.0888073,1.1270119,1.1854068,1.34565,0.06699444,0.055215202,0.06691276,0.10878043,0.18501121,-0.038910177,-0.006949106,-0.00859472,-0.010923167,-0.009762549,0.8433129,0.14519511,0.5774489,0.781443,0.8492394,0.005645368,-0.0575364,-0.045362055,-0.027020834,-0.057654753,1.168418,1.1814853,1.3336761,1.4848365,1.6600636,0.9827406,0.9827406,0.9827406,0.9827406,0.9827406,1.1192354,1.1347135,1.1882606,1.260043,1.5325732,1.0012711,1.047612,1.0709319,1.0985233,1.1556501,0.2,0.1,0.05,0.033333335,0.016666668,0.09295362,0.08684203,0.049181104,0.034374703,0.025481781,0.2,0.4,0.05,0.033333335,0.15,1.0,1.0,1.0,1.0,1.0,-0.8,-0.6,-0.95,-0.96666664,-0.85,-0.53710884,-0.10458364,-0.12650427,-0.28684744,-0.5104307,-0.1992429,0.15643668,-0.07290028,-0.13688555,0.19815631,0.4,0.5,0.4,0.36666667,0.38333333,0.6,0.5,0.6,0.6333333,0.6166667,-0.2,0.0,-0.2,-0.26666668,-0.23333333,0.12915859,0.3714366,0.25904226,0.27264452,0.40410748,0.87084144,0.6285634,0.74095774,0.7273555,0.59589255,-0.7416828,-0.2571268,-0.48191547,-0.45471096,-0.19178507,1.0898194,1.0481615,0.9964081,0.96225154,0.83540857,0.269093,0.24754949,0.20422323,0.22471438,0.27403057,1.4908371,1.2251341,1.0791181,1.0614167,1.1340498,0.5489064,0.5482,0.4930368,0.5197717,0.5076538,0.45109358,0.45179996,0.5069632,0.48022828,0.49234623,0.09781281,0.096400075,-0.013926361,0.03954342,0.015307554
4,SH600547,0.07268742210754196,1.0,,,,SH600547,山东黄金,2026-06-24,0.0044624787,0.032048725,0.13924044,0.009330643,0.29113933,0.0182556,0.56962025,0.013387436,0.41772133,0.99555737,1.0092891,0.97738284,0.9941418,1.1409594,1.102583,1.2705966,1.4067141,1.59775,1.0668851,1.0918459,1.1254487,1.1729859,1.3547523,0.062473673,0.05445651,0.05978722,0.091581896,0.20468175,-0.03654938,-0.009551112,-0.0076846415,-0.009238665,-0.011338238,0.8556692,0.2819809,0.5782273,0.78868014,0.935907,0.0062136697,-0.048865926,-0.052444566,-0.03902529,-0.020274334,1.1575105,1.1841756,1.2657546,1.4208407,1.7358732,0.97738284,0.97738284,0.97738284,0.97738284,0.97738284,1.1100208,1.1410387,1.1731077,1.2330412,1.570044,1.00324,1.060585,1.0844101,1.0994402,1.1542867,0.2,0.1,0.05,0.033333335,0.016666668,0.12556177,0.10937108,0.07843054,0.051001806,0.02981864,0.2,0.4,0.05,0.033333335,0.15,1.0,1.0,1.0,1.0,1.0,-0.8,-0.6,-0.95,-0.96666664,-0.85,-0.6492445,-0.31504965,-0.5038691,-0.2918224,-0.2492505,-0.6396608,-0.3055044,-0.29073957,-0.14914246,0.09516362,0.4,0.5,0.4,0.36666667,0.35,0.6,0.5,0.6,0.6333333,0.6333333,-0.2,0.0,-0.2,-0.26666668,-0.28333333,0.091326594,0.32884863,0.28217465,0.27590993,0.34112528,0.9086734,0.6711514,0.71782535,0.7240901,0.65887475,-0.8173468,-0.34230277,-0.43565068,-0.44818014,-0.31774947,1.1526022,1.1239454,0.9765528,0.952002,0.920577,0.42680427,0.3330447,0.2897092,0.26773334,0.2707373,1.4267583,1.2750736,1.1566011,1.123819,1.0735728,0.522938,0.5263647,0.4633699,0.508692,0.4943939,0.47706196,0.47363535,0.5366301,0.49130797,0.5056061,0.04587608,0.052729324,-0.07326017,0.01738404,-0.0112122465
5,SH688472,0.06974855981934404,1.0,,,,SH688472,阿特斯,2026-06-24,-0.010000025,0.033636373,-0.29729795,0.008181808,0.24324286,0.01545454,0.4594592,-0.002727292,-0.081081636,1.0101011,1.0183655,0.98438936,1.0000714,1.05386,1.0341113,1.250449,1.4210054,1.3222622,1.029623,1.0320467,1.0847397,1.1691203,1.2074805,0.024286794,0.018087711,0.08759755,0.14381713,0.11823674,-0.010502685,-0.0015940346,-0.012031428,-0.015401914,-0.0032611291,0.4675201,0.0711934,0.66026527,0.8888528,0.23202294,-0.008617608,-0.024873516,0.029558878,0.05420745,-0.111277245,1.0687559,1.0687559,1.3290428,1.4552848,1.4552848,0.98438936,0.98438936,0.98438936,0.98438936,0.98438936,1.0481149,1.0466787,1.1319569,1.3285458,1.3249551,1.010772,1.0235188,1.0274686,1.0287253,1.059605,0.2,0.1,0.05,0.033333335,0.016666668,0.18503366,0.18503366,0.045293752,0.033150986,0.033150986,0.2,0.6,0.05,0.06666667,0.53333336,1.0,1.0,1.0,1.0,1.0,-0.8,-0.4,-0.95,-0.93333334,-0.46666667,0.2729142,0.22976123,0.4500647,0.618184,0.4493369,0.58399165,0.49607491,-0.07375115,-0.013047584,0.28874758,0.2,0.4,0.35,0.36666667,0.43333334,0.8,0.6,0.65,0.6333333,0.56666666,-0.6,-0.2,-0.3,-0.26666668,-0.13333334,0.27272737,0.3932584,0.25222015,0.26432157,0.40780687,0.7272726,0.6067416,0.74777985,0.73567843,0.5921931,-0.45454523,-0.21348321,-0.49555966,-0.47135684,-0.18438627,1.1461055,1.1757436,1.2316803,1.3411701,1.3335092,0.21272223,0.16717084,0.21153563,0.31160915,0.50332,0.80775577,1.069229,0.9109624,0.8585116,1.168733,0.42077637,0.5130746,0.47390804,0.4249471,0.49133244,0.57922363,0.48692545,0.526092,0.57505286,0.5086675,-0.15844724,0.026149102,-0.052183945,-0.15010576,-0.0173351
6,SH600188,0.06471627379935592,0.8888888888888888,,,,SH600188,兖矿能源,2026-06-24,-0.024922105,0.028556583,-0.8727271,0.0020768682,0.07272817,0.0015576119,0.054544754,-0.02544136,-0.8909105,1.0255591,1.0276891,0.9984026,1.005719,1.1086121,1.3152221,1.099593,1.1203256,1.0484492,1.0363176,1.1115541,1.1960323,1.1686189,1.1239332,0.026640896,0.092436776,0.13058586,0.11448492,0.103065625,-0.014166304,-0.029266154,-0.012888263,-0.00026261076,0.002815051,0.70689595,0.9188682,0.34092948,0.00040778393,0.22753313,-0.007985034,0.02014358,-0.073593736,-0.16481109,-0.20697714,1.1081111,1.3311728,1.4802666,1.4802666,1.4802666,0.9984026,0.9984026,0.9984026,0.9984026,0.9696492,1.058667,1.2236581,1.3189508,1.2717884,1.217147,1.0204575,1.0306753,1.0653981,1.0791246,1.0313022,0.2,0.1,0.05,0.033333335,0.033333335,0.014560608,0.0048003783,0.0033150907,0.0033150907,0.059439402,0.2,0.1,0.35,0.56666666,0.78333336,1.0,1.0,1.0,1.0,0.23333333,-0.8,-0.9,-0.65,-0.43333334,0.55,0.77187234,0.25557986,0.6573161,0.63256085,0.49423546,0.937131,-0.23760071,0.36751541,0.38074124,0.24827595,0.2,0.1,0.4,0.36666667,0.41666666,0.8,0.9,0.6,0.6333333,0.56666666,-0.6,-0.8,-0.2,-0.26666668,-0.15,0.1553226,0.06720012,0.44355085,0.44844484,0.48714206,0.8446774,0.9327999,0.5564491,0.55155516,0.5128579,-0.68935484,-0.86559975,-0.11289827,-0.1031103,-0.025715863,1.1545106,1.3189373,1.4937553,1.332409,1.2850085,0.12902519,0.31750327,0.44196194,0.461017,0.39449495,0.22367781,0.9863255,1.0683331,1.119136,1.1602268,0.21951284,0.45422643,0.52536494,0.50042707,0.4749689,0.7804872,0.54577357,0.47463503,0.4995729,0.5250311,-0.56097436,-0.09154713,0.050729927,0.0008541902,-0.050062172
7,SZ000786,0.06165524075769222,1.0,,,,,,2026-06-24,-0.011272099,0.038647383,-0.2916653,0.015029551,0.38888925,0.012345731,0.31944546,-0.01395592,-0.36110908,1.0114006,1.0266016,0.98751354,0.99711317,1.1161417,1.1273727,1.2130368,1.4121119,1.3385597,1.0516714,1.0887294,1.1300418,1.1843191,1.268976,0.04744302,0.051298186,0.058326323,0.09562859,0.11034164,-0.029363573,-0.014692802,-0.008676439,-0.010409109,-0.005431294,0.9576639,0.751998,0.77450067,0.91823393,0.73897135,0.0070557375,-0.022611715,-0.04761565,-0.033387054,-0.108752795,1.1384151,1.156341,1.2235063,1.4115878,1.421568,0.98751354,0.98751354,0.98751354,0.98751354,0.98751354,1.0798943,1.1285092,1.1712046,1.2626206,1.3671349,1.0091257,1.0496013,1.09878,1.1170226,1.1521868,0.2,0.1,0.05,0.033333335,0.016666668,0.08274582,0.073960036,0.05291042,0.029444084,0.02876708,0.2,0.4,0.2,0.033333335,0.5,1.0,1.0,1.0,1.0,1.0,-0.8,-0.6,-0.8,-0.96666664,-0.5,-0.789608,-0.08138364,-0.36663228,-0.24069856,-0.10907137,-0.55925804,0.3655615,0.11803125,0.08774092,0.1238937,0.2,0.2,0.25,0.26666668,0.38333333,0.8,0.8,0.7,0.7,0.6,-0.6,-0.6,-0.45,-0.43333334,-0.21666667,0.009304614,0.1935144,0.24350412,0.18403463,0.34246022,0.99069536,0.8064856,0.7564959,0.81596535,0.6575398,-0.9813908,-0.6129712,-0.5129917,-0.6319307,-0.31507957,0.86926264,0.89526206,0.7849679,0.7508107,0.73648405,0.17846526,0.3999585,0.35108608,0.3078345,0.2531003,0.9347222,1.1148175,1.1284959,1.065089,1.1917627,0.8044854,0.48278478,0.5096619,0.50716394,0.51647955,0.19551463,0.51721525,0.4903381,0.4928361,0.48352048,0.6089707,-0.034430455,0.019323807,0.014327849,0.03295906
8,SH600183,0.05872620251589802,0.7777777777777778,,,,SH600183,生益科技,2026-06-24,0.055985663,0.07373438,0.75928843,0.0123883495,0.1680132,0.0053603677,0.07269835,0.048957683,0.66397357,0.94698256,1.0117315,0.9419064,0.98544574,1.0118445,0.83175474,0.7188791,0.48022312,0.32418934,1.0081098,0.95172495,0.86595446,0.76961553,0.5750461,0.038015347,0.08288898,0.106560595,0.16727243,0.23246144,-0.01223881,0.021186931,0.016182242,0.018341456,0.012858008,0.25911972,0.5988995,0.80714613,0.9317954,0.933137,0.016367858,-0.047066107,-0.019685758,-0.03556662,0.04564262,1.0822343,1.0822343,1.0822343,1.0822343,1.0822343,0.939254,0.8071625,0.7039602,0.4768606,0.28716952,1.0377655,1.020269,1.0023689,0.94022286,0.7945642,0.98936236,0.8514937,0.7719393,0.56500787,0.37102273,0.4,0.6,0.8,0.8666667,0.93333334,0.42485595,0.7010443,0.7826067,0.8641595,0.89656913,0.6,0.8,0.9,0.93333334,0.96666664,0.8,0.2,0.1,0.033333335,0.1,-0.2,0.6,0.8,0.9,0.8666667,-0.20239906,0.023021767,-0.19199717,0.35465983,0.6775364,-0.42778468,-0.2283213,-0.1840689,0.026930543,0.058978967,0.8,0.8,0.75,0.7,0.7,0.2,0.2,0.25,0.3,0.28333333,0.6,0.6,0.5,0.4,0.41666666,0.4663031,0.73220634,0.7217833,0.7738735,0.77170885,0.5336969,0.26779366,0.2782167,0.2261265,0.22829117,-0.06739377,0.46441266,0.44356662,0.547747,0.54341763,1.2017555,1.1434357,1.1847761,1.1045282,0.9124959,0.19897975,0.21069016,0.21835977,0.22701022,0.28561175,1.1504573,1.0018538,0.7943525,0.7796261,0.9205733,0.43051642,0.5183366,0.4988489,0.52600265,0.5203543,0.5694836,0.4816634,0.5011511,0.47399735,0.47964573,-0.13896717,0.036673196,-0.0023022052,0.052005313,0.040708553
9,SZ000630,0.057729547520614655,0.8888888888888888,,,,,,2026-06-24,0.008720906,0.056686085,0.15384562,0.007267465,0.12820545,0.040697712,0.7179489,0.042151157,0.7435891,0.99135447,1.0072047,0.9510086,0.9804724,1.0908107,0.9005743,0.976603,0.98517084,0.845024,1.0726391,1.0425196,0.9969283,0.96784043,0.9302922,0.057589155,0.0769763,0.07862616,0.08324887,0.07623861,-0.025223609,0.012445897,0.0073975655,0.006030197,0.003177153,0.47959322,0.23963474,0.3098215,0.406638,0.5296953,-0.02219189,-0.098526075,-0.06720513,-0.05527829,-0.024018195,1.1556604,1.1556604,1.1556604,1.1556604,1.1556604,0.9510086,0.87319326,0.8501635,0.8221575,0.810702,1.1104133,1.1026269,1.0896431,1.0242162,0.9854533,1.0230486,0.98587704,0.9271161,0.8983335,0.8676396,0.2,0.3,0.55,0.7,0.85,0.2393889,0.44892552,0.49046806,0.5332562,0.54875594,0.4,0.7,0.85,0.9,0.95,1.0,0.1,0.45,0.26666668,0.033333335,-0.6,0.6,0.4,0.6333333,0.9166667,0.15666531,0.78926647,0.8181645,0.8440274,0.83846563,0.32643604,0.6587361,0.5779764,0.5831918,0.5587177,0.4,0.6,0.5,0.46666667,0.51666665,0.6,0.4,0.5,0.53333336,0.46666667,-0.2,0.2,0.0,-0.06666667,0.05,0.27008343,0.6201912,0.51496,0.50664026,0.5486062,0.7299166,0.37980878,0.48504004,0.49335974,0.4513938,-0.45983315,0.24038246,0.029919945,0.013280521,0.09721239,0.9356673,0.9041542,0.75762,0.6674796,0.5023507,0.13509601,0.29780743,0.2768505,0.27689415,0.26643535,0.987078,1.0508256,1.0047308,1.0245466,1.336644,0.49266627,0.58929485,0.54130495,0.5423883,0.53145635,0.50733376,0.41070515,0.45869508,0.45761165,0.46854368,-0.014667451,0.17858972,0.08260985,0.08477667,0.06291266
