,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
0,SZ300394,0.13305426475500118,1.0,,,,,,2026-07-17,-0.11442099,0.1424501,-0.8032356,0.00972008,0.06823498,0.018309033,0.12852944,-0.10583203,-0.7429411,1.1292048,1.1401807,0.97932535,1.0354398,1.282679,1.1832335,1.5924702,1.620837,1.2634072,1.1806026,1.1908548,1.3065339,1.3613664,1.3151077,0.11229245,0.09135936,0.16817342,0.16461073,0.17854615,-0.059260957,-0.0048047584,-0.023143392,-0.013805476,0.0027384926,0.69626755,0.025354115,0.6628379,0.5451151,0.071750015,-0.062080637,-0.16923338,-0.08667168,-0.16118696,-0.39589322,1.3141404,1.3805169,1.6369417,1.6931,1.7711298,0.97932535,0.97932535,0.97932535,0.97932535,0.97932535,1.240582,1.2830386,1.4782051,1.5367551,1.5055547,1.1239913,1.1480904,1.1608562,1.1857686,1.1513598,0.2,0.1,0.05,0.033333335,0.016666668,0.061749436,0.051533107,0.031438768,0.028965227,0.026110796,0.2,0.5,0.2,0.033333335,0.48333332,1.0,1.0,1.0,1.0,1.0,-0.8,-0.5,-0.8,-0.96666664,-0.51666665,-0.45930642,0.10357274,0.43204877,0.44600743,0.16929546,-0.1967636,0.03386091,0.164643,0.07145823,0.20154782,0.2,0.4,0.35,0.43333334,0.5,0.8,0.6,0.65,0.56666666,0.5,-0.6,-0.2,-0.3,-0.13333334,0.0,0.16109142,0.35774657,0.2909424,0.35267872,0.4653804,0.83890855,0.64225346,0.7090576,0.6473213,0.5346196,-0.67781717,-0.2845069,-0.4181152,-0.29464257,-0.069239214,0.77263796,0.84776783,0.9044629,0.93181753,1.1026604,0.15910842,0.17592217,0.19837418,0.18064192,0.30079597,0.7719619,0.90998197,0.7478667,0.6992331,0.7359166,0.42675832,0.57174706,0.5113807,0.50785434,0.4985714,0.5732417,0.42825294,0.48861933,0.49214566,0.5014286,-0.14648336,0.14349414,0.022761345,0.015708676,-0.0028571943
1,SZ300408,0.1305136010253227,1.0,,,,,,2026-07-17,-0.07128782,0.11387297,-0.6260294,0.008723376,0.076606214,0.03386177,0.29736444,-0.04614942,-0.4052711,1.0767598,1.0861528,0.963539,1.0128859,1.2832121,1.4633948,1.5946797,1.40421,0.63791263,1.11938,1.2394398,1.4113996,1.4131829,1.2018837,0.08640091,0.14522608,0.21461454,0.18740489,0.29612955,-0.041005597,-0.045703996,-0.031070063,-0.008238229,0.012608958,0.5631054,0.9078845,0.7335572,0.14976406,0.55296135,-0.037368834,-0.033771858,-0.11623401,-0.29372853,-0.57384795,1.2720923,1.5564051,1.8215361,1.8215361,1.8215361,0.963539,0.963539,0.963539,0.963539,0.64404374,1.1721613,1.3639861,1.6237146,1.580305,1.4676183,1.0634265,1.1191988,1.216278,1.270428,0.88502026,0.2,0.1,0.05,0.033333335,0.35,0.11816754,0.061499543,0.042495478,0.042495478,0.30230027,0.2,0.1,0.3,0.53333336,0.76666665,1.0,1.0,1.0,1.0,0.016666668,-0.8,-0.9,-0.7,-0.46666667,0.75,-0.0535298,-0.013590263,0.2379377,0.26696816,0.78207266,-0.704594,-0.6010811,-0.22611889,-0.026374698,0.25005412,0.2,0.2,0.3,0.33333334,0.53333336,0.8,0.8,0.7,0.6666667,0.46666667,-0.6,-0.6,-0.4,-0.33333334,0.06666667,0.20912258,0.18489407,0.29461756,0.41047466,0.554942,0.7908774,0.8151059,0.70538247,0.58952534,0.44505796,-0.5817548,-0.63021183,-0.41076487,-0.17905067,0.10988407,0.9394788,0.95183724,0.9792117,0.9804511,0.827369,0.24570191,0.19775797,0.16197887,0.16617939,0.28282207,0.56136096,0.72108835,0.91067946,0.98287773,1.1626085,0.51691514,0.52911866,0.49940073,0.5034347,0.53504884,0.48308486,0.47088137,0.50059927,0.49656528,0.46495116,0.033830296,0.05823727,-0.0011985018,0.006869456,0.07009769
2,SZ000977,0.12086761746391395,0.8333333333333334,,,,,,2026-07-17,-0.0895189,0.11033997,-0.8113007,0.010234089,0.09275051,0.010586985,0.09594878,-0.089166,-0.8081024,1.0983205,1.1095607,0.9883721,1.0369248,1.1565896,0.8572202,0.84832305,0.818595,0.94418013,1.0789099,1.0490793,0.95133066,0.89697886,0.9024515,0.044266917,0.08717926,0.11832784,0.12538649,0.09537026,-0.020840576,0.015056334,0.01674559,0.012506609,0.0006959462,0.55411625,0.27341577,0.70096296,0.77104425,0.016241467,-0.037228752,-0.11683284,-0.11041379,-0.07832466,0.07701805,1.1913438,1.2193804,1.2193804,1.2193804,1.2193804,0.9883721,0.82686985,0.8103285,0.7383678,0.7383678,1.0994469,1.1058141,1.0976675,1.0268152,0.9598042,1.0754478,0.98361766,0.8477389,0.8044872,0.8283122,0.2,0.3,0.65,0.76666665,0.8833333,0.057288304,0.4410841,0.46368563,0.5439196,0.5439196,0.2,0.5,0.75,0.8333333,0.9166667,1.0,0.1,0.15,0.16666667,0.5833333,-0.8,0.4,0.6,0.6666667,0.33333334,0.30360824,0.5927302,0.7540826,0.81749666,0.68273115,0.083817676,0.39188248,0.49143922,0.49715653,0.30542934,0.2,0.6,0.6,0.56666666,0.5,0.8,0.4,0.4,0.43333334,0.5,-0.6,0.2,0.2,0.13333334,0.0,0.023540651,0.65395844,0.59353083,0.5868635,0.5156081,0.9764593,0.34604153,0.40646914,0.41313648,0.4843919,-0.9529187,0.30791694,0.18706171,0.17372704,0.031216193,1.0428799,1.0222363,0.7856291,0.6614555,0.6050629,0.087623894,0.4307426,0.39387152,0.37051514,0.2883544,1.2533044,1.0171824,1.014498,1.1342989,1.1472815,0.08205791,0.5540843,0.55990815,0.5558682,0.5010214,0.9179421,0.4459157,0.44009185,0.4441318,0.49897859,-0.83588415,0.108168624,0.11981628,0.1117364,0.0020428214
3,SZ300476,0.11069161982332588,1.0,,,,,,2026-07-17,-0.09397861,0.11682612,-0.8044315,0.0058150454,0.049775217,0.017032461,0.14579327,-0.0827612,-0.7084135,1.1037267,1.110145,0.9812008,1.0372154,1.1262946,1.2756534,1.5279505,1.5185114,1.4202925,1.1200774,1.1505362,1.2625477,1.3123518,1.3813826,0.07401754,0.064941935,0.13559218,0.13696145,0.13619275,-0.03410854,-0.014857952,-0.021299062,-0.012297501,-0.0042242194,0.53088075,0.47982052,0.863614,0.6247968,0.2934167,-0.05186034,-0.083675414,-0.060206685,-0.13403806,-0.2567681,1.2214944,1.271221,1.5561056,1.5561056,1.6670823,0.9812008,0.9812008,0.9812008,0.9812008,0.9812008,1.157237,1.2040526,1.4047446,1.4281024,1.5007871,1.0974935,1.125409,1.1429349,1.1754383,1.2921835,0.2,0.1,0.05,0.033333335,0.016666668,0.078234226,0.06482026,0.032699645,0.032699645,0.02740879,0.4,0.1,0.05,0.36666667,0.4,1.0,1.0,1.0,1.0,1.0,-0.6,-0.9,-0.95,-0.6333333,-0.6,-0.28190532,-0.1956021,0.5389745,0.47378963,0.60025764,-0.43472335,-0.12651826,0.1711164,0.17288941,0.2193631,0.4,0.3,0.35,0.43333334,0.45,0.6,0.7,0.65,0.56666666,0.55,-0.2,-0.4,-0.3,-0.13333334,-0.1,0.27259618,0.25741875,0.27875343,0.35385,0.4354374,0.7274038,0.74258125,0.7212466,0.64615,0.56456256,-0.45480764,-0.48516253,-0.44249314,-0.29229996,-0.12912516,0.7879233,0.7862528,0.90244216,0.9197816,1.0339923,0.1843279,0.19050655,0.22778898,0.21932234,0.2780591,1.0032656,0.8474561,0.8666296,0.8441507,0.9650143,0.45757005,0.5610912,0.4983722,0.48692352,0.49166197,0.54243,0.4389088,0.5016278,0.5130765,0.50833803,-0.08485993,0.122182414,-0.0032556138,-0.026152957,-0.016676059
4,SH688126,0.1058322972835269,0.8333333333333334,,,,SH688126,沪硅产业,2026-07-17,-0.07686984,0.10560937,-0.72786945,0.018005474,0.17049126,0.01073406,0.10163928,-0.08414125,-0.79672146,1.0832709,1.1027757,0.9883721,1.0449142,1.3651328,1.295174,1.2076318,1.0823046,0.78002244,1.1780771,1.253049,1.2994014,1.2516648,1.089344,0.14380027,0.13290448,0.132313,0.13421065,0.20817466,-0.09027311,-0.031593148,-0.0078254,0.004594788,0.010177734,0.9852296,0.517986,0.12242669,0.090836145,0.72903156,0.002469153,-0.110879846,-0.22506014,-0.31828922,-0.38958725,1.4195658,1.5132722,1.6456239,1.6456239,1.6456239,0.9883721,0.9883721,0.9883721,0.98276716,0.7316622,1.3066218,1.3615414,1.3988029,1.3615414,1.2763188,1.06734,1.1482229,1.2167602,1.1645342,0.9063225,0.2,0.1,0.05,0.06666667,0.36666667,0.026966752,0.022152586,0.017691687,0.025997868,0.29359847,0.2,0.5,0.4,0.6,0.8,1.0,1.0,1.0,0.06666667,0.13333334,-0.8,-0.5,-0.6,0.53333336,0.6666667,0.6687772,0.5730396,0.6315463,0.32388803,0.7525148,-0.4552008,-0.22629853,0.16945885,0.21617553,0.48611367,0.0,0.3,0.5,0.46666667,0.55,1.0,0.7,0.5,0.53333336,0.45,-1.0,-0.4,0.0,-0.06666667,0.1,0.0,0.31151456,0.43018872,0.479927,0.5327394,1.0,0.68848544,0.5698113,0.520073,0.46726057,-1.0,-0.37697086,-0.1396226,-0.04014599,0.06547883,1.0222056,1.1730505,1.3264635,1.3952701,1.1957175,0.08591459,0.21424174,0.27266416,0.30904263,0.43294165,0.5863959,0.84797925,0.7810666,0.90052605,1.0866357,0.2118051,0.4064038,0.45941466,0.46053785,0.5076256,0.7881949,0.59359616,0.54058534,0.53946215,0.49237442,-0.5763898,-0.18719237,-0.08117065,-0.07892429,0.015251165
5,SZ300661,0.10322578743773389,1.0,,,,,,2026-07-17,-0.05888935,0.08404773,-0.7006656,0.0049384898,0.05875816,0.020219889,0.24057625,-0.043607954,-0.51884747,1.0625743,1.0678219,0.97851485,1.0233486,1.2301902,1.3821774,1.3145525,1.1212798,0.7662067,1.0982537,1.196571,1.2800512,1.233551,1.1224004,0.06714699,0.11715779,0.120060876,0.13356963,0.17082804,-0.04010688,-0.03677654,-0.016555347,0.0025220136,0.0074578924,0.8919176,0.90325594,0.6654901,0.027630018,0.581318,-0.018040005,-0.031076541,-0.12277545,-0.2701203,-0.3424082,1.2274176,1.4047512,1.50396,1.50396,1.50396,0.97851485,0.97851485,0.97851485,0.97851485,0.7493173,1.1531608,1.2946889,1.3627666,1.3581127,1.3048905,1.0500579,1.1054239,1.1593989,1.0845476,0.9948509,0.2,0.1,0.05,0.033333335,0.21666667,0.08631939,0.05040663,0.040889394,0.040889394,0.33218727,0.2,0.1,0.45,0.6333333,0.81666666,1.0,1.0,1.0,1.0,0.016666668,-0.8,-0.9,-0.55,-0.36666667,0.8,-0.30935705,0.035562616,0.35203505,0.15452494,-0.52257234,-0.6904274,-0.66782963,-0.06569296,0.10916198,0.21905294,0.2,0.3,0.5,0.53333336,0.6166667,0.8,0.7,0.5,0.46666667,0.38333333,-0.6,-0.4,0.0,0.06666667,0.23333333,0.04142438,0.13040683,0.32320365,0.45595953,0.5484226,0.9585756,0.8695932,0.6767963,0.5440405,0.4515774,-0.9171513,-0.73918635,-0.35359266,-0.08808094,0.0968452,0.8552321,0.87679595,0.95775133,0.99545866,1.3207985,0.18969579,0.15879975,0.20408246,0.2636845,0.54329485,0.6329119,0.62892085,0.72459245,0.78709555,1.0368124,0.554243,0.4661338,0.5332949,0.5009371,0.50129575,0.44575694,0.53386617,0.46670508,0.4990629,0.49870428,0.1084861,-0.06773239,0.06658981,0.0018741998,0.0025914356
6,SZ300308,0.10207843071543096,1.0,,,,,,2026-07-17,-0.07367403,0.114861496,-0.64141625,0.013845796,0.120543405,0.02734167,0.23804034,-0.060178157,-0.52391934,1.0795336,1.0944806,0.9704837,1.0264138,1.1169207,1.1394027,1.396564,1.3068417,0.86679935,1.1340573,1.1426568,1.2121904,1.2189674,1.1260121,0.082395084,0.06208119,0.1014389,0.093267314,0.14923921,-0.033501107,-0.0058855345,-0.01441444,-0.004443178,0.005904789,0.41329077,0.08238784,0.7067315,0.17588556,0.47746634,-0.06705509,-0.11617191,-0.07525326,-0.1545414,-0.3002034,1.2333115,1.2435414,1.4465927,1.4465927,1.4465927,0.9704837,0.9704837,0.9704837,0.9704837,0.8323629,1.1968405,1.1968405,1.3048024,1.2978802,1.2532774,1.1049886,1.1209562,1.1353194,1.1442221,0.99196905,0.2,0.1,0.05,0.033333335,0.21666667,0.11230264,0.10809531,0.061994746,0.061994746,0.2729225,0.6,0.5,0.05,0.36666667,0.68333334,1.0,1.0,1.0,1.0,0.11666667,-0.4,-0.5,-0.95,-0.6333333,0.56666666,-0.734549,-0.60827035,-0.51074004,-0.4417725,0.09789695,-0.5954187,-0.5078234,-0.4267568,-0.30703843,-0.12756665,0.4,0.5,0.45,0.5,0.5833333,0.6,0.5,0.55,0.5,0.41666666,-0.2,0.0,-0.1,0.0,0.16666667,0.30567554,0.3657799,0.2880275,0.3900007,0.5288227,0.69432443,0.63422006,0.7119725,0.6099993,0.47117728,-0.3886489,-0.2684402,-0.42394498,-0.21999858,0.057645444,0.6625974,0.6352718,0.59446096,0.58435327,0.53631526,0.21297215,0.15723416,0.12602589,0.130757,0.11750292,1.1293224,1.1062059,1.0894362,1.034595,1.0358723,0.61527926,0.6519908,0.6268757,0.58477414,0.5431527,0.3847207,0.34800923,0.3731243,0.41522586,0.45684728,0.23055857,0.3039815,0.25375137,0.16954829,0.08630543
7,SH688012,0.09978884408115353,0.8333333333333334,,,,SH688012,中微公司,2026-07-17,-0.038204137,0.071800776,-0.5320853,0.009379632,0.13063413,0.024217008,0.33728057,-0.02336676,-0.32543883,1.0397217,1.0494739,0.97482103,1.0132629,1.2390052,1.1796436,1.0265434,0.82520485,0.59956646,1.0934459,1.165254,1.1742295,1.0748756,0.9260944,0.07449707,0.09967492,0.09917189,0.1710827,0.20510145,-0.045540277,-0.024495253,-0.001653769,0.013798907,0.0103422785,0.93422824,0.5536095,0.009732862,0.5041722,0.7755233,-0.0023653347,-0.055025294,-0.15851866,-0.27495977,-0.23119162,1.2649397,1.4030806,1.4257573,1.4257573,1.4257573,0.97482103,0.97482103,0.97482103,0.7459664,0.5843386,1.1576065,1.2127508,1.2516571,1.1994334,1.1576065,1.0244747,1.0987394,1.086289,0.90102863,0.73937976,0.2,0.1,0.05,0.3,0.65,0.086788446,0.05879367,0.055837054,0.37369382,0.49400073,0.2,0.5,0.4,0.6,0.8,1.0,1.0,1.0,0.06666667,0.016666668,-0.8,-0.5,-0.6,0.53333336,0.78333336,-0.051764924,-0.062836096,0.23265135,0.5891402,0.35590506,-0.34959626,0.12637183,0.028993556,0.08591421,0.3454537,0.0,0.4,0.55,0.6,0.6,1.0,0.6,0.45,0.4,0.4,-1.0,-0.2,0.1,0.2,0.2,0.0,0.3238234,0.48684213,0.5646438,0.5940632,1.0,0.6761766,0.5131579,0.43535617,0.40593678,-1.0,-0.35235325,-0.026315765,0.12928765,0.18812642,0.900369,0.8647066,0.8942739,0.83421445,0.8628391,0.12288801,0.13092524,0.12987743,0.16319868,0.2328466,0.6516043,0.93191534,0.9919874,0.97952604,1.0430208,0.48098946,0.5366797,0.5603867,0.54828405,0.52601844,0.51901054,0.4633203,0.4396133,0.45171595,0.47398156,-0.038021106,0.07335935,0.12077338,0.09656813,0.05203689
8,SZ002916,0.0978608793480896,0.8333333333333334,,,,,,2026-07-17,-0.06703911,0.09047486,-0.7409695,0.0055586467,0.061438583,0.017877104,0.19759195,-0.05472065,-0.6048161,1.0718563,1.0778143,0.9808383,1.0177344,1.2754517,1.3607284,1.3586841,1.1777962,0.85595846,1.1244422,1.1979091,1.2608432,1.2376771,1.1350558,0.08607832,0.10249601,0.09973205,0.10014044,0.14874913,-0.049152024,-0.028146008,-0.012856643,0.00018253547,0.006632308,0.8151457,0.6912436,0.58163923,0.0002575,0.6063458,-0.026138192,-0.07125203,-0.13870506,-0.24032383,-0.33070886,1.3323369,1.3766496,1.4508157,1.4508157,1.4508157,0.9808383,0.9808383,0.9808383,0.9808383,0.84068745,1.1876363,1.2839566,1.3452529,1.3323995,1.2789849,1.0718656,1.1215198,1.1993514,1.1348728,0.9777054,0.2,0.1,0.05,0.033333335,0.31666666,0.05451426,0.048411164,0.040771507,0.040771507,0.26111323,0.2,0.5,0.4,0.6,0.8,1.0,1.0,1.0,1.0,0.016666668,-0.8,-0.5,-0.6,-0.4,0.78333336,0.8199182,0.14281252,-0.009224824,0.16246855,0.50639117,0.0025142033,0.34718138,0.24912961,0.21336088,0.19843116,0.2,0.2,0.4,0.46666667,0.53333336,0.8,0.8,0.6,0.53333336,0.45,-0.6,-0.6,-0.2,-0.06666667,0.083333336,0.12540756,0.24004726,0.35307807,0.4465202,0.5268693,0.8745924,0.7599527,0.64692193,0.5534798,0.47313067,-0.74918485,-0.51990545,-0.2938439,-0.10695957,0.05373864,1.1784438,1.0923288,1.0472331,1.0247593,0.9731161,0.27197877,0.25667068,0.21532027,0.21530584,0.23753662,0.38725716,0.5236718,0.6340642,0.6884186,0.7924608,0.52743345,0.46058142,0.4584066,0.4935463,0.5090413,0.47256655,0.5394186,0.5415934,0.5064537,0.49095866,0.054866884,-0.078837134,-0.08318678,-0.012907404,0.018082663
9,SZ300433,0.09670536443333182,1.0,,,,,,2026-07-17,-0.10366492,0.11937172,-0.8684211,0.0049738246,0.04166669,0.010732976,0.08991221,-0.09790577,-0.8201756,1.1156542,1.1212033,0.9880257,1.0383117,1.2745622,1.51787,1.6148303,1.263635,0.78761274,1.1168296,1.2581333,1.4012812,1.378432,1.1774873,0.068995886,0.1704559,0.19046317,0.1742514,0.26972252,-0.036803927,-0.0545229,-0.029125193,-0.004412424,0.01202463,0.71134776,0.9378757,0.818434,0.049693957,0.60619,-0.04322183,-0.012780254,-0.12459184,-0.31445187,-0.5322138,1.2651969,1.5560799,1.6938951,1.6938951,1.6938951,0.9880257,0.9880257,0.9880257,0.9880257,0.7325693,1.1591258,1.3915445,1.5481796,1.5444958,1.4859474,1.0948609,1.1304862,1.1729828,1.2136947,0.8904328,0.2,0.1,0.05,0.033333335,0.28333333,0.043201778,0.021079488,0.016963888,0.016963888,0.27818945,0.2,0.1,0.2,0.46666667,0.73333335,1.0,1.0,1.0,1.0,0.11666667,-0.8,-0.9,-0.8,-0.53333336,0.6166667,-0.45465437,0.18406,0.57548356,0.34759116,0.56633973,-0.22181685,-0.3565068,-0.2935523,-0.12536317,0.2712175,0.2,0.3,0.3,0.43333334,0.5,0.8,0.7,0.7,0.56666666,0.5,-0.6,-0.4,-0.4,-0.13333334,0.0,0.0720025,0.092452005,0.22070485,0.4294182,0.5375061,0.9279975,0.907548,0.77929515,0.5705818,0.4624939,-0.855995,-0.815096,-0.5585903,-0.14116357,0.07501223,0.77912474,0.888983,1.0544602,1.1697457,1.1301054,0.1924107,0.22894657,0.2821851,0.3049376,0.4162718,0.96354383,1.013527,0.9379452,0.8085557,1.0456268,0.50651866,0.5263721,0.43645668,0.48271245,0.49776483,0.49348134,0.47362792,0.5635433,0.51728755,0.5022352,0.013037298,0.052744176,-0.12708662,-0.034575123,-0.0044703344
