,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,KMID,KLEN,KMID2,KUP,KUP2,KLOW,KLOW2,KSFT,KSFT2,OPEN0,HIGH0,LOW0,VWAP0,ROC5,ROC10,ROC20,ROC30,ROC60,MA5,MA10,MA20,MA30,MA60,STD5,STD10,STD20,STD30,STD60,BETA5,BETA10,BETA20,BETA30,BETA60,RSQR5,RSQR10,RSQR20,RSQR30,RSQR60,RESI5,RESI10,RESI20,RESI30,RESI60,MAX5,MAX10,MAX20,MAX30,MAX60,MIN5,MIN10,MIN20,MIN30,MIN60,QTLU5,QTLU10,QTLU20,QTLU30,QTLU60,QTLD5,QTLD10,QTLD20,QTLD30,QTLD60,RANK5,RANK10,RANK20,RANK30,RANK60,RSV5,RSV10,RSV20,RSV30,RSV60,IMAX5,IMAX10,IMAX20,IMAX30,IMAX60,IMIN5,IMIN10,IMIN20,IMIN30,IMIN60,IMXD5,IMXD10,IMXD20,IMXD30,IMXD60,CORR5,CORR10,CORR20,CORR30,CORR60,CORD5,CORD10,CORD20,CORD30,CORD60,CNTP5,CNTP10,CNTP20,CNTP30,CNTP60,CNTN5,CNTN10,CNTN20,CNTN30,CNTN60,CNTD5,CNTD10,CNTD20,CNTD30,CNTD60,SUMP5,SUMP10,SUMP20,SUMP30,SUMP60,SUMN5,SUMN10,SUMN20,SUMN30,SUMN60,SUMD5,SUMD10,SUMD20,SUMD30,SUMD60,VMA5,VMA10,VMA20,VMA30,VMA60,VSTD5,VSTD10,VSTD20,VSTD30,VSTD60,WVMA5,WVMA10,WVMA20,WVMA30,WVMA60,VSUMP5,VSUMP10,VSUMP20,VSUMP30,VSUMP60,VSUMN5,VSUMN10,VSUMN20,VSUMN30,VSUMN60,VSUMD5,VSUMD10,VSUMD20,VSUMD30,VSUMD60
0,SZ000651,0.0756327979366685,0.8333333333333334,,,,,,2026-07-17,0.0030127547,0.015817232,0.19047292,0.009038373,0.5714256,0.0037661062,0.23810145,-0.0022595117,-0.14285126,0.9969963,1.0090113,0.9932415,1.0015218,0.9574468,0.9594491,0.91914916,0.9732167,0.9246553,0.98873585,0.97604495,0.9570712,0.95402575,0.96607417,0.013402766,0.016911246,0.024034934,0.021767363,0.027721202,0.0078347605,0.0042917496,0.003776535,0.001377363,-0.00031975153,0.8542846,0.59037644,0.86411023,0.31030366,0.040578973,-0.0044053765,0.004642157,0.0070517184,0.026002478,0.043358516,1.0090113,1.0090113,1.0090113,1.0090113,1.0232786,0.9541926,0.94493115,0.9078845,0.9078845,0.9078845,0.9975968,0.996996,0.977121,0.96555656,0.996996,0.9783732,0.96045065,0.9325658,0.9325658,0.9368211,1.0,1.0,1.0,1.0,0.875,0.83561754,0.85937554,0.9108918,0.9108918,0.7982691,1.0,1.0,1.0,1.0,0.11666667,0.2,0.5,0.05,0.36666667,0.68333334,0.8,0.5,0.95,0.6333333,-0.56666666,0.31796432,0.69157535,0.09810799,0.05434014,0.29215205,0.17116635,0.43069196,0.4923876,0.26535723,0.57880723,0.8,0.7,0.65,0.53333336,0.46666667,0.0,0.2,0.3,0.43333334,0.51666665,0.8,0.5,0.35,0.1,-0.05,1.0,0.73685133,0.7458166,0.55333984,0.57373923,0.0,0.26314864,0.2541834,0.44666016,0.42626077,1.0,0.47370273,0.4916332,0.10667966,0.14747846,0.78034455,0.68382883,0.74090624,0.7061096,0.70499915,0.15140735,0.19191408,0.17797402,0.17411576,0.3508886,0.7943455,0.8778631,0.93038386,0.87881327,2.3702216,0.7321352,0.5429437,0.53063715,0.5474035,0.52443355,0.26786482,0.45705628,0.46936285,0.45259646,0.47556645,0.46427038,0.08588744,0.0612743,0.09480709,0.048867114
1,SH600886,0.0718496635372843,0.6666666666666666,,,,SH600886,国投电力,2026-07-17,0.019337034,0.030386742,0.6363642,0.008287327,0.27272838,0.0027623798,0.09090741,0.0138120875,0.4545432,0.9810298,1.0081301,0.9783198,0.9985806,0.93021876,0.9092213,0.88550335,0.9505484,0.9085412,0.9756118,0.9475633,0.92347866,0.92297024,0.9245063,0.020397646,0.03319529,0.03459957,0.02975733,0.026454605,0.012330128,0.010618262,0.0052472027,0.0015140285,0.00030381186,0.9135137,0.9379191,0.80497485,0.20062354,0.040225986,-0.00027206555,0.0046545393,0.026672898,0.05507636,0.06653126,1.0081301,1.0081301,1.0081301,1.0081301,1.0081301,0.92547977,0.8990523,0.86856484,0.86856484,0.86856484,0.9880792,0.9823884,0.95054597,0.93686175,0.93644875,0.9607034,0.91355187,0.9000037,0.90230876,0.9044728,1.0,1.0,1.0,1.0,1.0,0.9016324,0.925465,0.9417469,0.9417469,0.9417469,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.3,0.53333336,0.76666665,0.8,0.9,0.7,0.46666667,0.23333333,0.82631826,0.9289964,0.67983985,0.5693746,0.5149829,-0.8261682,0.37079367,0.46028352,0.42760956,0.5251929,0.8,0.7,0.65,0.53333336,0.5,0.2,0.2,0.3,0.4,0.41666666,0.6,0.5,0.35,0.13333334,0.083333336,0.9557425,0.94079536,0.7923954,0.57524556,0.5750832,0.044257503,0.059204638,0.20760462,0.42475444,0.42491677,0.911485,0.8815907,0.58479077,0.1504911,0.15016644,0.7099924,0.5320958,0.48040384,0.4771198,0.50220793,0.21687002,0.24910308,0.18916489,0.16139345,0.18244831,0.52724624,0.9665231,0.8777422,0.7438919,1.0942466,1.0,0.79010797,0.59871614,0.5892843,0.53846556,0.0,0.20989203,0.40128386,0.4107157,0.4615344,1.0,0.58021593,0.19743228,0.17856863,0.076931156
2,SH600887,0.05916447684187886,0.8333333333333334,,,,SH600887,伊利股份,2026-07-17,-0.0015296732,0.015678797,-0.09756318,0.01108986,0.7073158,0.003059263,0.19512105,-0.00956027,-0.6097579,1.001532,1.0126389,0.996936,1.003902,0.952895,0.9421704,0.9291472,0.98276585,0.9439158,0.98337936,0.9707788,0.9531614,0.9574127,0.9733767,0.018686643,0.018623732,0.02282253,0.02212675,0.031937465,0.011144431,0.004890706,0.0031860191,0.00020822827,-0.0006380105,0.8891872,0.63215137,0.6820831,0.0068635037,0.12171795,-0.005668253,0.007212976,0.016571378,0.03956794,0.045444593,1.0126389,1.0126389,1.0126389,1.0126389,1.050852,0.9391068,0.9306788,0.9099986,0.9099986,0.9099986,0.9975492,0.99387366,0.9663739,0.97993255,1.0006974,0.9662982,0.9574907,0.9360424,0.9367316,0.9420174,1.0,1.0,1.0,1.0,0.8,0.82811755,0.8457924,0.8768625,0.8768625,0.63897246,1.0,1.0,1.0,1.0,0.21666667,0.2,0.1,0.4,0.6,0.8,0.8,0.9,0.6,0.4,-0.5833333,0.5877906,0.38345313,0.08824324,-0.0075501706,0.27587423,0.77224225,0.20281307,0.3959126,0.24932417,0.31193605,1.0,0.8,0.7,0.6,0.48333332,0.0,0.1,0.25,0.36666667,0.48333332,1.0,0.7,0.45,0.23333333,0.0,1.0,0.8355527,0.68610924,0.5297213,0.5492578,0.0,0.16444734,0.31389076,0.47027868,0.4507422,1.0,0.6711053,0.3722185,0.05944265,0.098515645,0.9445993,0.8673493,0.8892267,0.8721099,0.9300726,0.1307019,0.18483277,0.1636738,0.15577307,0.4009294,1.1261134,1.0973325,0.83784276,0.8275486,1.6385403,0.47464952,0.5657298,0.53087395,0.52473533,0.51344335,0.52535045,0.4342702,0.46912602,0.4752647,0.48655662,-0.050700948,0.13145961,0.06174795,0.04947061,0.02688675
3,SH600919,0.05218690815396904,1.0,,,,SH600919,江苏银行,2026-07-17,0.0053333286,0.016888836,0.31579018,0.0088888435,0.52631474,0.0026666643,0.15789509,-0.0008888507,-0.052629482,0.99469495,1.0088416,0.9920424,1.0034287,0.97980326,0.9658207,0.9720352,0.97358876,0.9544278,1.0002071,0.99352664,0.9787933,0.9874849,0.9806059,0.0078075863,0.009331959,0.018867807,0.022240644,0.018194383,0.00088037807,0.0018925646,0.002240064,-0.0005167141,0.00028325082,0.031786654,0.37702242,0.49333963,0.041831903,0.07392096,-0.0019678646,-0.002043187,-7.3956144e-05,0.020007484,0.01103822,1.0195813,1.0195813,1.0195813,1.0414999,1.0414999,0.97542953,0.9598499,0.9311147,0.9311147,0.9311147,1.0037286,1.0003107,0.9931641,1.0032107,0.9931641,0.9943034,0.9870533,0.9646815,0.9687208,0.9658207,0.6,0.8,0.9,0.73333335,0.8666667,0.55650026,0.6721774,0.77865887,0.6240452,0.6240452,0.8,0.9,0.95,0.23333333,0.6166667,0.2,0.1,0.35,0.56666666,0.78333336,0.6,0.8,0.6,-0.33333334,-0.16666667,-0.75985616,0.21887428,-0.30070642,-0.07155699,0.22379011,-0.24863967,-0.07705586,0.04117845,0.06347125,0.18271342,0.8,0.7,0.55,0.56666666,0.51666665,0.2,0.3,0.45,0.43333334,0.46666667,0.6,0.4,0.1,0.13333334,0.05,0.6822428,0.67934823,0.5642857,0.5397817,0.5408163,0.3177572,0.32065177,0.43571433,0.46021834,0.4591837,0.36448565,0.35869646,0.12857135,0.07956334,0.08163263,0.99413115,0.8819915,0.92769945,0.93386847,0.84197223,0.12888369,0.16338171,0.14269443,0.1361477,0.17426875,0.40513963,0.71338373,0.82391727,0.796008,0.84243125,0.5888925,0.58767956,0.50656164,0.5424287,0.5030582,0.41110748,0.41232046,0.4934384,0.45757133,0.49694183,0.17778502,0.17535907,0.013123232,0.084857345,0.006116342
4,SH600900,0.049367603277464575,0.6666666666666666,,,,SH600900,XD长江电,2026-07-17,0.013763164,0.03042382,0.45238122,0.0072437823,0.23809575,0.009416874,0.30952305,0.015936255,0.5238085,0.9864237,1.0071454,0.97713464,1.0006719,0.97343594,0.9394522,0.9258954,0.96271867,0.93212414,0.99105984,0.97558856,0.9518274,0.95293885,0.9471268,0.0075442507,0.01878309,0.02825941,0.024575535,0.02040135,0.0015297185,0.0057319524,0.0043549393,0.0010298972,0.00052972155,0.10278527,0.85365516,0.83120114,0.13610795,0.20562568,0.0058807507,-0.0013823177,0.006800659,0.032127656,0.03724642,1.0071454,1.0071454,1.0071454,1.0071454,1.0071454,0.96546096,0.93006784,0.9081645,0.9081645,0.9081645,0.99684894,0.9923971,0.9820097,0.97490156,0.96445906,0.98574704,0.9619492,0.9254557,0.9308784,0.93084174,1.0,1.0,1.0,1.0,1.0,0.8285828,0.9072955,0.92780995,0.92780995,0.92780995,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.25,0.5,0.75,0.8,0.9,0.75,0.5,0.25,0.2501325,0.68350697,0.6340534,0.45571977,0.4960893,0.3444533,0.46845397,0.4030746,0.2660113,0.5068282,0.8,0.8,0.7,0.6,0.55,0.2,0.2,0.3,0.4,0.45,0.6,0.6,0.4,0.2,0.1,0.7323722,0.8180948,0.7009441,0.56785613,0.5755661,0.2676278,0.18190522,0.2990559,0.43214387,0.4244339,0.46474442,0.6361895,0.40188822,0.13571225,0.15113221,0.72993517,0.6391344,0.5740528,0.5541606,0.5126901,0.19571903,0.18001282,0.15050708,0.15077455,0.15831873,0.76294434,0.8339964,0.75423664,0.8639285,1.0622617,0.676651,0.66073376,0.5862563,0.580105,0.5373351,0.32334903,0.33926624,0.41374367,0.41989496,0.4626649,0.35330197,0.32146752,0.17251267,0.16021006,0.074670225
5,SH601658,0.046204488456150675,1.0,,,,SH601658,邮储银行,2026-07-17,0.009920623,0.015873017,0.6249992,0.0039683254,0.2500045,0.0019840673,0.12499624,0.007936365,0.49999097,0.99017686,1.0039294,0.9882122,1.0004812,0.97029704,0.95190954,0.93635076,0.94908065,0.9971712,0.995191,0.98104674,0.966761,0.96751535,0.9686469,0.0045393715,0.015739087,0.019210903,0.018674143,0.017870698,0.0016972988,0.0047147525,0.0026906026,0.00067307235,-0.00017693105,0.34951448,0.82256496,0.6865491,0.100680135,0.02989681,0.0014144125,-0.0022631092,0.0076782717,0.022725089,0.03657256,1.0039294,1.0039294,1.0039294,1.0039294,1.0158085,0.9673674,0.9416507,0.9168478,0.9168478,0.9168478,1.0,0.9943423,0.99066484,0.9855729,0.99038196,0.99236214,0.9666196,0.94879776,0.94908065,0.95190954,0.9,0.95,0.975,0.95,0.93333334,0.892529,0.93690705,0.9548774,0.9548774,0.84025496,1.0,1.0,1.0,1.0,0.016666668,0.2,0.1,0.05,0.36666667,0.68333334,0.8,0.9,0.95,0.6333333,-0.6666667,0.17312334,0.38476533,0.07238351,0.13495065,0.09485241,0.708585,0.5890642,0.7222782,0.43428758,0.3079524,0.6,0.7,0.6,0.6,0.48333332,0.4,0.3,0.35,0.36666667,0.46666667,0.2,0.4,0.25,0.23333333,0.016666668,0.8000008,0.7656256,0.66423374,0.58181816,0.5029069,0.19999924,0.23437437,0.33576626,0.41818184,0.4970931,0.6000015,0.53125125,0.32846746,0.16363636,0.005813783,0.92068267,0.87704235,0.9457273,0.98741174,0.84990525,0.15639742,0.11516884,0.27262348,0.3141107,0.2798663,0.9352576,0.7559201,1.1328605,1.0219475,1.1935961,0.56383276,0.6468435,0.4067348,0.525344,0.48395,0.43616727,0.35315648,0.5932652,0.47465602,0.51605,0.12766548,0.29368702,-0.1865304,0.05068797,-0.032099996
6,SH600941,0.044773084562579786,1.0,,,,SH600941,中国移动,2026-07-17,0.004301055,0.019247295,0.22346282,0.012903224,0.67039156,0.002043016,0.10614562,-0.006559153,-0.34078312,0.99571735,1.012848,0.9936831,1.0057077,0.9634178,0.9366082,0.98123324,1.0487763,0.9769956,0.99033123,0.97166824,0.95778346,0.97756064,0.9999481,0.009025835,0.021570979,0.024556393,0.03662948,0.036228973,0.0055608433,0.00688298,0.0023708642,-0.0021783262,-0.0012206777,0.9489569,0.9333075,0.32625133,0.27408546,0.34625006,-0.0014529213,-0.0026416664,0.019693345,0.054025117,0.036061887,1.012848,1.012848,1.012848,1.0543426,1.0823097,0.95727104,0.9286533,0.9141365,0.9141365,0.9141365,0.997025,0.99413645,0.98315316,1.0108104,1.0288333,0.9820808,0.9491309,0.9376459,0.94150305,0.9633486,1.0,1.0,1.0,0.76666665,0.40833333,0.7688256,0.84740174,0.8698432,0.6124087,0.51056576,1.0,1.0,1.0,0.033333335,0.3,0.2,0.1,0.3,0.53333336,0.76666665,0.8,0.9,0.7,-0.5,-0.46666667,0.4982943,0.7764263,0.4051681,-0.023304757,0.17695117,-0.24316081,0.47185293,0.41154298,0.43051264,0.5863925,1.0,0.9,0.65,0.46666667,0.55,0.0,0.1,0.35,0.53333336,0.43333334,1.0,0.8,0.3,-0.06666667,0.11666667,1.0,0.8520656,0.54626864,0.41887215,0.5209978,0.0,0.14793436,0.45373133,0.5811279,0.47900218,1.0,0.7041313,0.09253734,-0.1622557,0.041995633,0.6808723,0.5860532,0.60884076,0.58955324,0.62381047,0.17998679,0.1726427,0.13674882,0.12955493,0.22663344,0.7224005,0.63703686,0.6027157,0.59271604,1.2562902,0.84448814,0.703124,0.59708804,0.55536187,0.53637064,0.15551189,0.296876,0.402912,0.44463816,0.4636294,0.6889762,0.406248,0.19417603,0.11072369,0.07274123
7,SH601186,0.04272379148980898,1.0,,,,SH601186,中国铁建,2026-07-17,0.0047096233,0.018838344,0.25000197,0.012558848,0.66666406,0.0015698744,0.083333984,-0.00627935,-0.3333281,0.99531245,1.0124999,0.9937499,1.0033499,0.963983,0.9555084,0.9841101,0.9851695,1.0773305,0.9853813,0.971822,0.9646186,0.9734816,1.0017831,0.015358349,0.018103087,0.020202978,0.021676619,0.03938902,0.009216107,0.00523883,0.0011246343,-0.00078971975,-0.0019316513,0.90021443,0.76767033,0.10845757,0.10286429,0.73351145,-0.0038135373,0.00460327,0.02469737,0.037969332,0.055200554,1.0124999,1.0124999,1.0124999,1.0267773,1.0809574,0.96051985,0.94523454,0.9235411,0.9235411,0.9235411,0.99576265,0.9938559,0.98601687,0.99364406,1.053178,0.9724576,0.95762706,0.9491525,0.9527542,0.96483046,1.0,1.0,1.0,0.9,0.575,0.7595238,0.81416935,0.85948586,0.74062103,0.4857114,1.0,1.0,1.0,0.3,0.016666668,0.4,0.5,0.3,0.53333336,0.76666665,0.6,0.5,0.7,-0.23333333,-0.75,0.75927913,0.8221326,0.5657752,0.5196485,0.4020333,0.4296139,0.4544654,0.44099355,0.55600905,0.43931672,0.8,0.7,0.6,0.6,0.41666666,0.0,0.2,0.35,0.36666667,0.56666666,0.8,0.5,0.25,0.23333333,-0.15,1.0,0.76250005,0.5414366,0.52348995,0.43047625,0.0,0.23749994,0.4585634,0.47651005,0.56952375,1.0,0.52500015,0.082873225,0.046979886,-0.1390475,0.6748412,0.5813578,0.60661834,0.62495756,0.6845162,0.19315219,0.17737441,0.15106183,0.17900246,0.1751554,1.0694704,0.7731993,0.6333571,0.8865094,0.93185073,0.6998799,0.71401024,0.5519786,0.5523385,0.51197106,0.30012012,0.28598973,0.4480214,0.4476615,0.4880289,0.39975977,0.42802054,0.10395719,0.10467702,0.02394216
8,SH600025,0.04214974112836392,0.8333333333333334,,,,SH600025,华能水电,2026-07-17,0.012345635,0.028806604,0.4285696,0.011316894,0.39285758,0.0051440755,0.17857279,0.0061728177,0.2142848,0.98780495,1.0111789,0.9827236,1.0035763,0.97820824,0.93462473,0.9241324,0.991929,0.9644875,0.99564165,0.9775626,0.9459645,0.9491795,0.954883,0.0057808035,0.023205034,0.038010545,0.03231573,0.028327899,-0.00072640704,0.006779659,0.0056685302,0.0011191705,-5.9562797e-05,0.039475143,0.782461,0.7783963,0.092953585,0.0013484077,0.005811136,-0.008071048,0.00018444927,0.034592558,0.046874106,1.0118153,1.0118153,1.0118153,1.0118153,1.019066,0.9711393,0.917304,0.87997466,0.87997466,0.87997466,0.99806297,0.99757874,0.98789346,0.9785311,0.9785311,0.9951574,0.9596449,0.9107345,0.9220339,0.932042,1.0,1.0,1.0,1.0,0.95,0.70952666,0.8749856,0.9103821,0.9103821,0.86292446,0.4,0.7,0.85,0.9,0.46666667,0.2,0.1,0.25,0.5,0.75,0.2,0.6,0.6,0.4,-0.28333333,0.88256276,0.8925197,0.60182726,0.45539334,0.40900657,0.9071085,0.782737,0.3540743,0.1450886,0.32446966,0.4,0.7,0.7,0.56666666,0.55,0.2,0.1,0.2,0.36666667,0.4,0.2,0.6,0.5,0.2,0.15,0.73684144,0.8648644,0.67938924,0.51201916,0.52689487,0.2631586,0.13513559,0.32061076,0.48798084,0.47310516,0.47368285,0.7297288,0.35877848,0.02403832,0.053789686,0.780434,0.659564,0.5919938,0.579309,0.6215766,0.15130182,0.18272085,0.1644526,0.15935135,0.19330588,1.0218731,1.068046,0.8803912,0.83178574,1.1132245,0.72711205,0.73052245,0.5823465,0.55759037,0.52839243,0.27288795,0.26947758,0.41765353,0.44240963,0.47160757,0.4542241,0.46104488,0.16469297,0.1151807,0.056784853
9,SH600018,0.04107001076815305,1.0,,,,SH600018,上港集团,2026-07-17,0.0,0.017408071,0.0,0.011605346,0.66666466,0.0058027245,0.3333353,-0.005802621,-0.33332938,1.0,1.0116054,0.99419725,1.0027864,0.9782608,0.9405034,0.9462243,0.9668192,0.9462243,1.0006865,0.98775744,0.9613844,0.9619756,0.9690122,0.009829152,0.015817732,0.03032378,0.025194364,0.022452889,0.0024027452,0.0046529374,0.004319438,0.0011624924,-5.0706985e-05,0.14939062,0.79319054,0.7101594,0.16499667,0.001555575,-0.005491983,-0.008695644,-0.002419082,0.021168288,0.03248367,1.017408,1.017408,1.017408,1.017408,1.017408,0.9746669,0.9347115,0.8980107,0.8980107,0.8980107,1.005492,1.0006865,0.98901606,0.9805492,0.9885583,0.997254,0.9764302,0.93478256,0.93752855,0.94736844,0.5,0.75,0.875,0.9166667,0.9583333,0.59270984,0.7894945,0.8542006,0.8542006,0.8542006,0.8,0.9,0.95,0.96666664,0.98333335,0.2,0.1,0.3,0.53333336,0.76666665,0.6,0.8,0.65,0.43333334,0.21666667,0.17883274,0.09032646,0.61714005,0.44293383,0.36898717,0.4982626,0.56849843,0.59148693,0.26024365,0.30871257,0.6,0.6,0.6,0.6,0.5,0.2,0.2,0.3,0.33333334,0.4,0.4,0.4,0.3,0.26666668,0.1,0.7209307,0.8249998,0.6358382,0.5555555,0.554023,0.27906933,0.17500018,0.36416182,0.44444448,0.44597697,0.44186133,0.6499997,0.27167636,0.11111104,0.10804605,1.2342392,1.1852612,1.0499537,1.0167959,0.9392686,0.36647284,0.28606242,0.25182894,0.25245872,0.26728675,0.8827926,0.9950477,0.85043246,0.8460899,0.9643907,0.5233201,0.519409,0.51239824,0.49726436,0.48742563,0.47667995,0.48059103,0.48760173,0.5027356,0.5125744,0.04664011,0.038817964,0.02479654,-0.005471273,-0.025148753
