,datetime,instrument,score,exp_name,rid,weight,real_label,error,abs_error
0,2026-07-01,SH600000,-0.002065994149082668,EXP_CatBoostModel_Alpha158_csi300_custom_step0_s_20260701_16,c2c4dad2cc534984b3c51962f8100688,0.047,,,
1,2026-07-01,SH601077,-0.009681860677273906,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
2,2026-07-01,SH601088,-0.0431169213420629,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
3,2026-07-01,SH601100,0.022513241850648402,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
4,2026-07-01,SH601111,-0.12693547000758726,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
5,2026-07-01,SH601117,-0.1270036189347065,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
6,2026-07-01,SH601127,0.010114620151662106,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
7,2026-07-01,SH601136,-0.002051639265635863,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
8,2026-07-01,SH601138,-0.09631438380008814,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
9,2026-07-01,SH601166,-0.11616357755484243,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
10,2026-07-01,SH601169,0.0013913864812397955,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
11,2026-07-01,SH601186,-0.09756345061498789,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
12,2026-07-01,SH601211,0.11474356375794523,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
13,2026-07-01,SH601225,-0.1319042016502243,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
14,2026-07-01,SH601066,0.0649923684357252,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
15,2026-07-01,SH601229,0.03882879486501486,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
16,2026-07-01,SH601238,0.003936041580213208,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
17,2026-07-01,SH601288,-0.0011291577072160017,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
18,2026-07-01,SH601298,0.0008887643862522629,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
19,2026-07-01,SH601318,-0.04526449239303736,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
20,2026-07-01,SH601319,0.06809274315828309,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
21,2026-07-01,SH601328,-0.022975538504932277,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
22,2026-07-01,SH601336,0.12560801072976024,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
23,2026-07-01,SH601360,-0.07303507503842939,EXP_DEnsembleModel_Alpha158_csi300_custom_step0_s_20260701_15,331546d06a5b484ea4127e4e5b22c192,0.083,,,
